checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
0<=X<200,10,existing paid,furniture/equipment,4055,<100,1<=X<4,2,male single,none,2,car,26,none,own,1,skilled,1,none,yes,bad
<0,4,existing paid,new car,1056,<100,<1,2,female div/dep/mar,none,4,real estate,50,none,rent,1,skilled,1,none,yes,good
<0,34,existing paid,used car,1898,<100,<1,1,female div/dep/mar,none,4,life insurance,22,none,own,1,skilled,1,yes,yes,good
no checking,21,existing paid,radio/tv,2227,<100,>=7,4,female div/dep/mar,none,4,car,20,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,2556,<100,1<=X<4,4,male single,none,2,car,36,none,own,2,skilled,1,none,yes,good
<0,6,existing paid,new car,3210,<100,1<=X<4,4,male single,none,4,car,31,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,furniture/equipment,3102,<100,1<=X<4,4,female div/dep/mar,none,4,car,24,none,rent,1,skilled,1,none,yes,good
no checking,7,existing paid,radio/tv,3618,<100,1<=X<4,4,male single,none,2,car,26,none,own,1,skilled,1,yes,yes,good
<0,15,existing paid,new car,1074,<100,>=7,4,male single,none,4,no known property,42,none,own,1,skilled,1,none,yes,good
0<=X<200,20,critical/other existing credit,new car,1255,<100,1<=X<4,4,male single,none,3,life insurance,47,none,own,2,skilled,1,none,yes,bad
<0,8,existing paid,new car,542,<100,>=7,4,male single,none,4,no known property,49,none,for free,1,skilled,1,none,yes,good
no checking,18,existing paid,radio/tv,539,<100,1<=X<4,4,male single,none,4,car,22,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1091,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,bad
<0,24,existing paid,new car,3516,<100,>=7,4,male single,none,4,no known property,29,none,own,1,skilled,1,yes,yes,good
no checking,4,existing paid,furniture/equipment,1133,<100,1<=X<4,4,female div/dep/mar,none,4,car,25,none,own,1,skilled,1,none,yes,good
no checking,17,critical/other existing credit,radio/tv,2516,<100,1<=X<4,4,male single,none,2,car,29,none,own,2,skilled,1,yes,yes,good
<0,7,existing paid,new car,1879,<100,1<=X<4,2,male single,none,4,real estate,39,none,own,1,skilled,1,none,yes,good
0<=X<200,27,existing paid,business,3064,<100,1<=X<4,1,male single,none,2,car,26,none,own,1,skilled,1,yes,yes,good
0<=X<200,14,existing paid,radio/tv,997,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,26,none,own,1,skilled,1,none,yes,good
0<=X<200,16,existing paid,new car,1507,<100,1<=X<4,2,male single,none,4,no known property,28,none,own,2,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,2635,<100,>=7,4,male single,none,4,no known property,51,none,own,1,skilled,1,yes,yes,good
<0,18,existing paid,new car,2033,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,none,yes,bad
no checking,13,existing paid,radio/tv,4004,<100,1<=X<4,4,male single,none,4,car,34,none,own,1,skilled,1,yes,yes,good
no checking,13,existing paid,radio/tv,3834,<100,>=7,4,male single,none,4,car,28,none,own,1,skilled,1,yes,yes,good
0<=X<200,21,existing paid,radio/tv,1336,<100,1<=X<4,4,male single,none,2,car,29,none,own,2,skilled,1,none,yes,bad
<0,10,critical/other existing credit,new car,1417,<100,1<=X<4,4,male single,none,4,real estate,40,none,own,2,skilled,2,none,yes,good
no checking,10,existing paid,radio/tv,1033,<100,1<=X<4,4,female div/dep/mar,none,2,car,24,none,own,1,skilled,1,none,yes,good
<0,10,existing paid,new car,3535,<100,<1,4,female div/dep/mar,none,4,car,22,none,own,1,skilled,1,none,yes,bad
0<=X<200,11,existing paid,furniture/equipment,3185,<100,<1,2,female div/dep/mar,none,2,life insurance,21,none,own,1,skilled,1,none,yes,good
0<=X<200,22,critical/other existing credit,new car,2971,<100,1<=X<4,4,male single,none,2,car,28,none,own,2,skilled,1,yes,yes,good
no checking,23,existing paid,used car,2484,<100,>=7,4,male single,none,4,no known property,67,none,for free,1,high qualif/self emp/mgmt,1,yes,yes,good
<0,20,existing paid,new car,606,<100,>=7,4,male single,none,4,real estate,28,none,own,1,skilled,1,none,yes,bad
no checking,15,existing paid,radio/tv,1263,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,36,none,own,1,skilled,1,none,yes,good
no checking,4,existing paid,radio/tv,1467,<100,1<=X<4,4,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,none,yes,good
0<=X<200,8,existing paid,new car,1243,<100,1<=X<4,2,male single,none,2,real estate,27,none,own,2,unskilled resident,1,none,yes,good
<0,9,existing paid,new car,1690,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,48,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,radio/tv,1461,<100,1<=X<4,4,female div/dep/mar,none,2,car,25,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,1306,<100,1<=X<4,4,male single,none,2,real estate,43,none,own,1,skilled,1,none,yes,good
no checking,8,existing paid,radio/tv,2127,<100,1<=X<4,4,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,new car,1892,<100,1<=X<4,2,male single,none,4,real estate,33,none,own,2,skilled,1,none,yes,good
no checking,12,existing paid,new car,1112,<100,>=7,4,male single,none,4,car,44,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,radio/tv,1983,<100,1<=X<4,4,female div/dep/mar,none,4,car,22,none,own,1,skilled,1,none,yes,good
no checking,14,critical/other existing credit,radio/tv,2393,<100,1<=X<4,2,male single,none,4,real estate,36,none,own,2,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,1561,<100,>=7,4,male single,none,4,real estate,58,none,own,1,skilled,1,none,yes,good
<0,25,existing paid,furniture/equipment,4066,<100,<1,4,female div/dep/mar,none,4,car,32,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,3800,<100,1<=X<4,4,female div/dep/mar,none,2,car,24,none,own,1,skilled,1,none,yes,good
0<=X<200,50,existing paid,used car,15516,<100,1<=X<4,2,male single,none,2,car,40,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,8,existing paid,radio/tv,962,<100,1<=X<4,4,male single,none,4,real estate,27,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,915,<100,1<=X<4,2,male single,none,2,real estate,23,none,own,1,skilled,1,none,yes,good
<0,15,existing paid,radio/tv,1620,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,24,none,own,1,skilled,1,none,yes,good
<0,10,existing paid,new car,533,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,44,none,own,1,skilled,1,none,yes,bad
0<=X<200,54,existing paid,used car,12613,<100,1<=X<4,2,male single,none,4,car,39,none,own,1,high qualif/self emp/mgmt,1,yes,yes,good
no checking,24,existing paid,radio/tv,2255,<100,>=7,4,male single,none,4,car,25,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,radio/tv,2362,<100,1<=X<4,4,male single,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,12,existing paid,radio/tv,932,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,32,existing paid,used car,2791,<100,>=7,4,male single,none,4,car,65,none,own,1,skilled,1,yes,yes,good
no checking,9,existing paid,furniture/equipment,2936,<100,1<=X<4,4,male single,none,4,car,43,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,new car,1563,<100,<1,4,female div/dep/mar,none,4,life insurance,28,none,own,1,skilled,1,none,yes,bad
no checking,13,critical/other existing credit,radio/tv,1031,<100,1<=X<4,4,male single,none,2,real estate,40,none,own,2,skilled,1,none,yes,good
no checking,10,critical/other existing credit,radio/tv,1953,<100,1<=X<4,2,male single,none,2,car,37,none,own,2,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,3429,<100,1<=X<4,4,male single,none,2,car,42,none,own,1,skilled,1,yes,yes,good
0<=X<200,37,existing paid,business,4239,<100,1<=X<4,2,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,good
no checking,14,critical/other existing credit,radio/tv,4129,<100,1<=X<4,4,male single,none,2,car,33,none,own,2,skilled,1,yes,yes,good
no checking,15,critical/other existing credit,radio/tv,501,<100,>=7,4,male single,none,4,real estate,51,none,own,2,skilled,1,none,yes,good
no checking,9,existing paid,new car,1536,<100,1<=X<4,4,male single,none,4,car,54,none,own,1,skilled,1,none,yes,good
<0,10,existing paid,furniture/equipment,1584,<100,<1,4,female div/dep/mar,none,4,car,26,none,rent,1,skilled,1,none,yes,bad
no checking,12,existing paid,radio/tv,1957,<100,>=7,4,male single,none,4,car,56,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,furniture/equipment,3713,<100,1<=X<4,2,male single,none,4,life insurance,44,none,own,1,skilled,1,none,yes,good
<0,14,existing paid,furniture/equipment,3414,<100,<1,4,female div/dep/mar,none,4,car,24,none,rent,1,skilled,1,none,yes,bad
no checking,22,critical/other existing credit,radio/tv,1029,<100,>=7,4,male single,none,4,car,68,none,own,1,skilled,1,yes,yes,good
no checking,12,existing paid,radio/tv,1488,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,none,yes,good
0<=X<200,11,existing paid,business,3081,<100,1<=X<4,4,male single,none,2,car,23,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,839,<100,1<=X<4,4,female div/dep/mar,none,4,car,32,none,own,1,skilled,1,none,yes,good
<0,19,existing paid,new car,1329,<100,<1,4,female div/dep/mar,none,4,car,27,none,own,1,skilled,1,none,yes,bad
<0,14,existing paid,new car,665,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,29,none,own,1,skilled,1,none,yes,good
0<=X<200,7,existing paid,furniture/equipment,1525,<100,<1,4,female div/dep/mar,none,4,car,21,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,new car,1472,<100,>=7,4,male single,none,4,car,26,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,radio/tv,1499,<100,1<=X<4,4,male single,none,2,car,22,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,radio/tv,1816,<100,<1,4,female div/dep/mar,none,4,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,16,critical/other existing credit,new car,1544,<100,>=7,1,male single,none,4,real estate,41,none,own,2,unskilled resident,2,none,yes,good
no checking,17,critical/other existing credit,new car,1349,<100,>=7,4,male single,none,4,car,49,none,own,1,skilled,1,yes,yes,good
no checking,23,existing paid,radio/tv,1808,<100,>=7,4,male single,none,4,car,24,none,own,1,skilled,1,yes,yes,good
no checking,8,critical/other existing credit,new car,3005,<100,>=7,4,male single,none,4,life insurance,59,none,own,2,skilled,1,yes,yes,good
no checking,24,existing paid,radio/tv,2734,<100,1<=X<4,4,male single,none,2,car,26,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,furniture/equipment,3906,<100,1<=X<4,1,female div/dep/mar,none,2,car,23,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,1124,<100,1<=X<4,4,male single,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,12,existing paid,radio/tv,1119,<100,1<=X<4,4,female div/dep/mar,none,2,real estate,24,none,own,1,skilled,1,none,yes,good
<0,8,existing paid,new car,442,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,35,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,furniture/equipment,1979,<100,<1,4,female div/dep/mar,none,4,life insurance,23,none,rent,1,skilled,1,none,yes,bad
no checking,13,existing paid,new car,756,<100,>=7,4,male single,none,4,life insurance,41,none,own,1,skilled,1,none,yes,good
no checking,25,existing paid,radio/tv,3600,<100,1<=X<4,4,female div/dep/mar,none,2,car,26,none,own,1,skilled,1,yes,yes,good
no checking,15,critical/other existing credit,new car,2787,<100,>=7,4,male single,none,4,car,39,none,own,2,skilled,1,yes,yes,good
0<=X<200,41,existing paid,furniture/equipment,4903,<100,<1,1,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,1021,<100,>=7,4,male single,none,3,car,28,none,own,2,skilled,1,none,yes,good
<0,13,existing paid,furniture/equipment,3933,<100,1<=X<4,4,female div/dep/mar,none,4,car,22,none,own,1,skilled,1,none,yes,good
no checking,9,existing paid,new car,2861,<100,>=7,4,male single,none,4,life insurance,49,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,1543,<100,>=7,4,male single,none,2,car,39,none,own,1,skilled,1,yes,yes,good
<0,24,existing paid,new car,4157,<100,1<=X<4,4,male single,none,2,car,25,none,own,1,skilled,1,yes,yes,bad
0<=X<200,9,existing paid,new car,2168,<100,1<=X<4,2,male single,none,4,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,16,existing paid,new car,1246,<100,1<=X<4,4,male single,none,2,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,15,existing paid,furniture/equipment,7707,<100,1<=X<4,2,male single,none,4,car,29,none,own,1,skilled,1,yes,yes,good
no checking,8,existing paid,radio/tv,1173,<100,>=7,4,male single,none,4,life insurance,43,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,1647,<100,1<=X<4,4,male single,none,2,car,22,none,own,1,skilled,1,none,yes,good
0<=X<200,9,existing paid,radio/tv,3018,<100,1<=X<4,2,male single,none,2,real estate,25,none,own,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,radio/tv,1626,<100,1<=X<4,2,male single,none,2,real estate,52,none,own,2,skilled,1,none,yes,good
0<=X<200,13,existing paid,new car,4476,<100,>=7,4,male single,none,4,no known property,40,none,own,1,skilled,1,yes,yes,good
<0,23,existing paid,furniture/equipment,1337,<100,<1,4,female div/dep/mar,none,4,car,28,none,own,1,skilled,1,yes,yes,good
no checking,10,existing paid,furniture/equipment,3640,<100,1<=X<4,1,female div/dep/mar,none,4,real estate,53,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,new car,607,<100,>=7,4,male single,none,4,real estate,48,none,own,1,skilled,1,none,yes,good
0<=X<200,8,existing paid,radio/tv,1377,<100,1<=X<4,4,male single,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
0<=X<200,8,existing paid,new car,1956,<100,1<=X<4,2,male single,none,4,real estate,44,none,own,2,unskilled resident,1,none,yes,good
0<=X<200,17,existing paid,furniture/equipment,1873,<100,1<=X<4,4,male single,none,2,car,22,none,own,1,skilled,1,yes,yes,bad
no checking,13,existing paid,radio/tv,4003,<100,1<=X<4,4,male single,none,4,car,29,none,own,2,skilled,1,yes,yes,good
no checking,6,critical/other existing credit,radio/tv,1953,<100,1<=X<4,4,male single,none,2,real estate,25,none,own,2,skilled,1,none,yes,good
<0,15,existing paid,new car,1030,<100,>=7,4,male single,none,4,no known property,30,none,for free,2,skilled,1,none,yes,good
0<=X<200,14,existing paid,new car,1559,<100,1<=X<4,4,male single,none,2,car,22,none,own,1,skilled,1,none,yes,bad
<0,25,existing paid,furniture/equipment,3396,<100,1<=X<4,4,female div/dep/mar,none,4,car,23,none,own,1,skilled,1,yes,yes,bad
<0,11,existing paid,new car,1515,<100,>=7,4,male single,none,4,no known property,44,none,own,1,skilled,1,none,yes,bad
<0,18,existing paid,new car,1230,<100,<1,4,female div/dep/mar,none,4,life insurance,39,none,rent,1,skilled,1,none,yes,bad
no checking,14,existing paid,new car,1494,<100,1<=X<4,4,male single,none,4,car,27,none,own,1,skilled,1,none,yes,good
no checking,24,existing paid,radio/tv,2228,<100,>=7,4,female div/dep/mar,none,4,car,47,none,own,1,skilled,1,yes,yes,good
no checking,40,delayed previously,business,3511,<100,1<=X<4,2,male single,none,2,car,28,none,own,2,skilled,1,yes,yes,good
0<=X<200,17,existing paid,radio/tv,1147,<100,1<=X<4,4,male single,none,2,real estate,24,none,own,1,skilled,1,none,yes,good
<0,6,existing paid,new car,2589,<100,1<=X<4,4,male single,none,2,real estate,26,none,own,2,unskilled resident,1,none,yes,good
no checking,25,existing paid,radio/tv,2886,<100,>=7,4,female div/dep/mar,none,4,car,29,none,own,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,radio/tv,1609,no known savings,>=7,4,male single,none,4,car,56,none,own,2,skilled,1,yes,yes,good
no checking,9,existing paid,radio/tv,1136,<100,>=7,4,male single,none,4,car,62,none,own,1,skilled,1,none,yes,good
<0,16,existing paid,new car,1216,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,radio/tv,1256,<100,1<=X<4,4,male single,none,4,car,31,none,own,1,skilled,1,none,yes,good
no checking,22,existing paid,used car,3875,<100,>=7,4,male single,none,4,car,39,none,own,1,skilled,1,yes,yes,good
<0,15,existing paid,new car,1943,<100,1<=X<4,4,male single,none,4,real estate,29,none,own,1,skilled,1,none,yes,good
<0,12,existing paid,new car,1395,<100,>=7,4,male single,none,4,life insurance,61,none,own,1,skilled,1,none,yes,bad
0<=X<200,16,existing paid,furniture/equipment,4983,<100,1<=X<4,2,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,52,existing paid,used car,3464,<100,1<=X<4,2,male single,none,2,car,35,none,own,1,skilled,1,yes,yes,good
<0,13,existing paid,radio/tv,678,<100,1<=X<4,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,bad
no checking,15,existing paid,radio/tv,1851,<100,1<=X<4,2,male single,none,4,no known property,52,none,own,1,skilled,1,none,yes,good
no checking,11,critical/other existing credit,new car,3002,<100,>=7,4,male single,none,4,real estate,40,none,own,2,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,1868,<100,>=7,4,male single,none,4,real estate,57,none,own,2,skilled,1,none,yes,good
0<=X<200,36,existing paid,furniture/equipment,3263,<100,1<=X<4,2,female div/dep/mar,none,2,car,23,none,own,1,skilled,1,yes,yes,bad
no checking,12,existing paid,radio/tv,1479,<100,1<=X<4,4,male single,none,4,car,25,none,own,1,skilled,1,none,yes,good
no checking,17,critical/other existing credit,radio/tv,4000,<100,1<=X<4,4,male single,none,2,car,26,none,own,2,skilled,1,yes,yes,good
0<=X<200,9,existing paid,new car,1004,<100,1<=X<4,2,male single,none,2,real estate,29,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,868,<100,1<=X<4,4,female div/dep/mar,none,2,car,23,none,own,1,skilled,1,none,yes,good
0<=X<200,12,existing paid,new car,1490,<100,<1,1,male single,none,4,life insurance,48,none,own,1,unskilled resident,1,none,yes,good
no checking,10,existing paid,radio/tv,2003,<100,1<=X<4,4,male single,none,2,real estate,38,none,own,2,skilled,1,none,yes,good
<0,48,existing paid,new car,12941,<100,<1,2,female div/dep/mar,none,4,no known property,20,none,rent,1,skilled,1,yes,yes,bad
no checking,25,existing paid,radio/tv,4114,no known savings,>=7,4,male single,none,4,car,22,none,own,1,skilled,1,yes,yes,good
0<=X<200,58,existing paid,business,6696,<100,1<=X<4,2,male single,none,4,no known property,28,none,own,1,skilled,1,yes,yes,good
0<=X<200,16,existing paid,furniture/equipment,2675,<100,1<=X<4,2,female div/dep/mar,none,2,car,22,none,own,1,skilled,1,none,yes,bad
no checking,11,existing paid,radio/tv,2155,<100,>=7,4,male single,none,4,car,54,none,own,1,skilled,1,none,yes,good
no checking,11,existing paid,radio/tv,900,<100,>=7,4,male single,none,4,car,36,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,3697,<100,1<=X<4,4,male single,none,2,car,26,none,own,1,skilled,1,yes,yes,good
no checking,6,existing paid,used car,2549,no known savings,1<=X<4,4,male single,none,4,car,40,none,own,1,skilled,1,yes,yes,good
0<=X<200,15,existing paid,new car,3149,<100,1<=X<4,2,male single,none,2,life insurance,31,none,own,1,skilled,1,none,yes,good
no checking,15,critical/other existing credit,radio/tv,355,no known savings,1<=X<4,4,male single,none,2,real estate,56,none,own,1,skilled,1,none,yes,good
<0,17,all paid,new car,5425,<100,unemployed,4,male single,none,4,no known property,26,none,own,1,skilled,1,yes,yes,bad
no checking,34,existing paid,furniture/equipment,5966,<100,1<=X<4,2,male single,none,4,no known property,36,none,own,1,skilled,1,yes,yes,good
no checking,26,existing paid,radio/tv,2216,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,yes,yes,good
<0,12,critical/other existing credit,new car,555,<100,1<=X<4,4,male single,none,4,real estate,51,none,own,2,skilled,1,none,yes,good
no checking,15,existing paid,furniture/equipment,3684,<100,>=7,4,male single,none,4,car,44,none,own,1,skilled,1,yes,yes,good
<0,7,existing paid,new car,1745,<100,<1,4,female div/dep/mar,none,4,real estate,26,none,own,1,unskilled resident,1,none,yes,good
0<=X<200,34,existing paid,new car,4621,<100,1<=X<4,2,male single,none,4,life insurance,37,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,radio/tv,1373,<100,1<=X<4,4,male single,none,4,real estate,38,none,own,1,skilled,1,none,yes,good
<0,7,critical/other existing credit,new car,900,<100,>=7,2,male single,none,4,real estate,44,none,own,1,unskilled resident,2,none,yes,good
<0,6,existing paid,new car,986,<100,>=7,4,male single,none,4,car,67,none,own,1,skilled,1,none,yes,good
no checking,40,existing paid,used car,1901,<100,1<=X<4,4,male single,none,2,car,28,none,own,1,skilled,1,yes,yes,good
no checking,14,existing paid,new car,1104,<100,>=7,4,male single,none,4,real estate,46,none,own,1,unskilled resident,1,none,yes,good
no checking,29,existing paid,furniture/equipment,5607,<100,1<=X<4,2,male single,none,2,car,28,none,own,1,skilled,1,yes,yes,good
no checking,16,existing paid,radio/tv,3077,<100,1<=X<4,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,17,existing paid,furniture/equipment,3267,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,24,none,own,1,skilled,1,none,yes,good
no checking,13,existing paid,radio/tv,3064,<100,1<=X<4,1,male single,none,2,real estate,30,none,own,1,skilled,1,none,yes,good
no checking,12,existing paid,radio/tv,592,<100,1<=X<4,4,male mar/wid,none,2,car,29,none,own,1,skilled,1,none,yes,good
<0,40,existing paid,new car,2476,<100,unemployed,4,male single,none,4,no known property,46,none,own,1,skilled,1,none,yes,bad
no checking,11,existing paid,radio/tv,3617,<100,1<=X<4,2,male single,none,2,car,23,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,furniture/equipment,1000,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,23,none,own,1,skilled,1,none,yes,good
no checking,17,critical/other existing credit,radio/tv,3140,<100,>=7,4,male single,none,4,car,38,none,own,2,skilled,1,yes,yes,good
<0,13,existing paid,new car,1958,<100,>=7,4,male single,none,4,real estate,63,none,own,1,skilled,1,none,yes,good
no checking,6,critical/other existing credit,new car,2993,<100,>=7,1,male single,none,4,real estate,75,none,own,1,skilled,1,none,yes,good
<0,14,existing paid,new car,2874,<100,1<=X<4,2,male single,none,4,no known property,38,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,radio/tv,1195,<100,1<=X<4,4,male single,none,2,real estate,25,none,own,1,skilled,1,none,yes,good
0<=X<200,14,existing paid,new car,4161,<100,1<=X<4,2,male single,none,2,life insurance,29,none,own,1,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,451,<100,>=7,4,male single,none,4,car,23,none,own,2,skilled,1,yes,yes,good
<0,21,existing paid,new car,2333,<100,>=7,4,male single,none,4,no known property,46,none,own,1,skilled,1,yes,yes,bad
<0,14,existing paid,new car,1069,<100,1<=X<4,4,male single,none,3,real estate,29,none,own,2,skilled,1,none,yes,good
no checking,13,critical/other existing credit,radio/tv,886,<100,1<=X<4,4,male single,none,2,real estate,39,none,own,2,skilled,1,none,yes,good
<0,20,existing paid,new car,955,<100,1<=X<4,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,bad
0<=X<200,17,existing paid,radio/tv,2972,<100,1<=X<4,4,male single,none,2,car,23,none,own,1,skilled,1,yes,yes,bad
no checking,9,critical/other existing credit,new car,2135,<100,1<=X<4,2,male single,none,4,real estate,40,none,own,2,skilled,1,none,yes,good
no checking,12,critical/other existing credit,radio/tv,2157,<100,>=7,4,male single,none,2,car,57,none,own,2,skilled,1,yes,yes,good
no checking,9,critical/other existing credit,radio/tv,1374,<100,>=7,4,male single,none,2,real estate,45,none,own,2,skilled,1,none,yes,good
no checking,4,existing paid,radio/tv,1734,<100,1<=X<4,4,female div/dep/mar,none,4,life insurance,26,none,own,1,skilled,1,none,yes,good
0<=X<200,17,existing paid,radio/tv,1402,<100,1<=X<4,2,male single,none,2,car,21,none,own,1,skilled,1,none,yes,good
no checking,18,existing paid,radio/tv,1231,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,51,none,own,1,skilled,1,none,yes,good
0<=X<200,19,existing paid,radio/tv,1737,<100,1<=X<4,4,male single,none,2,car,26,none,own,1,skilled,1,none,yes,bad
no checking,7,existing paid,radio/tv,1230,<100,1<=X<4,4,male single,none,2,real estate,24,none,own,1,skilled,1,none,yes,good
no checking,22,critical/other existing credit,radio/tv,1645,<100,1<=X<4,4,male single,none,2,real estate,34,none,own,2,skilled,1,none,yes,good
<0,25,existing paid,furniture/equipment,4604,<100,>=7,4,male single,none,4,car,27,none,own,1,skilled,1,yes,yes,good
0<=X<200,9,existing paid,new car,3695,<100,1<=X<4,2,male single,none,4,life insurance,33,none,own,1,skilled,1,none,yes,good
<0,14,existing paid,radio/tv,793,<100,1<=X<4,4,female div/dep/mar,none,4,real estate,27,none,own,1,skilled,1,none,yes,good
<0,23,existing paid,furniture/equipment,4137,<100,1<=X<4,4,female div/dep/mar,none,4,car,22,none,own,1,skilled,1,yes,yes,good
no checking,11,existing paid,radio/tv,1230,<100,1<=X<4,4,male single,none,2,car,27,none,own,1,skilled,1,none,yes,good
no checking,9,critical/other existing credit,new car,1618,<100,>=7,4,male single,none,4,real estate,30,none,own,1,skilled,1,none,yes,good
no checking,16,existing paid,radio/tv,1159,<100,1<=X<4,4,female div/dep/mar,none,4,car,23,none,own,1,skilled,1,none,yes,good
<0,18,existing paid,furniture/equipment,3337,<100,<1,4,female div/dep/mar,none,4,car,24,none,own,1,skilled,1,none,yes,bad
<0,13,existing paid,new car,3857,<100,1<=X<4,1,male single,none,4,no known property,38,none,own,1,unskilled resident,2,none,yes,good
no checking,16,existing paid,radio/tv,989,<100,1<=X<4,4,male single,none,2,real estate,28,none,own,1,skilled,1,none,yes,good
no checking,10,existing paid,radio/tv,394,<100,>=7,4,male single,none,2,car,25,none,own,1,skilled,1,yes,yes,good
no checking,12,critical/other existing credit,radio/tv,637,<100,1<=X<4,4,male single,none,2,real estate,51,none,own,2,skilled,1,none,yes,good
no checking,18,critical/other existing credit,new car,3583,<100,>=7,4,male single,none,4,car,42,none,own,1,skilled,1,yes,yes,good
0<=X<200,12,existing paid,radio/tv,867,<100,1<=X<4,4,female div/dep/mar,none,2,car,27,none,own,1,skilled,1,none,yes,good
<0,14,existing paid,new car,1415,<100,<1,1,female div/dep/mar,none,4,real estate,27,none,own,1,unskilled resident,1,none,yes,bad
no checking,12,existing paid,new car,1181,<100,>=7,4,male single,none,4,no known property,47,none,own,1,skilled,1,yes,yes,good
0<=X<200,16,existing paid,radio/tv,4038,<100,1<=X<4,4,male single,none,2,car,24,none,own,1,skilled,1,none,yes,good
0<=X<200,49,existing paid,business,3548,<100,1<=X<4,4,male single,none,2,car,29,none,own,1,skilled,1,yes,yes,bad
<0,9,existing paid,furniture/equipment,1460,<100,1<=X<4,4,female div/dep/mar,none,2,life insurance,23,none,own,1,skilled,1,none,yes,good
