age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,deposit
39,-3057,18,303,1,221,11,technician,divorced,tertiary,no,no,no,cellular,may,failure,yes
50,-3058,8,356,1,88,14,self-employed,married,primary,no,yes,no,cellular,jun,failure,yes
21,-3058,10,86,1,0,1,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
41,-3058,13,231,3,44,3,services,divorced,secondary,yes,yes,no,cellular,aug,other,no
33,-3047,10,694,1,0,1,technician,single,tertiary,no,no,yes,cellular,aug,unknown,no
48,-3058,15,774,1,1,1,blue-collar,divorced,primary,yes,yes,yes,unknown,may,unknown,yes
37,-3058,15,81,2,7,2,technician,single,secondary,no,yes,yes,cellular,may,failure,no
36,-3042,2,1277,1,210,11,management,married,primary,no,yes,no,cellular,feb,failure,yes
33,-3058,20,734,1,2,1,blue-collar,married,primary,yes,yes,yes,cellular,may,unknown,yes
32,-3058,9,14,1,62,6,services,single,tertiary,no,yes,no,cellular,feb,other,no
38,3842,3,89,1,20,1,admin.,married,secondary,no,yes,no,cellular,feb,other,yes
32,-3058,17,212,1,2,1,admin.,married,tertiary,no,yes,yes,cellular,jul,unknown,no
52,-2925,7,698,1,6,1,services,divorced,primary,yes,yes,no,unknown,may,unknown,yes
41,-3058,10,117,1,81,4,technician,married,secondary,yes,yes,no,cellular,aug,failure,no
36,-3058,21,549,1,395,15,technician,single,tertiary,no,no,no,cellular,may,other,yes
23,-3058,24,238,1,47,1,management,single,secondary,no,yes,no,cellular,may,failure,yes
41,-1235,15,927,3,-1,1,management,single,unknown,no,yes,no,cellular,may,unknown,yes
32,-3058,19,100,1,0,1,unemployed,single,unknown,yes,no,no,cellular,jul,unknown,no
40,-3058,31,372,1,15,1,entrepreneur,divorced,tertiary,no,yes,no,cellular,may,other,no
56,-3058,15,462,1,86,2,entrepreneur,divorced,primary,no,yes,no,cellular,nov,success,yes
42,1351,6,301,1,1,1,blue-collar,single,tertiary,no,no,no,cellular,sep,success,yes
40,-3058,12,280,1,7,1,admin.,married,unknown,no,yes,no,cellular,nov,unknown,no
49,-2378,21,265,3,3,1,blue-collar,divorced,tertiary,yes,no,yes,cellular,jul,unknown,no
46,-3058,29,185,1,-1,1,management,single,secondary,yes,yes,yes,cellular,may,unknown,no
51,-3057,15,258,1,34,4,entrepreneur,married,secondary,no,no,no,cellular,may,success,yes
25,-3058,23,85,1,32,1,self-employed,single,secondary,no,yes,yes,cellular,may,unknown,no
40,5363,15,441,1,174,7,management,married,tertiary,no,yes,no,cellular,feb,other,yes
60,-3058,12,420,1,0,1,blue-collar,divorced,secondary,no,yes,yes,cellular,may,unknown,yes
40,-1235,24,34,1,4,1,management,divorced,tertiary,yes,yes,yes,cellular,may,success,no
47,23535,14,1223,1,-1,1,management,single,secondary,no,no,no,cellular,mar,unknown,yes
44,-3058,10,55,1,7,1,admin.,divorced,secondary,no,yes,yes,telephone,aug,unknown,no
30,-3058,18,74,1,-1,1,management,married,primary,yes,yes,yes,cellular,jun,unknown,no
62,-2371,21,659,3,22,1,retired,divorced,tertiary,no,no,yes,cellular,may,unknown,yes
25,-3058,3,360,1,303,5,management,single,secondary,no,yes,yes,cellular,may,success,yes
51,-3058,11,197,2,3,2,technician,married,secondary,no,yes,no,cellular,mar,success,yes
65,-3053,23,473,1,51,1,retired,married,tertiary,no,yes,no,cellular,mar,other,yes
52,-3058,3,528,1,0,1,technician,divorced,unknown,yes,yes,yes,cellular,may,unknown,yes
78,14868,30,319,1,6,1,retired,married,primary,no,no,no,cellular,nov,unknown,yes
37,-2667,6,217,1,-1,1,management,divorced,secondary,yes,yes,yes,cellular,aug,unknown,no
29,-3057,8,564,1,0,1,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,yes
46,63870,16,233,1,14,3,technician,single,secondary,no,no,no,telephone,feb,unknown,yes
30,-3058,29,57,1,89,4,technician,single,secondary,no,no,no,cellular,jan,failure,no
37,-3058,28,33,1,18,1,admin.,married,primary,no,yes,yes,cellular,may,failure,no
44,-3058,19,377,1,23,5,technician,single,unknown,yes,yes,no,cellular,jun,failure,yes
49,-847,18,143,1,-1,1,housemaid,married,tertiary,no,yes,no,cellular,aug,unknown,no
52,-3055,3,29,1,107,5,services,married,secondary,no,yes,no,cellular,feb,failure,no
27,-3058,8,284,1,34,1,management,single,secondary,yes,yes,no,cellular,apr,success,no
49,-3009,9,335,1,6,2,management,divorced,secondary,yes,yes,no,cellular,mar,success,yes
52,13855,5,535,1,0,1,retired,married,tertiary,no,no,no,cellular,feb,unknown,yes
30,-3052,12,507,1,10,1,blue-collar,married,primary,yes,yes,yes,cellular,jul,unknown,yes
41,2247,25,219,1,304,10,technician,married,unknown,no,yes,no,cellular,may,other,yes
83,7224,4,583,1,99,9,retired,married,primary,no,no,no,cellular,oct,success,yes
38,-3058,24,220,1,24,2,technician,divorced,primary,no,yes,yes,cellular,may,other,no
33,-3058,22,241,1,5,1,technician,married,primary,yes,yes,yes,cellular,jul,unknown,no
37,-3058,10,332,1,60,2,services,divorced,secondary,no,yes,no,cellular,may,other,yes
51,-3058,12,961,1,97,2,management,married,secondary,yes,yes,yes,cellular,may,other,yes
42,-3058,17,429,1,3,1,blue-collar,divorced,tertiary,yes,yes,yes,cellular,jun,unknown,no
38,-157,21,102,1,175,8,blue-collar,married,tertiary,no,no,no,cellular,oct,other,no
32,-3058,28,155,2,-1,1,technician,married,secondary,yes,no,no,telephone,may,unknown,no
47,-3058,5,294,1,14,1,technician,married,secondary,no,yes,yes,unknown,jul,unknown,no
35,-2893,17,256,1,105,10,unknown,married,secondary,no,yes,yes,cellular,sep,success,yes
28,11855,6,564,1,77,3,blue-collar,single,tertiary,no,no,no,cellular,mar,failure,yes
30,81204,18,234,1,0,1,student,single,tertiary,no,no,no,cellular,feb,unknown,yes
29,-3058,5,75,1,45,1,services,married,primary,yes,yes,yes,unknown,jul,success,no
41,-3058,25,1233,1,-1,1,admin.,married,secondary,yes,yes,no,cellular,may,unknown,yes
46,-3058,10,327,1,9,1,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,no
31,-2275,18,86,3,4,1,entrepreneur,married,primary,no,no,no,cellular,jul,unknown,no
55,-3058,12,270,2,19,3,admin.,married,secondary,yes,yes,yes,cellular,dec,success,yes
45,-2759,4,248,1,5,1,blue-collar,divorced,secondary,no,yes,no,telephone,may,unknown,no
27,-3058,5,976,1,11,1,technician,divorced,secondary,no,no,no,cellular,aug,unknown,yes
44,18253,28,125,2,-1,1,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
43,-3039,26,83,1,-1,1,technician,married,unknown,yes,no,no,cellular,aug,other,no
61,-3058,12,745,1,0,1,retired,divorced,tertiary,no,no,no,cellular,may,unknown,yes
31,-3058,23,457,1,5,1,entrepreneur,divorced,primary,yes,no,yes,cellular,may,unknown,no
51,-3058,28,220,1,2,1,housemaid,divorced,secondary,yes,no,yes,cellular,oct,unknown,no
44,2406,5,202,1,216,14,management,married,tertiary,no,yes,no,telephone,sep,success,yes
45,-2585,10,207,1,0,1,unemployed,divorced,primary,no,yes,no,cellular,may,unknown,no
37,-3058,5,532,1,14,1,technician,married,primary,yes,yes,no,cellular,dec,unknown,yes
33,-3057,6,453,1,92,2,services,single,secondary,yes,yes,yes,cellular,may,success,yes
30,-3058,10,611,2,-1,1,technician,single,unknown,no,yes,no,cellular,may,unknown,yes
31,-3058,8,326,1,61,5,management,divorced,tertiary,yes,yes,no,cellular,nov,other,yes
28,59650,9,359,1,5,1,services,married,tertiary,no,yes,no,cellular,jul,unknown,no
40,-3055,15,1076,2,11,1,blue-collar,divorced,secondary,yes,yes,yes,cellular,may,unknown,yes
33,-3035,31,119,1,10,2,blue-collar,single,secondary,no,no,yes,cellular,aug,failure,no
61,24558,25,643,1,0,1,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,yes
38,-3058,28,105,1,43,1,management,divorced,secondary,no,no,yes,cellular,jul,failure,no
49,-3058,19,108,1,14,1,technician,divorced,unknown,no,no,yes,telephone,jul,unknown,no
32,-3058,4,559,1,-1,1,blue-collar,divorced,primary,yes,no,yes,unknown,jan,unknown,no
38,-3058,14,205,1,2,1,unknown,married,secondary,no,yes,no,cellular,may,unknown,no
34,-3058,30,586,1,7,1,services,single,secondary,no,yes,no,unknown,jan,unknown,no
35,-3058,20,1329,2,94,7,management,married,unknown,no,yes,no,cellular,nov,failure,yes
25,-3058,10,168,1,-1,1,admin.,divorced,secondary,no,yes,yes,telephone,may,unknown,no
28,-3058,7,569,2,12,1,blue-collar,divorced,tertiary,yes,yes,yes,unknown,aug,unknown,no
32,-3058,30,253,1,4,1,student,married,tertiary,no,no,no,cellular,may,failure,no
79,-2512,21,468,1,78,5,retired,divorced,primary,no,no,no,telephone,jun,other,yes
63,-3049,3,79,2,14,1,housemaid,single,primary,yes,yes,yes,cellular,feb,unknown,no
27,-3057,27,714,1,232,5,technician,married,tertiary,no,no,no,cellular,may,success,yes
53,13567,3,255,1,6,1,management,married,tertiary,no,no,no,cellular,jun,unknown,no
40,-626,26,251,1,54,11,technician,divorced,tertiary,no,no,no,cellular,oct,success,yes
35,-2717,12,580,2,0,1,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,yes
36,-3009,25,76,3,2,1,admin.,married,secondary,no,yes,no,unknown,jul,unknown,no
31,-3048,24,181,1,0,1,blue-collar,single,secondary,yes,no,yes,cellular,aug,failure,no
33,-3058,20,60,1,14,4,unknown,single,tertiary,no,yes,no,telephone,nov,success,no
47,-3058,22,599,1,132,7,self-employed,married,tertiary,no,no,no,cellular,sep,failure,yes
29,-2797,30,128,2,10,2,blue-collar,single,tertiary,no,yes,yes,cellular,jan,other,yes
31,-3058,9,414,1,7,1,management,married,primary,yes,yes,yes,cellular,may,unknown,yes
45,-2980,18,440,1,50,4,technician,divorced,tertiary,no,no,yes,cellular,nov,other,yes
33,-3058,24,172,2,0,1,entrepreneur,married,primary,yes,yes,yes,cellular,jul,unknown,no
41,-2899,16,160,1,161,8,management,single,tertiary,no,yes,no,cellular,feb,other,no
34,-3058,25,732,1,154,11,unemployed,single,primary,no,no,no,cellular,apr,success,yes
41,-3058,4,43,1,-1,1,unknown,married,secondary,no,yes,no,cellular,may,unknown,no
32,-3058,16,183,1,54,3,unemployed,single,secondary,yes,yes,yes,cellular,may,failure,no
34,-3058,13,230,1,-1,1,housemaid,divorced,primary,yes,no,yes,unknown,may,unknown,no
28,-3058,9,333,1,4,1,technician,married,primary,yes,yes,yes,cellular,nov,unknown,yes
30,-3038,24,185,1,0,1,admin.,single,secondary,yes,no,yes,unknown,may,unknown,no
26,-3058,28,251,1,8,1,technician,single,secondary,no,no,yes,cellular,may,success,yes
65,24735,25,51,1,-1,1,retired,married,tertiary,no,no,no,cellular,may,unknown,no
48,-3058,5,124,1,96,3,unknown,married,secondary,no,no,no,cellular,may,other,no
31,1080,15,556,1,7,1,unknown,single,secondary,no,yes,no,cellular,dec,success,yes
52,-2643,14,68,1,126,6,blue-collar,divorced,tertiary,no,no,no,cellular,feb,other,no
75,-2997,30,166,1,5,1,retired,married,tertiary,no,no,no,unknown,oct,unknown,no
60,-3045,15,165,1,10,1,housemaid,divorced,tertiary,yes,no,no,cellular,may,unknown,no
66,-3058,13,183,1,7,2,retired,divorced,secondary,no,yes,yes,cellular,may,success,no
55,-3058,19,247,1,0,1,services,divorced,unknown,no,yes,yes,cellular,jul,unknown,no
70,-3058,15,1471,1,-1,1,retired,married,tertiary,yes,no,no,cellular,may,unknown,yes
35,-3058,7,543,1,19,1,management,divorced,secondary,yes,yes,no,cellular,may,unknown,yes
25,11248,5,496,1,49,2,management,single,secondary,yes,no,no,telephone,mar,success,yes
37,-3058,18,93,1,10,1,management,divorced,secondary,no,yes,yes,cellular,jul,unknown,no
44,-3023,6,221,1,12,1,unknown,married,tertiary,yes,yes,yes,cellular,may,unknown,no
38,26424,4,8,2,15,1,admin.,single,secondary,no,yes,no,cellular,jan,unknown,yes
24,-3058,2,728,1,10,1,management,single,secondary,yes,yes,no,cellular,aug,unknown,yes
34,-3058,2,326,1,15,1,admin.,divorced,primary,yes,no,yes,cellular,feb,success,yes
33,-3057,3,452,2,24,6,admin.,single,secondary,no,no,no,cellular,mar,failure,yes
68,-1479,15,335,1,-1,1,retired,married,primary,no,no,no,cellular,nov,unknown,yes
59,-3058,23,237,1,3,1,management,divorced,secondary,yes,no,no,cellular,jul,unknown,no
26,-3027,19,112,1,26,2,services,single,secondary,yes,yes,no,cellular,may,failure,no
37,4377,24,322,1,-1,1,management,married,tertiary,no,yes,no,unknown,oct,unknown,no
38,-3058,22,325,1,16,1,services,divorced,secondary,yes,no,yes,unknown,jul,failure,no
35,-3058,9,46,2,-1,1,unknown,divorced,secondary,yes,yes,yes,cellular,may,unknown,no
77,-1525,17,183,1,40,2,retired,married,primary,no,no,no,cellular,aug,failure,yes
25,-3057,3,7,1,64,4,technician,single,tertiary,no,yes,yes,cellular,may,success,no
39,-2907,30,919,1,16,1,technician,divorced,secondary,yes,no,yes,unknown,apr,failure,no
33,-3058,12,69,1,22,1,admin.,divorced,secondary,no,no,no,cellular,apr,success,no
33,-3058,9,128,1,-1,1,management,married,secondary,no,yes,no,cellular,apr,unknown,no
28,-3058,8,158,3,3,1,management,single,secondary,yes,no,yes,cellular,jul,unknown,no
59,-2802,4,486,1,10,1,unknown,divorced,primary,no,no,no,cellular,may,other,yes
38,-3044,29,956,1,-1,1,services,divorced,unknown,no,yes,yes,unknown,jan,unknown,no
56,-3058,31,121,1,8,1,admin.,single,primary,no,no,no,cellular,jul,unknown,no
34,-1510,13,1399,2,-1,1,self-employed,married,tertiary,no,yes,no,cellular,apr,unknown,yes
52,-3058,27,279,1,63,2,services,divorced,primary,no,yes,no,cellular,jan,failure,no
32,-649,4,257,1,22,1,blue-collar,single,tertiary,no,yes,no,cellular,jun,failure,yes
37,11231,24,395,1,1,1,management,single,unknown,no,yes,no,cellular,nov,unknown,yes
35,-1335,19,225,1,0,1,technician,married,secondary,yes,yes,no,cellular,apr,unknown,no
27,-3058,20,321,2,0,1,unemployed,married,secondary,no,yes,yes,cellular,may,unknown,no
44,-3034,4,923,1,6,1,blue-collar,divorced,secondary,yes,no,yes,cellular,jul,unknown,yes
54,-3058,3,332,1,-1,1,housemaid,divorced,secondary,no,yes,no,cellular,may,unknown,yes
35,-2922,19,625,3,44,2,management,married,secondary,yes,no,yes,cellular,apr,success,no
20,-3058,2,236,1,110,8,self-employed,single,tertiary,no,no,no,cellular,jun,other,yes
39,-3051,3,451,1,-1,1,technician,divorced,secondary,yes,yes,no,cellular,may,unknown,yes
40,-3039,6,162,1,262,18,technician,single,tertiary,no,no,yes,cellular,may,failure,no
28,-2437,14,382,1,-1,1,blue-collar,single,primary,yes,no,yes,unknown,may,unknown,no
51,-3058,27,338,1,97,6,management,single,secondary,yes,no,yes,cellular,oct,other,yes
35,-3058,2,108,1,-1,1,technician,married,tertiary,no,no,no,unknown,may,unknown,no
49,-3053,8,154,1,12,1,blue-collar,divorced,secondary,yes,yes,no,cellular,jul,unknown,no
52,-3058,10,125,1,108,2,management,married,unknown,no,no,no,cellular,apr,success,no
29,-3058,3,27,3,-1,1,admin.,divorced,tertiary,no,yes,no,unknown,may,unknown,no
30,-2976,3,466,1,4,1,blue-collar,single,tertiary,yes,yes,yes,cellular,may,unknown,yes
35,-2994,28,466,1,6,1,technician,single,secondary,yes,yes,no,cellular,jan,unknown,yes
48,-3058,10,56,1,16,1,management,divorced,secondary,no,yes,no,cellular,jul,unknown,no
41,-3058,20,678,1,0,1,technician,married,secondary,no,yes,yes,cellular,apr,unknown,yes
32,-3058,11,7,1,396,16,management,divorced,unknown,no,yes,yes,cellular,aug,failure,no
95,-225,23,1097,2,6,1,retired,divorced,primary,no,no,no,telephone,oct,unknown,no
39,-3058,5,124,1,0,1,management,divorced,primary,yes,yes,yes,cellular,may,unknown,no
37,-3051,25,436,1,49,2,management,divorced,secondary,no,no,yes,cellular,may,success,yes
42,7697,7,176,1,-1,1,unemployed,married,secondary,no,yes,no,cellular,mar,unknown,no
42,8412,12,128,3,143,6,management,married,secondary,no,no,no,cellular,nov,failure,yes
38,39685,5,279,1,0,1,management,single,secondary,no,yes,no,cellular,may,unknown,no
31,-3058,5,207,1,-1,1,housemaid,married,secondary,no,yes,yes,cellular,mar,unknown,no
34,-3058,2,130,1,1,1,management,married,primary,yes,no,yes,cellular,may,unknown,no
55,-3057,30,563,1,0,1,entrepreneur,married,secondary,no,no,yes,cellular,jan,unknown,no
32,-3058,6,200,1,-1,1,self-employed,single,secondary,no,yes,no,cellular,aug,unknown,no
29,-3046,26,124,1,0,1,management,divorced,secondary,yes,yes,yes,cellular,aug,unknown,no
43,-2992,23,364,1,126,12,management,single,tertiary,yes,no,no,cellular,jun,failure,yes
39,-3056,18,426,1,11,1,blue-collar,married,secondary,no,yes,yes,unknown,jul,unknown,no
47,-3058,17,39,2,10,1,unknown,married,tertiary,no,yes,no,cellular,may,unknown,no
30,-3058,8,480,1,153,11,management,married,secondary,no,yes,no,cellular,sep,success,yes
30,-3029,4,277,1,13,2,blue-collar,single,secondary,no,no,yes,telephone,jun,other,yes
29,-3058,7,445,1,84,3,technician,single,secondary,no,no,no,cellular,jul,failure,yes
42,-3047,2,340,1,9,2,management,married,tertiary,no,no,yes,cellular,dec,other,yes
34,-3058,6,43,1,6,1,services,married,secondary,no,yes,yes,unknown,jul,unknown,no
38,-3058,17,928,1,0,1,blue-collar,single,primary,yes,yes,yes,cellular,jul,unknown,yes
87,-3028,21,425,1,3,1,retired,divorced,primary,no,no,no,telephone,oct,unknown,yes
40,-2580,10,1468,1,49,1,entrepreneur,divorced,primary,no,yes,yes,unknown,may,unknown,yes
61,-3058,20,31,2,-1,1,retired,divorced,secondary,no,no,no,unknown,aug,unknown,no
66,-3058,8,252,1,10,1,retired,married,primary,no,no,yes,cellular,may,unknown,yes
37,-2715,10,515,1,81,6,management,married,secondary,no,no,no,cellular,jul,failure,yes
33,-3058,31,202,4,7,1,blue-collar,married,secondary,yes,yes,yes,cellular,aug,unknown,no
62,-3058,8,532,1,64,2,retired,married,primary,no,yes,no,cellular,sep,failure,yes
61,-1162,27,240,1,13,1,self-employed,married,tertiary,no,no,no,cellular,oct,failure,yes
60,-3058,6,465,1,-1,1,housemaid,divorced,primary,yes,no,yes,unknown,may,unknown,yes
50,-3058,17,575,1,15,1,services,married,primary,no,yes,yes,cellular,may,success,no
35,-3019,11,559,1,106,4,technician,married,tertiary,yes,yes,no,cellular,nov,other,no
38,-3058,19,187,3,39,2,entrepreneur,divorced,secondary,yes,yes,no,cellular,aug,other,no
53,-2152,8,259,1,147,7,unknown,single,secondary,no,no,no,cellular,feb,other,no
29,64680,27,84,2,64,2,management,single,tertiary,no,no,no,cellular,nov,other,yes
30,-3051,12,998,1,0,1,blue-collar,single,primary,yes,no,yes,cellular,may,unknown,yes
61,-2976,19,370,1,3,1,retired,married,unknown,no,no,yes,cellular,jul,unknown,yes
48,-3057,18,213,1,1,1,unemployed,married,tertiary,yes,no,yes,cellular,may,unknown,no
45,26926,28,120,1,1,1,management,married,tertiary,no,no,no,cellular,mar,failure,yes
29,-3058,8,652,1,40,4,admin.,married,secondary,no,yes,yes,cellular,sep,failure,yes
50,-1037,9,187,1,1,1,management,divorced,primary,no,yes,no,cellular,may,unknown,yes
26,-820,28,214,1,92,4,unknown,single,secondary,no,no,no,cellular,may,success,no
41,-3058,26,192,1,0,1,housemaid,married,tertiary,yes,yes,no,unknown,aug,unknown,no
54,-3058,3,48,1,5,1,management,married,secondary,yes,yes,yes,unknown,may,unknown,no
40,-3057,2,65,3,-1,1,admin.,married,secondary,no,yes,yes,cellular,may,unknown,no
61,-3057,20,357,1,5,1,entrepreneur,married,secondary,yes,yes,yes,cellular,aug,unknown,yes
54,-3058,12,325,4,-1,1,management,married,secondary,yes,no,no,cellular,may,unknown,no
51,-3049,3,239,1,72,2,management,divorced,secondary,yes,yes,yes,cellular,feb,failure,no
33,13652,19,520,1,3,1,management,single,tertiary,no,yes,no,cellular,jan,unknown,yes
47,-3058,11,280,1,2,1,unknown,divorced,unknown,no,yes,yes,cellular,may,unknown,no
39,-3058,28,662,1,0,1,management,single,tertiary,no,yes,yes,cellular,may,unknown,yes
33,692,16,675,1,79,4,management,married,tertiary,no,no,no,cellular,nov,failure,yes
39,-3058,21,599,1,0,1,unemployed,single,tertiary,yes,yes,no,unknown,jul,unknown,yes
36,-3058,3,255,1,-1,1,services,married,primary,no,no,yes,cellular,may,unknown,no
28,-3056,26,321,1,92,1,unemployed,married,secondary,no,no,no,cellular,apr,other,no
28,-3058,23,219,1,11,1,technician,single,secondary,yes,no,no,cellular,nov,unknown,no
28,2331,13,159,1,0,1,management,single,tertiary,no,no,no,cellular,nov,success,no
60,-3058,25,64,2,-1,1,retired,married,unknown,no,yes,yes,cellular,jul,unknown,no
26,-3058,13,283,2,-1,1,entrepreneur,single,secondary,yes,yes,no,telephone,may,unknown,no
41,-2885,11,71,1,0,1,technician,divorced,secondary,yes,yes,no,unknown,jul,unknown,no
36,6860,20,615,1,-1,1,student,single,secondary,no,yes,no,cellular,apr,unknown,yes
26,-3058,23,240,2,142,8,student,single,primary,no,no,no,cellular,jun,other,no
40,-3058,3,241,1,-1,1,management,married,tertiary,yes,yes,yes,unknown,may,unknown,no
43,-667,19,101,1,10,1,entrepreneur,married,tertiary,no,yes,no,unknown,jul,failure,no
67,-2605,9,445,2,34,1,retired,married,unknown,yes,yes,no,cellular,feb,unknown,yes
28,20942,27,967,1,4,1,self-employed,single,tertiary,no,yes,no,cellular,mar,unknown,yes
29,-3058,25,136,1,34,3,management,single,tertiary,no,no,no,cellular,may,other,no
58,-3057,8,342,1,9,1,admin.,married,secondary,yes,no,yes,cellular,may,failure,yes
46,-3040,25,806,1,-1,1,entrepreneur,divorced,primary,yes,no,yes,cellular,apr,unknown,yes
29,-3043,26,311,1,23,2,technician,single,secondary,yes,no,yes,telephone,jul,other,no
40,68158,5,8,1,49,3,self-employed,married,tertiary,no,no,no,cellular,jul,success,yes
47,-1984,15,250,1,21,2,unknown,single,secondary,yes,yes,no,cellular,nov,other,yes
34,20506,25,103,1,9,1,retired,single,tertiary,no,no,no,cellular,may,unknown,no
45,-2073,9,314,1,122,5,management,married,secondary,no,yes,no,telephone,dec,failure,yes
61,-2944,7,366,1,58,9,management,married,secondary,yes,no,no,cellular,sep,success,no
44,-3058,2,392,1,0,1,self-employed,married,tertiary,yes,yes,yes,cellular,may,unknown,yes
51,-1217,31,264,1,331,6,retired,married,secondary,no,yes,no,cellular,jan,other,no
47,-2830,6,643,1,49,1,services,divorced,primary,yes,yes,yes,telephone,may,failure,yes
26,-2944,14,280,1,8,1,technician,single,tertiary,yes,yes,yes,cellular,jul,unknown,yes
81,-3058,10,891,1,1,1,retired,divorced,unknown,yes,no,no,cellular,sep,unknown,yes
28,-2818,9,659,1,0,1,self-employed,single,primary,yes,no,yes,cellular,jul,unknown,no
55,-3058,28,197,3,-1,1,self-employed,married,secondary,yes,no,no,cellular,jul,unknown,no
24,-3052,16,335,1,6,1,admin.,single,secondary,yes,yes,yes,cellular,may,unknown,no
42,-3058,14,216,1,3,1,entrepreneur,divorced,secondary,no,yes,yes,unknown,nov,unknown,yes
49,-3016,12,45,1,50,3,admin.,married,tertiary,no,yes,no,cellular,nov,other,no
36,-1384,7,94,1,30,1,management,married,tertiary,yes,no,yes,cellular,jun,other,no
28,-3010,11,298,1,272,4,blue-collar,married,secondary,yes,yes,yes,cellular,may,other,yes
34,-3058,30,846,1,125,3,technician,married,unknown,no,no,no,cellular,may,success,yes
53,-2369,23,140,2,15,1,management,married,secondary,no,no,no,cellular,aug,unknown,yes
46,-3058,29,260,2,-1,1,housemaid,married,primary,yes,no,yes,cellular,may,unknown,no
42,-2383,22,20,1,3,1,admin.,married,secondary,yes,yes,yes,cellular,may,success,no
46,-3054,3,127,1,0,1,unemployed,married,secondary,yes,yes,no,unknown,oct,unknown,no
42,-3058,30,103,1,3,1,management,divorced,primary,no,yes,no,unknown,may,success,no
33,38053,4,875,2,12,2,housemaid,single,tertiary,no,no,no,cellular,aug,unknown,yes
42,9362,13,225,1,20,1,technician,married,secondary,no,yes,no,cellular,aug,other,yes
48,-2947,26,217,1,-1,1,blue-collar,divorced,secondary,no,no,no,cellular,jul,unknown,yes
40,-3058,13,138,1,33,2,management,married,secondary,yes,no,no,cellular,may,other,no
25,-3058,28,109,1,22,2,student,single,primary,no,yes,no,cellular,jan,success,no
51,-3058,13,94,1,-1,1,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,no
39,-3058,2,71,1,19,2,technician,married,secondary,no,yes,yes,cellular,jan,success,no
55,-3058,30,182,1,23,1,entrepreneur,divorced,secondary,yes,no,no,cellular,aug,unknown,no
50,-3058,19,64,2,13,1,entrepreneur,married,secondary,no,yes,no,cellular,nov,unknown,no
35,-3025,14,958,1,39,3,technician,married,secondary,yes,no,no,cellular,nov,other,yes
38,-3058,14,159,1,35,1,blue-collar,divorced,primary,yes,yes,yes,cellular,may,success,no
24,-3058,6,452,1,11,1,technician,single,primary,yes,yes,yes,cellular,apr,unknown,no
32,-3058,11,1674,1,260,20,management,single,secondary,no,no,no,cellular,dec,success,yes
33,-3058,26,117,3,1,1,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,no
60,-3058,30,73,1,313,12,technician,married,secondary,no,yes,no,telephone,may,other,no
26,-3058,20,631,1,-1,1,self-employed,single,secondary,yes,yes,no,cellular,may,unknown,yes
47,-3058,26,795,1,-1,1,blue-collar,divorced,primary,yes,yes,yes,cellular,may,unknown,yes
32,-807,12,110,1,-1,1,unemployed,single,tertiary,no,no,no,telephone,may,unknown,no
36,-3058,29,412,1,1,1,technician,divorced,primary,yes,yes,yes,cellular,oct,failure,no
68,-3058,31,156,1,-1,1,unemployed,married,tertiary,yes,no,yes,cellular,oct,unknown,yes
37,-3058,22,198,1,-1,1,blue-collar,single,secondary,yes,no,yes,cellular,may,unknown,no
47,-3058,18,671,1,10,1,blue-collar,divorced,tertiary,yes,yes,yes,cellular,may,unknown,yes
47,-3058,2,368,1,-1,1,blue-collar,divorced,secondary,yes,yes,no,cellular,jul,unknown,no
41,-2415,24,65,1,0,1,management,married,tertiary,yes,no,yes,cellular,aug,unknown,no
36,-2537,12,105,2,-1,1,blue-collar,single,primary,yes,yes,no,cellular,dec,unknown,no
64,71163,29,126,1,8,2,technician,divorced,secondary,no,yes,no,cellular,feb,unknown,yes
45,-2996,19,450,2,-1,1,entrepreneur,married,secondary,yes,yes,yes,unknown,may,unknown,no
25,-3058,12,1133,1,-1,1,self-employed,single,tertiary,no,yes,yes,cellular,jul,unknown,yes
53,-3058,26,550,1,4,1,admin.,divorced,tertiary,yes,yes,yes,cellular,jan,unknown,yes
42,-2333,6,224,1,-1,1,entrepreneur,married,secondary,no,yes,yes,cellular,may,unknown,no
58,-3058,29,909,3,5,1,management,divorced,secondary,no,no,yes,cellular,may,unknown,yes
44,81204,2,548,1,42,6,management,married,tertiary,no,yes,no,cellular,feb,success,yes
48,-2243,16,143,1,2,1,housemaid,married,tertiary,yes,yes,no,cellular,jul,unknown,no
29,-3058,6,92,1,7,1,blue-collar,married,primary,yes,yes,no,unknown,aug,unknown,no
40,-3058,3,390,2,2,1,management,divorced,primary,yes,yes,no,cellular,may,unknown,no
44,-3058,11,588,2,1,1,blue-collar,divorced,tertiary,yes,yes,yes,cellular,aug,unknown,no
41,-3058,30,852,1,-1,1,services,married,secondary,yes,no,no,cellular,may,unknown,no
50,-3058,8,300,1,7,1,technician,divorced,primary,no,yes,yes,unknown,may,unknown,no
