gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,42,Yes,'No phone service','Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',89.30580952472218,5693.27774491842,Yes
Male,0,No,Yes,56,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.881209386081572,317.9916638577702,No
Female,0,Yes,No,51,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',72.44447067599528,7477.920326035564,No
Female,0,Yes,Yes,14,No,'No phone service',DSL,Yes,No,No,Yes,No,No,Month-to-month,No,'Mailed check',52.499446144919524,1986.8525801167339,No
Female,0,Yes,No,62,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',21.761867388426246,226.83157103897227,No
Female,0,No,No,4,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',72.55779494877567,2231.0088954784005,No
Male,0,Yes,No,15,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',24.115523255994677,109.21129596901164,No
Female,0,Yes,Yes,67,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',22.73428707912874,2419.370559702318,No
Female,1,No,No,67,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',101.28504151269182,965.3440646516174,No
Male,0,No,No,55,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Electronic check',102.03818890445902,1206.0537354446737,Yes
Male,0,No,No,27,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',75.46849104242492,81.30368055008992,Yes
Male,0,Yes,No,49,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',21.06277649578622,57.89679975128294,No
Male,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',43.752318041222125,5393.823294866083,No
Male,0,Yes,Yes,40,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',22.999448232222004,899.817259730815,No
Male,0,No,Yes,10,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',47.44552732507965,127.19004020980184,No
Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',75.80034033396531,221.8681314663076,No
Female,0,No,Yes,4,No,'No phone service',DSL,No,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',50.18820543205224,1143.9791565520418,No
Female,0,No,Yes,16,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',107.36775818732683,6684.5657771538745,No
Female,0,No,Yes,56,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Credit card (automatic)',50.5076730501592,2970.4488967937828,No
Male,1,Yes,Yes,64,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',107.0344926198828,5669.081016686207,No
Male,0,Yes,Yes,58,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',55.171090862001904,1472.614014668616,No
Female,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,'Two year',Yes,'Credit card (automatic)',90.21818565537271,2311.8401708021834,No
Female,0,No,Yes,14,No,'No phone service',DSL,Yes,No,Yes,Yes,No,No,'One year',No,'Credit card (automatic)',106.57135275333253,3542.8561085008077,No
Male,0,No,Yes,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',23.030684216290773,19.586530812922717,No
Male,0,No,No,2,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Electronic check',80.12958967902364,66.92051862773144,Yes
Female,0,Yes,No,61,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,'Two year',No,'Electronic check',43.99261856633193,3385.7120892785642,No
Female,0,Yes,No,62,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',109.40716873348639,6749.519315764621,No
Male,0,No,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',35.20887137410885,1860.8115652075405,No
Male,0,Yes,Yes,3,Yes,No,'Fiber optic',Yes,No,No,No,Yes,Yes,Month-to-month,Yes,'Mailed check',78.05278573388863,2287.0761840943815,No
Male,0,No,No,8,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',24.75069628404526,464.44044286766405,No
Male,0,No,Yes,3,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',50.218527845634625,-42.888592675400616,Yes
Male,0,Yes,No,64,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,'One year',Yes,'Credit card (automatic)',62.337598723109714,492.02564679742795,No
Male,0,Yes,Yes,73,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',114.53132464773594,7245.665732065399,No
Male,0,No,No,30,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',18.825690871117686,-5.515759617945946,No
Male,0,No,Yes,64,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',22.990127293767816,284.32812235624084,No
Male,0,No,Yes,13,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',25.993028462615417,-55.11767150810425,No
Male,0,No,Yes,12,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',35.1897167588243,256.19406339902093,No
Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,'One year',No,'Credit card (automatic)',80.99518933706952,3102.202974036103,No
Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',50.52043181356233,2929.437610466237,No
Male,0,No,No,23,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',22.10194632725775,286.7064092647734,Yes
Male,0,Yes,Yes,27,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',25.274913563888354,246.64474297876862,No
Male,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',52.34502505737935,7403.452113389063,No
Female,0,No,No,25,No,Yes,DSL,Yes,No,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',36.208631470242366,2741.4429030489946,No
Female,0,Yes,Yes,73,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',113.22999464863912,6976.864035780079,No
Male,0,No,No,54,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',104.3952598311544,2506.455941188942,No
Female,0,No,Yes,7,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.096465765725377,137.13692927192977,No
Female,0,No,No,10,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',91.15046298207614,410.0899745425245,Yes
Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',77.35604481439981,4180.277480657091,No
Male,0,No,No,17,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Electronic check',21.06096094271812,1226.4023999465492,No
Female,0,No,Yes,57,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',80.15671224732348,1904.0796604926525,No
Female,0,No,No,46,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,'Bank transfer (automatic)',71.11577426252047,292.14683002507024,No
Female,0,Yes,No,35,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Electronic check',19.927721454729006,43.55302527115586,No
Male,0,No,No,63,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,'Electronic check',84.76307641409323,7314.787647452502,Yes
Male,0,No,No,12,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',90.91238391809691,413.14804497148896,Yes
Female,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',92.14803152128161,5599.845690134753,No
Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',53.06153090506018,3721.7258856660783,No
Male,0,Yes,No,52,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',99.74004195757661,6959.121595979099,No
Female,0,Yes,No,47,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',107.15104825225995,6527.261655376288,No
Male,0,Yes,No,57,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',52.94647464862099,5088.175846264296,No
Male,0,Yes,Yes,71,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',114.58854196008497,3783.3634471457663,No
Male,0,No,Yes,37,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',24.867608224931423,2114.569545984372,No
Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',68.22945773840951,-68.70478971908724,Yes
Female,0,Yes,No,42,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Mailed check',50.93996962333446,2725.416469109032,No
Male,0,No,No,13,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Mailed check',78.45772834394253,2770.5647394768803,Yes
Male,0,No,No,27,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',48.81313798383597,2010.6052317279432,No
Male,0,No,No,50,No,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,'Electronic check',52.25411447030342,140.2680148622752,No
Male,0,No,No,3,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',80.0693757307816,193.00605566392096,Yes
Male,0,No,No,60,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',82.50472486287183,64.61141533461412,Yes
Female,0,Yes,No,64,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',111.46978139028062,3207.325365672363,No
Male,0,No,No,49,Yes,No,'Fiber optic',No,No,No,Yes,No,Yes,Month-to-month,Yes,'Credit card (automatic)',87.00002028525182,696.9546557516878,Yes
Male,1,No,Yes,8,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,'One year',Yes,'Mailed check',78.59834998598338,1493.2825900669932,Yes
Female,0,No,No,54,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',23.233377419253195,-42.73848404487893,No
Female,0,No,No,66,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',21.279696937287625,106.15004219523138,No
Female,0,No,No,42,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',76.61993971108835,3881.891949908481,No
Male,0,Yes,No,42,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',19.8685568083546,2034.8245395221172,No
Male,0,No,Yes,56,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',24.42776741157287,2124.3592692367915,No
Female,0,Yes,No,72,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',112.80110957388503,7328.468092706323,No
Female,0,No,No,7,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',21.86212875141092,227.6868592814643,No
Female,0,No,No,12,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Mailed check',82.56453352115582,147.93733588072556,Yes
Male,0,Yes,No,53,Yes,No,'Fiber optic',No,No,No,Yes,No,Yes,Month-to-month,No,'Electronic check',52.70170355858738,351.92549595150297,Yes
Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,No,No,'One year',Yes,'Electronic check',52.245594563015764,2038.671712029421,No
Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',81.56736087328731,872.5282308716078,No
Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',48.47248107337363,1018.3872986497772,No
Male,0,Yes,Yes,41,Yes,'No phone service',DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,'Mailed check',50.94017946602648,4122.9990187392605,No
Male,0,No,Yes,11,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',91.25389046871977,6728.99693654087,Yes
Male,0,Yes,No,31,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,No,'One year',No,'Credit card (automatic)',48.6738749221918,2080.573606288989,No
Male,0,Yes,No,57,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',85.10636994725118,5006.649192266492,No
Male,0,No,No,51,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Electronic check',24.654263118796166,1321.5789555473843,No
Female,0,Yes,Yes,71,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',108.19246443483648,2031.9581652854065,No
Male,0,No,No,11,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',82.49242637188868,139.65158083863457,Yes
Male,0,No,Yes,57,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',93.92387998697902,6171.83191831972,No
Female,0,No,No,9,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',81.00244038061152,289.7605835528975,Yes
Male,1,No,No,29,Yes,No,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Mailed check',71.30283848218723,466.77035590470405,Yes
Female,0,No,No,9,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',23.10582562921429,-4.946122555372341,No
Female,1,No,No,53,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Mailed check',44.58562532617955,568.4410473062235,Yes
Male,0,Yes,No,74,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',89.48987240758373,3966.462235004219,No
Male,0,No,No,47,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',21.044213514113522,190.81704579675693,No
Male,0,No,No,23,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.76196585314435,681.5404024799673,No
Female,0,No,Yes,16,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',18.910951299075744,2286.6128081236297,No
Female,0,No,Yes,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',22.210011873022424,59.47947508253998,No
Male,0,Yes,Yes,67,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',24.213714131757122,1928.650276218058,No
Male,0,Yes,Yes,59,No,'No phone service',DSL,Yes,Yes,Yes,Yes,No,Yes,'Two year',No,'Credit card (automatic)',86.41999130000214,1973.9610687447039,No
Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,'One year',Yes,'Mailed check',86.0265670544787,190.6043370084341,No
Female,1,No,No,3,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',70.63175009101879,-96.92906984449039,Yes
Male,0,No,Yes,56,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',21.344830813281373,-9.6197687846728,No
Male,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,'One year',Yes,'Mailed check',84.06762061593429,4092.3958989512284,No
Male,0,Yes,Yes,61,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',19.35627468257346,297.81025306064987,No
Male,0,No,Yes,57,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',111.4309950980568,3590.163383450387,Yes
Male,0,No,No,12,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.21101436529697,737.1875638718387,No
Female,0,Yes,Yes,47,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Electronic check',77.40678549518906,837.0992561268876,No
Male,0,Yes,Yes,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',94.18744525747172,2057.0727827575806,No
Female,0,No,No,12,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',54.58809831873049,-106.48576816401001,No
Male,1,No,No,13,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',108.7390160115023,983.4795321635481,No
Male,0,No,No,53,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Mailed check',49.55062352215708,2081.6226760336767,No
Female,0,Yes,Yes,70,No,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',78.5558837717358,1740.359997529859,No
Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',79.73939067351554,2714.1863743917065,No
Male,0,No,No,64,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',46.792418561238975,811.791074940619,No
Female,0,No,Yes,3,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',57.041504782156224,-110.11421902367763,Yes
Female,0,No,No,39,Yes,No,'Fiber optic',Yes,No,Yes,Yes,No,No,'One year',Yes,'Mailed check',82.52508110933346,849.805272014405,No
Male,0,Yes,Yes,60,Yes,'No phone service',DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',88.01945186134432,2119.174520465866,No
Female,1,Yes,Yes,60,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',94.57669972620506,2566.0979489812958,No
Female,0,No,No,21,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',21.033934029936486,951.5948414623899,No
Male,0,Yes,Yes,52,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',82.96773075236442,4336.605501740809,No
Male,0,No,No,61,Yes,'No phone service','Fiber optic',No,No,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',106.51958293806976,2264.4643345281665,Yes
Female,0,No,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',48.80724503812212,199.24727525754517,Yes
Male,0,No,No,36,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',20.738127204925142,94.6442926066957,No
Male,0,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',103.116843163684,2746.0813062887164,No
Female,0,No,Yes,42,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,'Mailed check',53.48773370691067,1079.7640112961344,No
Male,0,No,No,27,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',19.972689395229903,137.5279473932416,No
Male,0,No,No,37,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',23.084264670439953,1030.360186208332,No
Female,1,No,Yes,50,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',47.488847261986216,4190.722905580638,No
Female,0,No,No,59,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Mailed check',81.75571145251438,750.294495942715,Yes
Female,0,No,No,12,No,No,DSL,Yes,No,Yes,No,Yes,Yes,'One year',No,'Credit card (automatic)',81.93331170427786,3525.3659522524113,Yes
Female,0,Yes,Yes,57,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',99.42117250616866,602.9859204966947,No
Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',90.17276776089398,227.60836897311611,Yes
Female,0,No,No,71,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',81.02042953879942,4230.627244025965,No
Female,0,Yes,Yes,43,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',47.388834119688724,108.30957439048792,No
Male,0,No,Yes,59,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',22.994308866821616,587.5752174688026,No
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',82.85132845417522,81.79713553280043,No
Male,0,No,Yes,12,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',23.254208774977986,96.11192540866305,No
Male,0,Yes,No,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',102.69103922208917,7149.037569936626,No
Female,0,No,No,2,Yes,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',69.97960069716589,-11.924814233193075,Yes
Male,0,No,No,51,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Electronic check',22.591898129690396,533.0749022558668,No
Male,1,No,Yes,68,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',112.85172756806683,2947.2441893716737,Yes
Male,0,No,No,59,Yes,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',80.65139945844143,3277.344409123503,No
Female,0,No,No,52,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.041262287797423,206.180002952301,No
Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',86.80934313838497,4159.493614768688,No
Male,0,No,Yes,35,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',25.400433079622896,112.04113666234439,No
Female,1,No,No,63,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',114.00709401739603,5146.98307240719,Yes
Male,0,Yes,Yes,46,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',86.58221978518276,5649.994042657062,Yes
Male,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',107.38997275377356,1353.584817265731,No
Male,0,No,No,44,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',22.23171831712261,2900.996947744782,No
Male,0,No,No,32,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',17.25711010945802,129.16123044654788,No
Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',60.43709537427963,81.11672458265605,Yes
Male,0,Yes,No,73,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',87.5707421052414,8144.991844052239,No
Male,0,Yes,Yes,9,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',24.045185202661447,255.321579381308,No
Male,0,No,No,51,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',24.068780946994334,232.50558688758804,No
Male,0,Yes,Yes,71,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',101.747879861714,3781.2280862904595,No
Male,0,No,Yes,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',35.58329102704131,299.3600862003113,No
Male,0,No,No,53,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',22.094650213053836,1719.8842547829122,No
Male,0,No,No,49,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.75276296173886,300.3175688875118,No
Female,0,No,No,63,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',23.857745859876424,181.2401494898815,No
Male,0,No,No,30,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',63.404926378284216,1436.2845696956638,No
Male,0,Yes,Yes,29,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',22.507926058838297,1026.902856311508,No
Male,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',106.57869848310895,4104.813867416313,No
Female,0,No,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',31.574621845573127,1177.723385781807,No
