gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0.0,Yes,Yes,27.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',82.4639668490936,1752.7441092529782,Yes
Female,0.0,No,Yes,16.38630590565181,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.55665318223498,399.05626697104464,No
Female,0.0,Yes,No,70.0,No,'No phone service',DSL,Yes,No,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',61.40870606258394,4489.661396747316,No
Female,0.0,No,No,21.803974588161104,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',19.722792274044266,390.9504349475387,No
Male,0.0,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',49.58131335700111,115.53592921509635,No
Female,1.0,Yes,No,35.01474475705827,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,No,'One year',Yes,'Bank transfer (automatic)',89.37892659419501,2229.32567223898,Yes
Female,0.0,No,No,54.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',90.50493410668336,4772.592711795577,Yes
Male,0.0,No,No,57.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,'One year',Yes,'Bank transfer (automatic)',59.75082791131506,3085.128293632781,No
Female,0.0,Yes,Yes,44.63909957565313,Yes,No,DSL,No,No,No,Yes,Yes,Yes,'One year',Yes,'Mailed check',70.73468362599431,3588.5858244568954,No
Male,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',49.43961764628922,42.273090114472,No
Female,0.0,Yes,Yes,71.85681498007703,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',20.76741443241008,1998.8941177266706,No
Male,0.0,No,No,1.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',75.1161991103306,83.5606285867124,No
Female,1.0,Yes,No,68.27126676301609,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',93.97352918008298,5588.509098976328,No
Female,1.0,No,No,72.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',115.66840228810312,8243.727891627132,No
Male,1.0,No,No,44.66344042413704,No,'No phone service',DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,'Credit card (automatic)',31.023113216435192,1248.0413381976505,No
Female,0.0,Yes,No,63.82693196971163,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,'One year',No,'Electronic check',75.12200909212405,4804.809932234127,No
Female,0.0,Yes,No,62.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',102.60184141331683,5904.5113565676875,No
Female,0.0,No,No,48.80267238153788,Yes,No,DSL,Yes,No,No,No,No,No,'One year',No,'Bank transfer (automatic)',50.07208313676654,2552.418641179684,No
Female,0.0,Yes,No,8.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',92.16451988087347,750.5622232537979,No
Female,1.0,Yes,Yes,72.0,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',68.56601793654377,5337.870838636712,No
Male,0.0,No,No,11.018708815278206,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.950000762939453,189.79451898850232,No
Female,0.0,Yes,Yes,31.29210995917376,Yes,Yes,DSL,Yes,No,Yes,No,No,No,'One year',No,'Credit card (automatic)',59.4061896386037,1592.0929338097226,No
Female,0.0,No,No,67.32771271907693,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Electronic check',24.71236591433068,1569.1787282875882,No
Female,1.0,No,No,71.0,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',105.75313302694381,7364.024502226901,No
Male,0.0,No,No,2.0,No,'No phone service',DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',45.55219121474843,74.53026833557585,Yes
Male,0.0,No,No,4.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.70426602211771,75.48233979501589,No
Female,0.0,Yes,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',45.615195564223356,130.62520809608915,Yes
Male,0.0,No,No,22.0,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',69.02035164367899,1407.8098757265718,No
Male,1.0,No,No,29.0,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,No,'Electronic check',79.75484117129619,2290.7567213014518,No
Female,0.0,No,No,29.848355459871456,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',85.56412751838694,1846.9843192905007,No
Male,0.0,No,No,3.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',76.01690632166336,293.56620700021006,Yes
Male,0.0,No,Yes,5.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.82746464920316,75.45366255778855,No
Female,0.0,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',47.233234725904595,140.74909592121324,Yes
Male,0.0,No,No,5.0,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',24.77644051540191,221.90186483626357,Yes
Female,1.0,Yes,No,12.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Mailed check',86.06544941433478,1069.2990299626774,No
Male,0.0,No,No,28.35759107761956,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,'One year',Yes,'Credit card (automatic)',69.84626062388203,1490.4909191863376,No
Female,0.0,No,No,12.0,Yes,Yes,DSL,Yes,No,No,No,No,No,'One year',No,'Mailed check',50.09820929794951,481.6308984700646,No
Female,0.0,Yes,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.803936808197665,20.253861163167127,Yes
Male,0.0,Yes,Yes,9.046319440066517,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',49.55844989368934,402.2291345646571,Yes
Female,0.0,Yes,No,72.0,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',112.11692336718872,8282.902246760672,Yes
Female,0.0,Yes,No,65.69559165403824,No,'No phone service',DSL,No,Yes,No,Yes,Yes,Yes,'One year',Yes,'Electronic check',55.3447286319546,3992.3313223483137,No
Female,0.0,Yes,Yes,60.53384329920314,Yes,Yes,DSL,No,No,Yes,No,No,Yes,'One year',No,'Credit card (automatic)',61.14872429173313,3948.567059835362,No
Male,0.0,Yes,No,26.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Bank transfer (automatic)',89.30925271019701,2620.2585295836516,No
Female,1.0,Yes,No,11.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,'Mailed check',70.54730555818882,837.5594136652733,No
Male,0.0,No,No,43.0,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',109.13390786909272,4893.1166653115115,No
Male,0.0,No,No,51.31799511447701,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.792346975535224,1256.7309659389155,No
Male,1.0,No,No,1.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.92422402692172,158.42091335113403,Yes
Female,0.0,No,No,19.0,Yes,No,DSL,No,Yes,No,No,No,No,'One year',No,'Credit card (automatic)',49.1073156920745,1071.5010938717735,No
Male,0.0,No,No,42.05849219816593,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.61862941784325,589.040568568118,No
Female,0.0,Yes,No,30.54333787503745,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',19.389485685735128,666.619022332418,No
Male,0.0,Yes,Yes,0.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',118.5999984741211,8684.7998046875,Yes
Male,0.0,Yes,Yes,35.32180685603153,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',84.75825768706476,3720.721147437045,No
Female,0.0,Yes,Yes,61.47816026722872,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,'Two year',Yes,'Mailed check',70.9441049528967,4324.621741522131,No
Male,0.0,Yes,Yes,54.87198485411748,Yes,No,DSL,Yes,No,No,No,No,No,'One year',No,'Credit card (automatic)',45.689609432938056,2270.668587020121,No
Female,0.0,Yes,No,8.341770191378007,No,'No phone service',DSL,No,Yes,No,No,No,No,Month-to-month,Yes,'Mailed check',24.36814250117918,215.40934539843212,Yes
Male,0.0,No,No,35.0,No,'No phone service',DSL,Yes,No,No,Yes,No,No,'Two year',Yes,'Mailed check',25.89731480486563,1641.5764090968487,No
Male,0.0,No,Yes,47.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',106.90321415402866,4377.98475038776,Yes
Male,1.0,No,No,66.0,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',105.94638933796215,6795.765573268422,No
Female,1.0,Yes,No,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',68.96137254670514,79.51986115170843,Yes
Female,0.0,No,Yes,31.0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Mailed check',79.75127051198515,2513.5633164440023,No
Female,0.0,Yes,Yes,9.0,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',100.06093961596483,878.010894959803,No
Female,0.0,Yes,Yes,11.012161745924661,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.950000762939453,297.03750600972205,No
Male,0.0,No,No,3.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',49.62327902164891,118.66853330515617,No
Female,0.0,Yes,Yes,32.0,No,'No phone service',DSL,Yes,No,Yes,No,No,No,Month-to-month,No,'Electronic check',41.286295671350445,1361.1990823521512,No
Male,0.0,Yes,Yes,46.90387474644504,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',95.60272425548477,4942.599426103251,No
Female,0.0,No,Yes,45.060745291476344,No,'No phone service',DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',42.03805512864501,1373.9063134845535,No
Female,0.0,No,No,57.53331337990706,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',107.49496162604804,5689.833674483749,No
Male,1.0,Yes,No,62.00980486598742,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',75.52522987633967,4538.599673303087,No
Female,1.0,Yes,No,40.0,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Electronic check',80.49565882059778,3229.0472037338695,No
Male,0.0,No,No,1.0,Yes,No,'Fiber optic',Yes,No,No,No,No,No,Month-to-month,Yes,'Mailed check',74.79506655453383,74.12270029779688,Yes
Male,0.0,No,No,18.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.718420886994565,280.92421344142434,No
Female,0.0,No,No,4.0,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',75.70305781770752,431.10206198774335,Yes
Female,0.0,Yes,No,72.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Electronic check',103.11059718125982,7276.613551931625,No
Male,0.0,Yes,Yes,36.856227980245805,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',20.09460450125675,825.6179722653421,No
Female,0.0,No,No,65.101629863555,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',112.73942140205182,7253.440555157481,Yes
Male,1.0,No,Yes,52.40608651307177,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',20.105208272415087,1003.7657381784609,No
Female,0.0,No,No,37.48135889887243,Yes,No,'Fiber optic',Yes,No,Yes,No,No,No,Month-to-month,No,'Electronic check',75.90765553704848,2218.163159536916,No
Female,0.0,Yes,Yes,66.78434482831163,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',106.08265760546406,6711.25059313376,Yes
Female,0.0,Yes,No,44.0,Yes,No,'Fiber optic',Yes,Yes,No,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',104.38177500635756,4564.260701855766,No
Male,0.0,No,No,11.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',86.24211353442021,1090.2191079289148,No
Male,0.0,No,No,58.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',75.93836486528643,4255.389721784508,No
Female,0.0,Yes,Yes,47.98078916602989,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Electronic check',110.65211691326193,5958.516418360292,No
Male,0.0,No,Yes,5.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.90214681416471,432.1965147305789,Yes
Female,0.0,Yes,Yes,23.805914699017276,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,'Two year',Yes,'Bank transfer (automatic)',73.04800158305665,1914.9732515835813,No
Male,0.0,Yes,No,31.569616356673713,No,'No phone service',DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Credit card (automatic)',52.882721714231074,1538.2581345642743,No
Female,0.0,No,No,7.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',20.272936848403116,70.18452416538523,Yes
Female,0.0,No,No,32.00845126193265,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',20.1041921458909,472.915238767695,No
Female,0.0,No,No,71.0,No,'No phone service',DSL,No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',49.5924427451074,4117.684016912252,No
Male,0.0,Yes,No,65.0,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',105.37230688351232,6790.237655400189,No
Female,0.0,No,Yes,23.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.40389748624082,575.0374285343881,No
Male,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',77.07857053290509,103.82195888129182,No
Female,0.0,No,No,18.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Mailed check',24.459007531197244,295.62145882292975,No
Male,0.0,Yes,No,68.45375434892141,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Electronic check',104.25800755066722,7487.928363974104,No
Male,1.0,Yes,No,3.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',49.99833352267846,220.72503418706438,Yes
Male,1.0,Yes,No,29.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.875029191331105,480.1367835070751,No
Male,0.0,Yes,No,57.71170547086813,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',89.01738625162575,4840.035912294584,No
Male,0.0,No,No,48.0,Yes,Yes,'Fiber optic',Yes,No,No,No,No,No,'One year',No,'Mailed check',81.68286677353423,3874.4770262061256,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',85.2221454087731,6514.424098785299,No
Female,0.0,No,Yes,25.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Credit card (automatic)',19.525228891359873,531.3186336171151,No
Female,0.0,No,No,29.0,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,No,'Electronic check',83.87180042268142,2485.4877142984597,Yes
Male,1.0,No,No,2.0,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',86.0454748291724,273.2391519697119,Yes
Male,0.0,Yes,Yes,14.718822176523979,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,'One year',No,'Bank transfer (automatic)',100.24410643869838,1617.901701523536,No
Female,0.0,No,No,20.68131946589592,Yes,No,'Fiber optic',Yes,Yes,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',85.2361073007224,1444.6115009873201,No
Male,0.0,Yes,Yes,17.629501115062677,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Mailed check',75.36001016278406,1187.7547492473504,No
Male,0.0,Yes,Yes,72.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',78.66406643203246,6081.398859500797,No
Male,0.0,Yes,No,65.84393187686719,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.36777861864108,6903.540900100245,No
Male,0.0,No,No,6.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,'Electronic check',56.40042399335359,454.03991061820346,No
Female,1.0,No,No,12.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,'Electronic check',57.99449179104172,599.5410958060719,No
Female,0.0,Yes,No,3.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.565701681542865,45.18349702352843,No
Female,0.0,Yes,Yes,71.0,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',63.65793303645473,4254.6797471735645,No
Male,0.0,Yes,Yes,47.928082486456766,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',98.67188428837697,3526.357350356683,No
Male,0.0,Yes,Yes,66.41477014711074,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Electronic check',109.99637522184094,6864.342241819813,No
Male,0.0,Yes,Yes,24.497489637458575,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',51.2797742084736,951.906136214344,No
Male,1.0,No,No,24.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',104.49439866536453,2572.390989831904,No
Female,0.0,No,No,21.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,'Electronic check',45.59142280106928,1159.0756482266413,No
Female,0.0,Yes,No,6.992656366132646,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',70.19476200545253,448.3123343554495,Yes
Male,1.0,Yes,No,72.0,Yes,Yes,'Fiber optic',Yes,No,No,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',100.18552369798108,6772.752131725468,No
Female,0.0,Yes,Yes,70.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',108.41900947279898,7383.870203074075,No
Female,0.0,No,No,4.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',88.20940241955068,411.36272364021113,Yes
Male,0.0,Yes,Yes,32.99390077637199,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',108.62124056758142,3536.0112123108397,No
Male,0.0,Yes,Yes,61.0,Yes,No,DSL,No,No,No,No,Yes,No,'One year',Yes,'Credit card (automatic)',45.3113622812794,3536.1379335038837,No
Male,0.0,Yes,No,41.773919825363585,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',104.68933061656325,4232.825376784937,No
Female,0.0,No,No,50.22488902374585,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',78.48235618795466,3830.7912632308808,No
Male,0.0,No,No,5.333826590408229,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',74.3107150469697,379.057998445545,No
Male,1.0,No,No,44.89768404204677,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',100.65949835639717,4907.650574199436,No
Female,0.0,No,No,12.570846047774863,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',19.78446835228794,158.84149875223554,Yes
Female,0.0,No,No,5.0,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Electronic check',75.61438223203746,456.4794100433824,No
Female,0.0,Yes,Yes,49.91887821917763,Yes,No,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',110.36384857748082,5249.653976307047,No
Male,0.0,Yes,No,66.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',111.09754805545737,7162.07973668973,No
Female,0.0,Yes,Yes,58.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',87.4273999323757,5175.219921487115,No
Male,0.0,No,No,33.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.71447460268736,963.3338755938113,No
Male,0.0,Yes,Yes,50.77693249230977,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,Month-to-month,No,'Electronic check',89.84960303126743,5252.618192006415,Yes
Male,1.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',34.27564641529542,26.415913529338503,Yes
Female,0.0,Yes,No,35.83166410695175,No,'No phone service',DSL,Yes,No,No,No,Yes,No,'One year',Yes,'Electronic check',40.3657921489512,1429.5198762351488,No
Male,0.0,No,No,26.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.3636541554619,2206.939708394468,Yes
Female,0.0,No,No,10.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Electronic check',74.96940545501175,776.6999361135738,Yes
Female,1.0,Yes,No,6.247961278755583,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',70.02551732582072,399.9898062100877,No
Female,0.0,Yes,No,20.61250300100963,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Mailed check',95.23847009505725,1385.2980317760905,No
Female,0.0,No,No,57.46898022342982,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',35.6993172896128,1713.342131869149,No
Male,0.0,Yes,Yes,42.688432874419505,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',46.63581255962981,1177.8978419237187,No
Male,0.0,No,No,41.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Bank transfer (automatic)',35.56189493125181,1132.932863184743,No
Male,0.0,No,No,31.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.597589379292682,644.0986607447865,No
Female,0.0,No,No,4.101561750073718,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.3238965728426,91.68691244501237,No
Female,0.0,Yes,No,62.0,Yes,Yes,'Fiber optic',No,Yes,No,Yes,Yes,No,'One year',Yes,'Bank transfer (automatic)',92.0855285116423,5364.904727536805,Yes
Female,0.0,No,Yes,6.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',19.43884464725251,184.64364379156277,No
Male,0.0,Yes,No,3.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',70.0274590613676,152.6549078509414,Yes
Male,0.0,No,No,4.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',19.797400770921975,39.86414948759358,No
Male,0.0,Yes,No,3.889019574044375,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,'Electronic check',47.81483606726432,125.25836415275371,Yes
Male,1.0,Yes,No,35.58352968488095,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.466807803357,3309.5147296466253,Yes
Female,0.0,No,No,2.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',73.66968090453955,166.6910249861906,No
Female,0.0,Yes,No,53.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Mailed check',80.2968324974896,4231.973332844415,No
Male,1.0,Yes,No,64.0,Yes,No,'Fiber optic',No,Yes,Yes,No,Yes,No,'One year',No,'Credit card (automatic)',93.94064531752738,6203.529758611047,No
Male,0.0,Yes,No,39.985865690506635,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',101.28643921193913,3907.542542136982,No
Male,0.0,No,No,22.0,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,No,Month-to-month,No,'Bank transfer (automatic)',87.09767457355369,1337.4291424829983,No
Female,1.0,Yes,No,57.0,No,'No phone service',DSL,No,Yes,No,Yes,No,Yes,'Two year',No,'Bank transfer (automatic)',40.007332540404605,2068.5021422640243,No
Female,1.0,No,No,22.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Electronic check',99.18763472992576,1687.4743004752854,No
Male,0.0,Yes,No,67.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,'Two year',Yes,'Bank transfer (automatic)',85.68651901797885,5658.842198351543,No
Female,0.0,No,No,9.28961562481652,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',25.41539091378087,226.32225239050234,No
