gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0.0,Yes,Yes,25.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',97.8,2597.55,Yes
Male,0.0,No,No,13.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',74.8,272.5,No
Female,0.0,Yes,Yes,22.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',99.05,2215.45,No
Female,0.0,Yes,Yes,55.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',59.7,1879.7,No
Female,0.0,No,Yes,9.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.15,575.5,No
Male,0.0,No,No,14.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Bank transfer (automatic)',84.35,507.9,No
Female,0.0,No,No,69.0,Yes,No,DSL,No,Yes,Yes,No,No,No,'Two year',No,'Bank transfer (automatic)',73.65,4867.65,No
Female,0.0,No,No,1.0,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,'Credit card (automatic)',50.25,50.25,No
Male,0.0,Yes,Yes,41.0,Yes,No,No,'No internet service',No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',24.55,1277.0,No
Male,0.0,No,No,23.0,Yes,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',25.4,522.85,Yes
Male,0.0,No,No,17.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',24.85,393.65,No
Male,0.0,Yes,No,23.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',91.3,1777.45,No
Male,0.0,Yes,Yes,15.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.7,174.6,No
Female,0.0,Yes,Yes,55.0,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,'Bank transfer (automatic)',89.55,5405.2,No
Male,0.0,No,No,7.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',91.9,576.45,No
Male,0.0,Yes,No,10.0,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,'Bank transfer (automatic)'',89.7,930.4,No
Male,0.0,No,No,6.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service''','No internet service',Month-to-month,No,'Credit card (automatic)',19.95,161.05,No
Male,0.0,No,No,3.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.5,68.85,Yes
Female,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Electronic check',20.35,20.35,No
Male,0.0,No,No,25.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,'Credit card (automatic)',43.0,996.35,No
Female,0.0,No,No,71.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,'Two year',No,'Credit card (automatic)',40.25,1523.65,No
Female,0.0,Yes,No,2.0,Yes,No,'Fiber optic',No,No,No,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',75.5,151.0,No
Male,0.0,No,Yes,12.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',25.1,327.8,No
Male,0.0,Yes,Yes,19.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',74.7,1240.1,Yes
Female,0.0,Yes,No,2.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',19.25,39.9,No
Male,0.0,No,No,31.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',99.3,2396.0,No
Female,0.0,No,No,30.0,Yes,Yes,'Fiber optic',No,No,Yes,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',95.0,2643.05,Yes
Female,0.0,No,No,1.0,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',24.5,25.5,No
Female,0.0,No,Yes,43.0,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',57.95,2282.3004408418656,No
Male,0.0,Yes,Yes,65.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',24.75,1815.9,No
Male,0.0,No,No,6.0,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',95.85,567.65,No
Female,0.0,No,No,34.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',19.95,790.3,No
Male,0.0,No,No,72.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,Yes,'Two year',Yes,'Bank transfer (automatic)',97.95,8078.35,No
Male,0.0,Yes,Yes,35.0,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',79.45,839.0,No
Male,0.0,Yes,Yes,71.0,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',102.95,7544.3,No
Male,0.0,No,No,58.0,Yes,Yes,No,No,'No internet service',No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',24.8,1563.05,No
Female,0.0,No,No,2.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',74.7,146.45,No
Male,0.0,Yes,No,69.0,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',99.4,6590.7,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service',No,Yes,'One year',No,'Credit card (automatic)',96.0,742.15,No
Male,0.0,No,No,22.0,Yes,No,'Fiber optic',No,Yes,Yes,No,No,No,Month-to-month,No,'Bank transfer (automatic)',80.65,439.6,No
Male,0.0,Yes,Yes,50.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',44.75,990.8,No
Female,1.0,No,No,8.0,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',105.5,788.25,No
Male,1.0,No,No,10.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',95.0,854.45,No
Female,0.0,Yes,No,2.0,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',25.45,25.45,Yes
Female,0.0,No,No,72.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',103.45,8565.2,No
Male,0.0,No,No,33.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',70.95,865.05,No
Female,0.0,No,No,9.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',94.5,561.1,No
Male,0.0,No,No,1.0,Yes,Yes,No,'No internet service','No internet service','No internet service' Churn,'No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',24.3,24.3,No
Male,0.0,Yes,No,10.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.3,798.4,Yes
Male,0.0,No,Yes,14.0,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Credit card (automatic)',79.9,509.85,No
Female,0.0,Yes,No,58.0,Yes,No,No,No,No,No,No,No,No,'Two year',No,'Bank transfer (automatic)',19.75,1184.75,Yes
Male,0.0,Yes,Yes,12.0,Yes,'No phone service',DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',60.35,507.3,No
Male,0.0,Yes,No,29.0,Yes,No,No,No,No,No,'No internet service',Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',89.45,930.4,No
Female,0.0,Yes,Yes,71.0,No,'No phone service',DSL,Yes,No,No,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',78.5,3687.65,No
Male,0.0,No,No,17.0,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',85.0,1621.3,No
Male,1.0,Yes,No,50.0,Yes,Yes,'Fiber optic',Yes,Yes,No,No,Yes,Yes,'One year',No,'Credit card (automatic)',99.45,1442.35,No
Male,0.0,No,No,48.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,No,'Credit card (automatic)',90.55,4539.95,No
Male,0.0,Yes,Yes,22.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.85,707.55,No
Male,0.0,Yes,No,39.0,Yes,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',35.0,990.05,No
Female,0.0,Yes,Yes,51.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',74.55,1734.65,No
Female,0.0,Yes,No,40.0,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',30.4,897.9,No
Female,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.15,20.15,No
Female,0.0,Yes,Yes,70.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.6,1342.75,No
Female,0.0,No,No,9.0,No,'No phone service',DSL,No,No,Yes,Yes,No,No,Month-to-month,No,'Bank transfer (automatic)',39.7,567.1,No
Female,0.0,No,No,66.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',99.9,7159.2,No
Male,0.0,Yes,Yes,21.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',90.5,1721.25,No
Female,0.0,No,No,22.0,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,No,'Credit card (automatic)',79.95,673.35,No
Male,0.0,No,No,36.0,Yes,No,'Fiber optic',No,No,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',73.45,857.8,No
Male,0.0,No,No,8.0,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',19.25,146.2,No
Female,0.0,No,No,40.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,'One year',Yes,'Credit card (automatic)',49.55,1130.75,Yes
Female,0.0,Yes,No,33.0,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',95.4,3096.95,No
Female,0.0,No,No,20.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',70.1,879.95,Yes
Male,0.0,Yes,Yes,46.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',53.6,2319.2,No
Female,0.0,Yes,No,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service',No,No,'Two year',No,'Mailed check',25.1,1803.35,No
Male,0.0,No,No,27.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Credit card (automatic)',19.7,638.9,No
Male,0.0,No,No,3.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',20.25,66.65,Yes
Male,0.0,No,No,21.0,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,'Credit card (automatic)',98.3,1361.7,No
Female,0.0,No,No,65.0,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',111.5,796.25,No
Female,0.0,Yes,Yes,50.0,Yes,No,'Fiber optic',No,No,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',89.95,4103.65,No
Female,1.0,No,No,18.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Mailed check',82.4,467.95,No
Male,0.0,No,No,4.0,Yes,No,No,'No internet service',Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',89.45,314.2,No
Female,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.2,20.2,No
Male,0.0,No,No,11.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)''No internet service)',19.7,184.85,No
Female,0.0,Yes,Yes,45.0,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',95.2,4868.75,No
Female,0.0,Yes,Yes,60.0,No,'No phone service',DSL,No,No,No,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',40.15,3022.4,No
Female,0.0,Yes,Yes,72.0,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',111.1,8125.3,No
Male,0.0,Yes,Yes,68.0,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',106.0,8012.9,No
Male,0.0,Yes,Yes,51.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',19.25,990.45,No
Male,0.0,Yes,Yes,66.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service',No,'Two year',No,'Bank transfer (automatic)',20.0,1515.35,No
Male,0.0,Yes,Yes,14.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',100.1,1448.0,No
Male,0.0,No,No,27.0,No,'No phone service',DSL,No,Yes,No,No,No,Yes,Month-to-month,No,'Credit card (automatic)',44.75,486.35,No
Male,0.0,No,No,1.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',24.15,24.15,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Mailed check',20.4,20.4,Yes
Female,0.0,Yes,Yes,33.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',19.8,602.7,No
Male,0.0,Yes,No,46.0,Yes,No,'Fiber optic',Yes,No,No,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',85.9,3312.25,No
Male,0.0,Yes,Yes,72.0,Yes,Yes,'Fiber optic',Yes,No,Yes,No,Yes,Yes,'Two year',No,'Credit card (automatic)',104.15,7882.0,No
Female,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service'','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',20.2,20.2,No
Female,0.0,No,No,26.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',70.95,1725.75,Yes
Male,0.0,Yes,No,59.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service',Yes,Yes,'Two year',No,'Bank transfer (automatic)',46.0,1248.15,No
Male,0.0,Yes,No,25.0,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',103.55,2198.8,No
Male,0.0,Yes,Yes,72.0,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,No,'Two year',Yes,'Credit card (automatic)',35.4,1403.55,No
Male,0.0,Yes,No,21.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',81.5,1682.4,No
Male,1.0,Yes,Yes,46.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',115.45,5585.25,No
Female,0.0,No,No,72.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',19.5,1398.6,No
Male,0.0,Yes,Yes,60.0,Yes,No,No,'No internet service',Yes,Yes,'No internet service',No,Yes,'One year',No,'Credit card (automatic)',35.0,1234.25,No
Female,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Credit card (automatic)',70.05,70.05,Yes
Female,0.0,No,No,13.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Credit card (automatic)',20.4,259.6,No
Female,0.0,No,Yes,45.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.05,903.05,No
Female,0.0,Yes,No,17.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',94.85,1698.05,No
Male,1.0,Yes,Yes,59.0,Yes,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',35.05,1616.05,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.35,19.35,No
Male,0.0,No,No,1.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service''','No internet service',Month-to-month,No,'Credit card (automatic)',19.3,19.3,No
Female,0.0,Yes,Yes,22.0,Yes,No,'Fiber optic',Yes,No,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',94.45,1697.25,No
Female,0.0,Yes,No,60.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',74.3,1245.9,Yes
Female,0.0,Yes,Yes,70.0,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',96.0,6953.65,No
Female,0.0,Yes,No,56.0,Yes,Yes,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Credit card (automatic)',104.45,5733.5,Yes
Male,0.0,No,No,27.0,Yes,Yes,'Fiber optic',No,No,No,Yes,Yes,Yes,Month-to-month,No,'Bank transfer (automatic)',101.0,2660.9,No
Male,0.0,No,Yes,4.0,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,No,'Bank transfer (automatic)',70.45,131.6,No
Female,0.0,No,No,43.0,Yes,No,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,No,'Credit card (automatic)',90.15,4315.65,No
Female,1.0,No,No,14.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.65,482.05,No
Male,0.0,Yes,Yes,68.0,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',110.65,6751.0,No
Male,0.0,No,No,8.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.15,168.4,No
Female,0.0,No,No,44.0,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',104.8,4546.3,No
Male,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',70.2,70.2,Yes
Female,0.0,Yes,No,17.0,Yes,No,'Fiber optic',Yes,No,No,No,Yes,Yes,'One year',No,'Bank transfer (automatic)',94.65,1558.05,No
Male,0.0,Yes,No,15.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,'Credit card (automatic)',69.4,469.35,No
Female,0.0,No,No,27.0,Yes,No,'Fiber optic',No,No,Yes,Yes,No,No,Month-to-month,Yes,'Credit card (automatic)',81.0,1748.35,Yes
Male,0.0,Yes,Yes,72.0,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',100.7,7742.35,No
Female,0.0,Yes,Yes,52.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',19.9,1057.85,No
Female,0.0,No,No,72.0,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'Two year',No,'Bank transfer (automatic)',104.35,7661.7,No
Male,0.0,No,No,17.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.7,313.9,No
Male,0.0,No,Yes,12.0,Yes,No,'Fiber optic',No,No,No,Yes,No,Yes,Month-to-month,Yes,'Mailed check',86.7,814.75,No
Male,0.0,No,No,23.0,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',90.6,1740.8,No
Female,0.0,Yes,No,19.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',70.0,1498.7,Yes
Female,0.0,No,No,5.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',75.7,25.45,Yes
Male,0.0,No,No,22.0,No,'No phone service',DSL,Yes,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',25.15,602.15,Yes
Male,0.0,Yes,No,57.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.15,5718.15,No
Male,0.0,Yes,Yes,12.0,Yes,No,No,No,No,No,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',98.45,1064.1,No
Male,0.0,Yes,No,23.0,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',100.3,2215.65,No
Female,0.0,Yes,No,66.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',94.75,6078.55,No
Male,0.0,Yes,No,71.0,Yes,No,'Fiber optic',Yes,Yes,No,No,Yes,Yes,'Two year',Yes,'Credit card (automatic)',102.0,6099.2,No
Female,0.0,No,Yes,34.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service''''''No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',19.4,688.3,No
Male,0.0,Yes,No,33.0,No,'No phone service',DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,'Bank transfer (automatic)',29.9,791.4,No
Female,0.0,Yes,Yes,53.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.05,1189.55,No
Male,0.0,No,No,47.0,Yes,No,No,'No internet service','No internet service','No internet service'''No internet service'','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',20.15,926.45,No
Male,0.0,Yes,No,58.0,Yes,No,'Fiber optic',Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',103.45,5946.95,No
Female,0.0,Yes,Yes,72.0,Yes,No,No,No,No,No,Yes,Yes,No,'Two year',No,'Credit card (automatic)',84.9,1347.3,No
Female,0.0,No,No,23.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',73.95,1781.0,No
Female,0.0,Yes,No,25.0,Yes,No,'Fiber optic',No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',101.5,2059.35,No
Male,0.0,No,No,1.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',69.75,69.75,Yes
Female,0.0,Yes,Yes,67.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service',Yes,'Two year',Yes,'Credit card (automatic)',26.8,1568.9,No
Female,0.0,No,No,13.0,Yes,No,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',74.65,577.95,No
Female,0.0,Yes,Yes,5.0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',76.4,338.5,Yes
Male,0.0,No,No,20.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',70.6,1437.1,Yes
Female,0.0,No,No,19.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.0,507.8,Yes
Female,0.0,No,No,72.0,Yes,Yes,'Fiber optic',Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Credit card (automatic)',100.9,778.25,No
Male,0.0,No,No,51.0,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',20.85,930.5,No
Male,0.0,No,No,21.0,Yes,Yes,'Fiber optic',No,Yes,No,No,No,Yes,Month-to-month,Yes,'Credit card (automatic)',90.4,1720.25,No
Female,0.0,No,No,4.0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',68.5,68.5,No
Male,0.0,Yes,No,72.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)',24.1,1754.7,No
Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,'Credit card (automatic)',35.05,53.65,No
Male,0.0,No,No,42.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',20.2,816.5,No
Female,0.0,No,No,26.0,No,'No phone service',DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,'Bank transfer (automatic)',59.8,958.7,Yes
Female,0.0,No,No,62.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Credit card (automatic)''Bank transfer (automatic)'No internet service' No,25.7,1379.15,No
Female,0.0,No,No,10.0,Yes,No,'Fiber optic',Yes,No,Yes,No,No,Yes,'Two year',No,'Credit card (automatic)',86.55,809.6,No
Male,0.0,Yes,Yes,53.0,Yes,No,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,'One year',Yes,'Credit card (automatic)',110.4,5126.25,No
Female,0.0,Yes,Yes,18.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Credit card (automatic)',25.25,755.9,No
Female,0.0,Yes,No,70.0,Yes,Yes,'Fiber optic',No,No,Yes,Yes,No,Yes,Month-to-month,Yes,'Bank transfer (automatic)',94.05,7892.85,No
Female,0.0,No,No,10.0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Bank transfer (automatic)',20.65,228.0,No
Female,0.0,Yes,Yes,11.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,'Bank transfer (automatic)',69.35,783.9,No
Female,0.0,No,No,11.0,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Bank transfer (automatic)',104.1,847.25,No
Female,0.0,Yes,Yes,9.0,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',25.45,215.25,No
