age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
37,student,married,secondary,no,503,no,no,cellular,29,feb,157,1,192,5,unknown,no
28,blue-collar,married,secondary,no,320,yes,no,cellular,28,nov,230,1,-2,0,unknown,no
36,services,married,tertiary,no,-20,no,yes,cellular,5,nov,42,3,300,2,failure,no
35,management,married,tertiary,no,91,no,no,cellular,14,oct,214,4,86,5,other,yes
33,technician,single,secondary,no,328,no,no,unknown,6,nov,360,3,-2,0,unknown,no
31,blue-collar,divorced,secondary,no,124,yes,no,cellular,20,may,214,2,265,1,failure,no
37,management,married,tertiary,no,603,no,yes,cellular,29,aug,138,1,-2,3,unknown,no
34,management,married,tertiary,no,3,no,no,cellular,17,sep,91,1,174,1,success,yes
29,services,married,secondary,no,271,no,no,cellular,18,may,189,10,-1,0,unknown,no
41,technician,divorced,secondary,no,181,yes,no,unknown,7,may,241,1,0,0,unknown,yes
38,housemaid,single,unknown,no,-147,no,no,unknown,11,may,790,1,-1,0,unknown,no
48,housemaid,single,secondary,no,35,no,no,cellular,12,mar,181,1,-3,0,unknown,no
42,admin.,divorced,secondary,no,41,yes,no,unknown,21,may,215,2,-2,0,unknown,no
32,services,divorced,tertiary,no,2535,yes,no,unknown,16,may,1166,1,-1,0,unknown,yes
42,unknown,married,primary,no,544,no,no,cellular,8,jul,231,1,-1,0,unknown,no
45,services,married,secondary,no,144,no,yes,cellular,24,nov,261,1,175,2,failure,yes
50,services,divorced,primary,no,2118,yes,no,unknown,20,may,382,1,-1,0,unknown,no
29,management,divorced,secondary,no,-187,yes,yes,telephone,20,nov,30,2,174,3,other,no
46,services,divorced,secondary,no,-134,yes,no,unknown,12,may,114,3,-2,0,unknown,no
43,self-employed,married,secondary,no,-67,yes,no,unknown,28,may,23,1,-2,0,unknown,no
56,retired,married,primary,no,991,no,no,telephone,20,jul,57,1,-3,0,unknown,no
59,blue-collar,married,secondary,no,648,no,yes,cellular,28,jul,48,3,-1,0,unknown,no
29,technician,married,secondary,no,51,yes,no,unknown,7,jul,18,3,-2,0,unknown,no
32,services,single,secondary,no,4250,yes,no,unknown,20,apr,962,3,-3,0,unknown,yes
26,self-employed,single,secondary,yes,-148,yes,no,cellular,28,jul,790,3,-1,0,unknown,yes
41,management,married,tertiary,no,2873,yes,no,cellular,25,apr,501,1,174,2,success,yes
31,services,single,secondary,no,270,yes,no,cellular,19,may,234,2,-1,0,unknown,no
56,technician,married,tertiary,no,282,no,no,cellular,18,aug,261,2,-1,0,unknown,no
53,student,married,secondary,no,192,no,no,cellular,24,jun,209,1,-2,0,unknown,no
51,technician,married,secondary,no,7,yes,no,cellular,19,nov,410,1,173,2,failure,yes
29,management,divorced,tertiary,no,-179,no,no,cellular,21,nov,250,1,-1,0,unknown,yes
44,services,divorced,secondary,no,660,no,no,cellular,14,aug,1326,5,-2,0,unknown,yes
33,services,married,secondary,no,91,yes,no,unknown,18,may,90,2,-2,0,unknown,no
38,management,divorced,tertiary,no,11,yes,no,cellular,26,apr,899,2,-2,0,unknown,yes
83,retired,married,primary,no,379,no,no,telephone,15,jun,377,3,-1,0,unknown,yes
36,housemaid,divorced,tertiary,no,241,no,no,cellular,18,jul,87,2,-2,0,unknown,yes
35,admin.,married,secondary,no,63,no,yes,cellular,13,jul,288,2,178,8,unknown,no
55,admin.,married,secondary,no,222,yes,yes,unknown,3,jul,206,1,0,0,unknown,no
35,student,married,secondary,no,149,no,no,cellular,24,aug,611,1,-1,0,unknown,yes
31,student,single,secondary,no,922,yes,no,cellular,25,aug,140,1,-2,0,unknown,yes
69,retired,divorced,primary,no,1906,no,no,telephone,7,jul,189,1,0,0,unknown,yes
45,services,married,primary,no,-193,yes,no,unknown,19,may,165,1,-2,0,unknown,yes
34,entrepreneur,married,secondary,no,93,no,no,cellular,6,jul,32,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-85,yes,no,unknown,4,may,89,1,-1,0,unknown,no
29,blue-collar,single,tertiary,no,203,no,no,telephone,27,may,108,1,-1,0,unknown,no
33,services,single,secondary,no,109,yes,no,unknown,30,may,302,1,-2,0,unknown,yes
52,blue-collar,married,primary,no,1927,yes,no,telephone,14,jun,417,1,300,3,failure,no
49,management,married,tertiary,no,96,yes,yes,unknown,21,jul,299,2,-2,0,unknown,no
34,blue-collar,married,tertiary,no,92,yes,no,cellular,8,feb,406,1,82,6,failure,yes
47,unemployed,married,secondary,no,1405,no,no,cellular,7,mar,367,1,-1,4,other,yes
45,admin.,married,secondary,no,-234,no,yes,cellular,7,jul,680,1,-1,0,unknown,yes
25,student,single,tertiary,no,300,no,no,cellular,2,feb,291,1,186,2,success,yes
68,retired,married,primary,no,-54,no,no,telephone,14,oct,296,2,172,5,success,yes
32,technician,divorced,secondary,no,177,no,no,cellular,27,aug,85,1,-2,0,unknown,no
55,services,married,tertiary,no,250,no,no,cellular,19,apr,189,1,0,0,unknown,no
49,entrepreneur,married,unknown,no,-172,no,no,cellular,5,aug,129,1,-1,0,unknown,no
38,student,single,tertiary,no,172,yes,no,cellular,23,aug,276,1,-2,0,unknown,yes
43,blue-collar,married,primary,no,1108,no,yes,cellular,20,apr,1169,1,-2,0,unknown,no
54,blue-collar,married,secondary,no,-62,no,yes,cellular,12,nov,207,2,0,0,unknown,no
32,management,married,tertiary,no,5402,no,no,cellular,28,jan,39,4,-2,0,unknown,no
49,technician,single,secondary,no,81,yes,no,cellular,22,may,260,1,-2,0,unknown,yes
54,housemaid,single,secondary,no,596,no,no,cellular,23,oct,92,1,-1,0,unknown,yes
30,management,single,secondary,no,428,no,no,cellular,18,may,304,5,269,2,failure,yes
58,blue-collar,married,secondary,no,19,yes,yes,unknown,20,jul,175,1,-2,0,unknown,no
31,student,divorced,tertiary,no,91,no,no,cellular,20,jul,984,1,-2,0,unknown,yes
34,technician,single,secondary,no,146,yes,no,cellular,16,nov,341,2,94,1,failure,yes
52,management,divorced,secondary,no,173,no,no,cellular,31,feb,204,2,-2,0,unknown,no
25,unemployed,single,secondary,no,133,no,no,cellular,30,jul,452,1,-1,0,unknown,yes
51,blue-collar,married,secondary,no,393,yes,no,unknown,28,jan,164,1,-1,0,unknown,no
56,services,single,primary,no,522,yes,no,cellular,19,may,229,3,-2,0,unknown,no
38,management,married,secondary,no,-92,yes,no,telephone,25,nov,72,4,82,2,failure,no
46,technician,single,secondary,no,2137,no,no,cellular,19,jul,296,1,-2,0,unknown,no
37,blue-collar,married,secondary,no,588,yes,no,cellular,20,jul,180,1,-1,0,unknown,no
28,admin.,divorced,tertiary,no,608,yes,no,cellular,16,may,210,1,242,3,other,yes
56,blue-collar,married,secondary,no,-101,yes,yes,cellular,27,nov,626,1,101,1,failure,no
53,services,divorced,secondary,no,-86,yes,no,cellular,10,jul,152,3,0,0,unknown,no
53,services,married,secondary,no,-274,yes,yes,unknown,15,may,77,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,-31,yes,no,unknown,8,may,316,1,-1,0,unknown,no
41,entrepreneur,married,secondary,no,-70,yes,no,unknown,28,jun,215,8,-3,0,unknown,no
58,blue-collar,divorced,secondary,no,183,no,no,cellular,21,jul,326,12,-1,0,unknown,no
30,services,single,secondary,no,177,yes,yes,cellular,4,may,428,1,302,1,failure,yes
53,housemaid,married,secondary,no,-50,no,yes,cellular,8,aug,435,3,-2,0,unknown,no
32,technician,married,secondary,yes,-103,no,yes,cellular,7,jul,18,8,-2,0,unknown,no
45,services,divorced,secondary,no,1224,yes,no,cellular,5,jun,113,1,-1,0,unknown,no
54,admin.,divorced,secondary,no,1166,yes,no,unknown,21,may,88,2,-1,0,unknown,no
32,self-employed,married,secondary,no,-125,no,yes,cellular,11,jul,45,1,-1,0,unknown,no
32,services,married,secondary,no,-19,yes,no,cellular,15,jun,344,1,-1,0,unknown,no
37,management,divorced,tertiary,no,116,no,no,cellular,18,oct,1091,1,186,1,failure,yes
35,services,single,secondary,no,142,no,no,cellular,17,apr,79,1,89,4,failure,no
58,unknown,divorced,secondary,no,1119,no,no,telephone,6,feb,398,1,-1,0,unknown,no
47,management,single,tertiary,no,374,yes,yes,cellular,18,may,220,2,325,0,unknown,no
44,services,married,secondary,no,67,yes,no,cellular,18,may,126,2,289,3,failure,yes
45,housemaid,divorced,unknown,no,89,no,no,cellular,19,nov,604,3,-1,0,unknown,no
34,retired,divorced,tertiary,no,53,no,no,cellular,2,oct,2241,2,184,0,other,yes
37,services,single,tertiary,no,132,yes,no,cellular,13,mar,1014,1,293,1,failure,yes
49,student,married,secondary,no,-81,no,no,cellular,20,jul,181,1,-2,0,unknown,yes
48,technician,married,tertiary,no,919,no,no,cellular,3,jan,861,1,182,0,success,yes
49,unemployed,married,secondary,yes,-20,no,no,cellular,21,nov,55,1,-2,0,unknown,no
48,retired,married,secondary,no,78,no,no,telephone,29,jul,378,3,-1,0,unknown,yes
37,admin.,married,secondary,no,11,no,no,cellular,22,nov,113,3,20,1,other,no
44,blue-collar,married,secondary,no,513,yes,yes,unknown,13,may,168,1,-2,0,unknown,no
53,blue-collar,married,primary,no,32,yes,no,unknown,4,may,385,1,-1,0,unknown,yes
32,management,married,tertiary,no,183,yes,no,telephone,30,aug,170,1,-1,0,unknown,no
42,admin.,married,tertiary,no,-14,no,yes,cellular,18,jul,89,1,-2,2,unknown,no
33,technician,single,secondary,no,591,yes,no,unknown,26,may,95,3,-2,0,unknown,no
30,services,divorced,secondary,no,-4,yes,no,unknown,11,may,150,1,-1,0,unknown,no
54,management,divorced,secondary,no,1188,yes,no,cellular,18,nov,163,2,-1,1,unknown,yes
34,management,single,tertiary,no,49,no,no,cellular,29,aug,698,3,-2,0,success,yes
24,blue-collar,single,secondary,no,86,yes,yes,cellular,19,jul,91,1,93,6,other,yes
55,blue-collar,married,secondary,no,78,no,yes,cellular,14,jul,133,8,-1,0,unknown,no
41,retired,divorced,secondary,no,220,no,no,telephone,4,jun,713,1,-1,0,unknown,no
27,student,single,secondary,no,63,no,no,cellular,6,aug,132,2,-1,0,unknown,yes
50,technician,divorced,secondary,no,-180,no,no,cellular,19,jan,151,1,-2,0,unknown,yes
37,housemaid,married,tertiary,no,75,no,no,cellular,10,oct,1073,1,91,2,failure,yes
32,services,divorced,secondary,no,42,no,no,unknown,23,jun,143,1,-1,0,unknown,no
50,self-employed,married,unknown,no,203,no,no,telephone,16,feb,678,7,0,0,unknown,no
29,management,single,tertiary,no,92,yes,no,cellular,13,sep,338,3,173,2,other,yes
47,management,married,tertiary,no,36,no,no,cellular,18,apr,383,1,269,1,success,yes
25,management,single,tertiary,no,5639,no,no,cellular,24,apr,156,4,-2,0,unknown,yes
44,housemaid,married,secondary,no,37,no,no,cellular,7,aug,609,2,177,1,failure,yes
46,entrepreneur,divorced,secondary,no,63,yes,no,cellular,17,may,625,1,162,2,failure,no
41,management,married,tertiary,no,241,yes,no,cellular,19,nov,69,2,82,7,failure,no
33,management,single,tertiary,no,1762,yes,no,cellular,18,may,655,1,293,1,failure,no
47,unemployed,married,secondary,no,308,no,yes,cellular,21,jul,365,1,-1,0,unknown,no
38,management,single,tertiary,no,328,no,no,cellular,4,oct,358,1,-2,3,unknown,yes
35,services,married,secondary,no,-21,yes,yes,cellular,8,aug,184,3,-2,2,unknown,no
42,management,single,tertiary,no,273,yes,no,cellular,21,nov,187,1,175,4,success,yes
25,retired,divorced,secondary,no,1805,no,no,cellular,28,jan,266,1,-1,0,unknown,yes
73,retired,married,primary,no,111,yes,no,cellular,28,oct,359,1,173,1,other,yes
33,services,married,tertiary,no,-172,yes,no,cellular,21,may,239,2,289,4,failure,yes
29,services,single,secondary,no,109,no,no,cellular,31,jan,112,2,271,1,unknown,no
55,management,married,tertiary,no,-731,yes,yes,cellular,19,may,463,1,85,4,other,yes
25,technician,single,secondary,yes,-119,no,no,cellular,26,jul,378,8,1,0,unknown,no
49,blue-collar,married,secondary,no,38,yes,no,unknown,8,may,286,2,320,0,failure,no
48,services,married,primary,no,426,yes,no,unknown,6,may,223,3,-1,0,unknown,no
33,technician,single,secondary,no,158,yes,no,unknown,8,may,234,1,-2,0,unknown,yes
36,technician,married,secondary,no,752,yes,no,cellular,3,may,361,3,314,2,other,no
32,retired,single,secondary,no,54,yes,no,cellular,27,jul,218,2,-2,0,unknown,yes
27,blue-collar,single,tertiary,no,97,yes,no,unknown,13,may,594,2,-1,0,unknown,yes
30,technician,single,secondary,no,133,no,no,telephone,29,jul,100,1,-1,0,unknown,no
29,blue-collar,divorced,primary,no,579,yes,no,unknown,21,may,418,3,-2,0,unknown,yes
43,technician,single,secondary,no,-1,yes,no,unknown,6,may,325,1,0,0,unknown,yes
32,technician,single,secondary,no,333,no,no,cellular,30,apr,275,4,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,843,yes,no,unknown,13,may,172,1,-1,0,unknown,no
45,management,married,tertiary,no,103,yes,no,telephone,4,jul,459,2,-1,0,unknown,no
48,management,married,primary,no,2022,yes,yes,cellular,19,may,90,6,-3,5,failure,no
35,management,married,tertiary,yes,-82,yes,no,cellular,17,aug,140,2,213,1,other,yes
29,admin.,divorced,tertiary,no,1115,no,no,cellular,7,jan,386,1,-2,2,unknown,no
70,retired,divorced,secondary,no,712,no,no,telephone,26,oct,543,2,177,2,success,yes
44,blue-collar,married,primary,no,-82,no,no,unknown,11,jun,160,1,-2,0,unknown,no
34,services,single,tertiary,no,822,yes,no,unknown,20,may,302,1,-1,0,unknown,yes
44,management,married,tertiary,no,538,yes,no,cellular,20,may,595,2,175,2,success,yes
41,technician,married,tertiary,no,200,no,no,cellular,16,apr,194,2,262,3,failure,no
49,services,divorced,secondary,no,50,no,no,cellular,14,nov,832,1,-2,0,unknown,yes
29,self-employed,single,secondary,no,101,no,yes,cellular,28,may,640,4,-2,0,unknown,no
34,housemaid,single,unknown,no,6233,no,no,cellular,19,mar,170,1,-2,0,unknown,yes
38,technician,married,secondary,no,-18,yes,no,unknown,9,jul,171,1,-1,0,unknown,no
37,unemployed,single,secondary,no,4145,yes,no,cellular,14,aug,276,1,183,0,success,yes
31,services,single,secondary,no,-2,yes,yes,unknown,6,jun,450,3,-2,0,unknown,no
48,management,single,secondary,no,-79,no,no,cellular,19,feb,576,1,310,2,failure,no
46,entrepreneur,single,tertiary,no,194,no,no,cellular,30,aug,241,1,192,0,other,no
47,admin.,single,secondary,no,879,yes,yes,cellular,20,apr,876,1,-1,0,unknown,yes
32,blue-collar,single,secondary,no,-118,yes,no,unknown,4,may,698,1,-1,0,unknown,yes
53,services,divorced,secondary,no,-74,no,no,cellular,28,jul,270,1,0,0,unknown,no
49,management,married,secondary,no,-14,yes,no,telephone,26,jul,188,2,-2,0,unknown,no
33,admin.,married,tertiary,no,-162,yes,no,cellular,20,may,952,1,315,2,unknown,yes
44,blue-collar,married,primary,no,1143,no,no,telephone,14,jun,109,1,-1,0,unknown,no
26,student,single,secondary,no,11,no,no,telephone,30,jul,237,1,-1,0,unknown,yes
30,technician,single,unknown,no,40,no,no,cellular,23,jul,806,1,-1,0,unknown,yes
44,management,married,tertiary,no,770,no,yes,cellular,16,aug,249,2,-1,0,unknown,no
31,admin.,single,secondary,yes,-144,no,no,cellular,28,jul,315,1,137,3,other,yes
58,management,married,tertiary,no,9264,no,no,cellular,4,jan,128,3,182,2,failure,no
27,management,single,secondary,no,28,yes,no,unknown,4,nov,142,1,-2,0,unknown,yes
46,blue-collar,married,secondary,no,313,yes,no,telephone,29,may,212,1,-1,0,unknown,no
38,services,married,unknown,no,854,no,no,telephone,4,may,377,1,0,0,unknown,no
43,blue-collar,married,secondary,no,21730,no,no,cellular,22,jan,239,5,-1,0,unknown,yes
37,blue-collar,married,primary,no,310,yes,no,cellular,19,jul,102,2,-1,0,unknown,no
72,student,divorced,secondary,no,757,no,no,unknown,15,jun,205,1,-3,0,unknown,yes
72,retired,married,primary,no,140,no,no,telephone,10,oct,123,1,-1,0,unknown,yes
31,admin.,single,secondary,no,151,no,no,cellular,20,oct,253,2,-2,0,unknown,yes
34,management,married,tertiary,no,117,no,no,telephone,25,nov,88,6,294,1,failure,no
55,blue-collar,married,secondary,no,977,yes,yes,cellular,17,jul,281,1,-1,0,unknown,no
57,technician,married,secondary,no,636,no,yes,unknown,27,jul,193,2,-1,0,unknown,no
41,services,divorced,secondary,no,32,no,yes,cellular,7,jul,799,1,184,2,failure,yes
43,services,married,secondary,no,-613,yes,yes,unknown,20,jul,710,6,-2,0,unknown,no
26,student,single,secondary,no,652,no,no,cellular,23,feb,184,3,187,4,other,yes
31,management,single,tertiary,no,-134,no,no,cellular,21,may,654,1,-2,0,unknown,yes
42,entrepreneur,married,secondary,no,123,no,yes,cellular,19,mar,188,3,-1,0,unknown,no
49,management,single,tertiary,no,3581,no,no,cellular,14,feb,196,3,81,1,failure,yes
34,housemaid,married,tertiary,no,0,yes,no,cellular,15,may,332,2,294,8,success,yes
34,admin.,single,secondary,no,52,yes,no,cellular,20,may,799,1,301,1,other,yes
33,blue-collar,divorced,secondary,no,27,no,no,cellular,12,nov,179,1,-2,0,unknown,no
32,management,married,tertiary,no,44,yes,no,cellular,20,nov,298,2,274,1,failure,no
54,blue-collar,married,tertiary,no,203,no,no,cellular,19,jan,192,5,-1,0,unknown,no
50,retired,married,unknown,no,899,no,no,cellular,26,feb,147,1,179,4,success,yes
48,retired,married,secondary,no,1283,no,no,cellular,6,sep,336,1,96,3,unknown,yes
32,admin.,married,tertiary,no,3319,no,no,cellular,20,sep,271,1,89,1,success,yes
31,services,married,unknown,no,8024,yes,no,cellular,15,aug,363,3,173,6,failure,no
44,entrepreneur,married,secondary,no,-55,yes,no,unknown,21,may,131,3,-1,0,unknown,no
34,management,married,tertiary,no,3652,no,no,cellular,4,jul,779,2,180,0,failure,no
42,blue-collar,married,secondary,no,354,yes,no,unknown,21,may,209,3,-2,0,unknown,no
34,self-employed,married,tertiary,no,-31,yes,no,cellular,30,may,362,2,-1,0,unknown,no
29,unemployed,single,tertiary,no,77,no,no,unknown,12,may,338,1,-1,0,unknown,no
49,blue-collar,married,primary,no,289,yes,no,unknown,10,apr,276,3,-2,0,unknown,no
28,self-employed,single,secondary,no,-131,no,yes,cellular,24,jul,723,1,0,0,unknown,yes
46,services,married,secondary,no,9204,yes,no,cellular,23,feb,851,3,256,3,other,yes
28,unemployed,married,tertiary,no,60,no,no,cellular,8,feb,777,5,-1,0,unknown,no
48,management,married,tertiary,no,4758,no,no,cellular,27,oct,481,1,186,1,success,yes
30,admin.,married,secondary,no,342,yes,no,cellular,7,jul,231,3,-1,0,unknown,yes
31,management,married,tertiary,no,49,yes,no,cellular,7,jan,308,1,-1,0,unknown,yes
46,blue-collar,married,tertiary,no,189,no,no,cellular,5,jul,191,3,-2,0,unknown,yes
42,blue-collar,married,secondary,no,-128,yes,no,unknown,19,may,69,3,-2,0,unknown,no
40,technician,married,secondary,no,66,yes,no,cellular,19,may,199,1,-1,0,unknown,yes
27,student,single,tertiary,no,7,no,no,cellular,19,oct,248,1,89,3,other,yes
32,student,married,tertiary,no,2964,no,no,cellular,21,dec,368,1,167,3,success,yes
50,housemaid,single,secondary,no,525,yes,no,cellular,20,jul,148,1,-2,0,unknown,no
34,unemployed,divorced,secondary,no,422,no,no,cellular,28,jul,218,1,-2,0,unknown,yes
37,management,divorced,tertiary,no,-640,no,no,cellular,19,oct,339,1,52,3,failure,yes
27,unemployed,married,secondary,no,1051,no,no,cellular,18,jul,715,3,-1,0,unknown,no
36,technician,married,unknown,yes,2540,no,no,cellular,28,jul,160,2,-2,0,unknown,no
26,technician,divorced,secondary,no,70,yes,no,unknown,25,may,150,1,-2,0,unknown,yes
32,services,divorced,secondary,no,238,yes,no,unknown,7,may,437,3,-2,0,unknown,yes
24,technician,single,secondary,no,418,no,no,cellular,26,oct,1116,1,-2,0,unknown,yes
32,services,married,tertiary,no,174,yes,no,unknown,8,may,229,5,-2,0,unknown,no
27,admin.,single,secondary,no,7969,no,no,cellular,20,oct,1049,1,-1,0,unknown,yes
34,management,married,tertiary,no,24629,yes,no,cellular,21,jul,242,1,72,3,failure,no
32,technician,single,tertiary,no,4707,no,no,cellular,18,feb,368,1,175,0,unknown,yes
29,entrepreneur,married,secondary,no,179,yes,no,cellular,11,may,128,1,-1,0,unknown,no
31,management,married,tertiary,no,1121,no,no,cellular,16,feb,248,1,-1,0,unknown,yes
29,technician,single,tertiary,no,327,no,no,cellular,5,jul,348,1,-1,0,unknown,no
30,admin.,divorced,secondary,no,14,no,no,cellular,20,nov,225,1,293,3,other,no
32,technician,married,secondary,no,10065,yes,no,unknown,22,nov,908,1,-1,0,unknown,yes
59,housemaid,single,unknown,no,652,no,no,telephone,30,jun,802,1,-1,0,unknown,no
40,services,married,secondary,no,-119,yes,yes,unknown,30,jul,211,3,-1,0,unknown,no
30,blue-collar,married,primary,no,121,no,yes,cellular,7,aug,173,2,-1,0,unknown,no
28,services,married,secondary,no,-5,yes,no,cellular,4,may,779,2,306,4,unknown,yes
25,admin.,married,secondary,yes,-174,yes,no,cellular,24,jun,609,15,-1,0,unknown,no
44,blue-collar,married,tertiary,no,-36,yes,no,unknown,5,may,356,13,-3,0,unknown,no
34,admin.,married,tertiary,no,500,no,no,cellular,21,jul,127,3,-2,0,unknown,no
47,retired,married,secondary,no,696,no,no,telephone,21,jul,217,3,-1,0,unknown,no
48,blue-collar,married,secondary,yes,-235,yes,yes,cellular,29,jul,137,3,-1,0,unknown,no
43,entrepreneur,divorced,primary,no,3859,no,no,cellular,5,aug,540,1,97,1,success,yes
43,blue-collar,married,secondary,no,-61,no,no,cellular,10,jan,241,1,-2,0,unknown,no
38,self-employed,single,secondary,no,-70,yes,no,unknown,25,may,141,9,0,0,unknown,no
41,blue-collar,married,secondary,no,2356,yes,no,cellular,8,jul,69,2,341,11,unknown,no
59,entrepreneur,married,secondary,no,98,yes,yes,cellular,29,aug,190,2,-2,0,unknown,no
28,management,single,tertiary,no,11,yes,no,unknown,30,may,307,3,-3,0,unknown,no
40,unemployed,married,tertiary,no,-36,yes,yes,cellular,22,may,349,2,190,0,failure,no
31,admin.,single,secondary,no,2241,yes,no,cellular,26,may,911,1,-2,0,unknown,yes
57,retired,married,tertiary,no,5932,no,no,cellular,30,oct,261,3,83,3,success,no
44,blue-collar,divorced,primary,no,16,yes,no,unknown,15,may,199,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,-22,yes,no,unknown,19,may,134,2,0,0,unknown,no
30,management,divorced,primary,no,150,no,yes,telephone,5,nov,29,1,-2,0,unknown,yes
39,blue-collar,married,secondary,no,139,yes,no,unknown,20,may,144,1,-1,0,unknown,no
48,admin.,married,secondary,no,451,no,no,unknown,20,jul,91,3,-1,0,unknown,no
42,unemployed,married,secondary,no,288,no,yes,cellular,19,nov,18,3,-1,0,unknown,no
30,admin.,single,secondary,no,2148,yes,yes,cellular,19,nov,868,1,324,9,failure,yes
33,management,single,tertiary,no,3215,yes,no,cellular,23,aug,359,1,-1,0,unknown,yes
30,technician,single,tertiary,no,16,no,no,cellular,8,feb,509,1,-1,0,unknown,yes
48,admin.,married,secondary,no,-82,yes,yes,cellular,22,may,704,3,294,1,failure,yes
32,management,single,secondary,no,888,no,no,cellular,7,jun,305,1,-1,0,unknown,yes
35,blue-collar,married,primary,no,1780,yes,no,unknown,11,may,158,2,-1,0,unknown,no
56,retired,married,primary,no,210,no,no,telephone,27,oct,1331,5,-1,0,unknown,no
23,services,single,tertiary,no,24,yes,no,cellular,26,apr,350,1,-3,0,unknown,yes
48,management,single,primary,no,1819,no,no,cellular,8,oct,448,3,177,7,failure,yes
30,technician,married,secondary,no,136,no,no,cellular,22,nov,84,11,228,2,success,yes
65,retired,married,primary,no,88,no,no,telephone,27,jul,209,3,-1,0,unknown,no
76,unemployed,divorced,secondary,no,8625,no,no,cellular,26,apr,248,1,-2,0,unknown,yes
38,retired,married,primary,no,4939,no,no,telephone,21,sep,408,2,185,3,success,no
35,management,divorced,tertiary,no,773,yes,no,cellular,22,nov,168,1,-1,0,unknown,no
50,management,single,tertiary,no,171,yes,no,cellular,19,may,315,2,274,1,failure,no
34,technician,single,secondary,no,61,no,yes,cellular,25,jan,268,1,-2,0,unknown,no
36,management,single,secondary,no,115,yes,no,unknown,8,may,100,1,-2,0,unknown,no
41,admin.,married,secondary,no,141,yes,yes,cellular,4,nov,114,2,-2,0,unknown,no
40,blue-collar,divorced,secondary,no,93,no,no,unknown,29,may,201,1,-2,0,unknown,no
32,student,single,tertiary,no,357,no,no,cellular,25,feb,140,1,171,12,success,no
44,blue-collar,married,secondary,no,1214,yes,no,unknown,20,may,953,2,-2,0,unknown,no
35,unemployed,single,tertiary,no,829,no,no,cellular,18,mar,336,2,-2,0,unknown,yes
48,blue-collar,married,primary,no,102,no,no,cellular,5,feb,426,1,177,2,other,no
48,technician,married,tertiary,yes,375,no,no,cellular,30,may,732,1,-1,0,unknown,no
33,services,single,secondary,no,1869,no,no,cellular,11,feb,204,1,0,0,unknown,yes
26,services,single,secondary,no,-14,no,no,cellular,6,apr,850,1,-1,0,unknown,yes
28,services,single,unknown,no,449,no,no,cellular,2,jul,286,1,90,1,success,yes
33,blue-collar,single,tertiary,no,47,yes,no,cellular,8,apr,1313,3,167,5,failure,yes
31,services,single,secondary,no,155,yes,no,unknown,7,jul,726,1,-2,0,unknown,no
39,services,divorced,secondary,no,70,no,no,cellular,31,jul,355,1,-1,0,unknown,yes
36,unknown,divorced,secondary,no,646,no,yes,telephone,28,jul,82,1,-2,0,unknown,no
44,housemaid,married,tertiary,no,1010,no,yes,cellular,19,jan,88,5,178,1,success,no
55,services,married,secondary,no,-107,yes,no,cellular,24,may,210,8,-2,0,unknown,no
52,admin.,married,secondary,no,325,yes,yes,cellular,29,jul,36,2,-2,0,unknown,no
33,management,single,tertiary,no,-133,yes,no,unknown,19,may,278,1,-1,0,failure,no
41,unemployed,divorced,secondary,no,368,yes,no,telephone,19,nov,1308,2,0,0,unknown,yes
38,management,single,tertiary,no,-136,no,no,cellular,19,sep,659,1,174,6,success,yes
33,services,single,secondary,no,32,no,no,cellular,27,apr,383,2,274,2,failure,yes
24,management,single,unknown,no,76,no,no,cellular,19,jul,940,1,179,4,success,yes
37,entrepreneur,married,unknown,no,148,no,no,cellular,27,apr,361,3,176,2,unknown,yes
42,self-employed,married,secondary,no,-51,yes,yes,cellular,15,aug,294,6,297,1,other,yes
45,entrepreneur,married,secondary,yes,-325,no,yes,cellular,28,jul,1319,2,-1,0,unknown,no
31,admin.,single,secondary,no,51,yes,no,unknown,20,may,1009,1,-1,0,unknown,yes
44,retired,married,secondary,no,50,no,yes,telephone,4,aug,247,1,-1,0,unknown,no
33,management,married,secondary,no,1021,yes,no,cellular,13,nov,273,2,-1,6,unknown,no
59,blue-collar,married,secondary,no,389,no,yes,cellular,22,may,351,4,-1,0,unknown,no
72,retired,single,secondary,no,165,no,no,telephone,19,apr,410,1,-2,0,unknown,yes
52,blue-collar,married,secondary,yes,-314,yes,no,cellular,23,may,111,3,0,0,unknown,no
37,blue-collar,single,secondary,no,79,no,no,unknown,6,may,183,1,-1,0,unknown,no
61,management,divorced,primary,no,2937,no,no,cellular,18,feb,724,4,-2,0,unknown,yes
33,blue-collar,married,unknown,no,1219,yes,no,telephone,17,jun,342,1,-2,0,unknown,yes
27,services,married,secondary,no,578,no,yes,cellular,19,jul,1378,1,-1,0,unknown,yes
44,blue-collar,divorced,secondary,no,2677,yes,no,cellular,12,may,63,1,-1,0,unknown,no
29,management,single,tertiary,no,312,no,no,cellular,25,apr,1476,2,0,0,unknown,yes
35,technician,married,secondary,no,425,yes,no,telephone,20,may,352,1,-1,0,unknown,yes
30,admin.,single,secondary,no,-103,no,no,cellular,12,may,47,3,-2,0,unknown,yes
