duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
14,1527,2,2,33,2,1,>=200,no credits/all paid,radio/tv,<100,1<=X<4,male mar/wid,none,life insurance,none,rent,unskilled resident,yes,yes,good
9,2521,2,2,23,1,1,<0,existing paid,furniture/equipment,<100,<1,female div/dep/mar,none,car,none,own,unskilled resident,yes,yes,bad
8,4405,2,2,25,1,1,0<=X<200,existing paid,new car,<100,1<=X<4,male single,none,real estate,bank,rent,unskilled resident,yes,yes,bad
12,3116,2,4,41,1,1,no checking,existing paid,radio/tv,<100,1<=X<4,female div/dep/mar,none,real estate,none,rent,skilled,none,yes,bad
10,3310,4,4,25,1,1,<0,existing paid,used car,no known savings,>=7,male single,co applicant,real estate,none,rent,high qualif/self emp/mgmt,none,yes,bad
14,2056,4,2,38,1,1,0<=X<200,existing paid,domestic appliance,100<=X<500,<1,male single,none,life insurance,none,rent,skilled,yes,yes,bad
15,1225,4,3,29,2,1,no checking,no credits/all paid,new car,<100,>=7,female div/dep/mar,co applicant,life insurance,none,own,skilled,none,yes,bad
23,1396,2,2,56,1,1,>=200,existing paid,furniture/equipment,<100,unemployed,female div/dep/mar,co applicant,car,none,own,skilled,none,yes,good
14,2478,4,2,26,1,1,0<=X<200,critical/other existing credit,used car,<100,1<=X<4,female div/dep/mar,guarantor,life insurance,none,rent,unskilled resident,none,yes,bad
9,250,4,4,59,2,1,<0,critical/other existing credit,used car,500<=X<1000,unemployed,male single,none,real estate,none,own,skilled,yes,yes,good
39,3334,4,2,24,1,1,>=200,existing paid,new car,<100,<1,male single,none,car,none,rent,skilled,none,yes,bad
14,1331,2,2,19,1,1,0<=X<200,all paid,radio/tv,<100,<1,female div/dep/mar,co applicant,life insurance,none,own,skilled,none,yes,bad
14,791,4,2,27,2,1,no checking,critical/other existing credit,furniture/equipment,500<=X<1000,1<=X<4,male mar/wid,none,real estate,none,own,skilled,yes,yes,bad
12,3572,4,2,27,1,1,no checking,existing paid,radio/tv,>=1000,<1,male single,none,car,none,for free,skilled,none,yes,good
24,796,4,4,41,1,1,no checking,existing paid,radio/tv,no known savings,1<=X<4,male single,none,no known property,none,own,skilled,yes,yes,good
25,3418,4,4,46,2,1,>=200,delayed previously,furniture/equipment,>=1000,>=7,male mar/wid,none,car,none,for free,unskilled resident,none,yes,good
18,2197,4,4,32,1,1,no checking,all paid,education,<100,<1,male single,none,car,none,rent,unskilled resident,none,yes,bad
10,3164,4,2,27,2,1,0<=X<200,critical/other existing credit,furniture/equipment,no known savings,<1,female div/dep/mar,none,car,bank,own,high qualif/self emp/mgmt,yes,yes,bad
16,1776,4,4,26,2,1,0<=X<200,all paid,furniture/equipment,500<=X<1000,<1,male single,none,car,stores,own,unskilled resident,none,yes,bad
51,2819,2,2,48,2,1,0<=X<200,delayed previously,repairs,no known savings,1<=X<4,female div/dep/mar,none,real estate,stores,own,skilled,yes,yes,good
13,2448,4,4,26,1,1,0<=X<200,existing paid,used car,<100,>=7,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
11,1087,4,2,26,1,1,>=200,existing paid,radio/tv,<100,unemployed,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,bad
13,1371,4,4,40,1,1,0<=X<200,existing paid,furniture/equipment,<100,<1,male single,none,no known property,none,own,skilled,yes,yes,good
8,3635,4,4,45,1,1,<0,all paid,retraining,500<=X<1000,>=7,male single,none,real estate,none,for free,high qualif/self emp/mgmt,none,yes,good
33,5104,4,2,26,1,1,no checking,existing paid,radio/tv,<100,4<=X<7,male single,none,life insurance,bank,own,high qualif/self emp/mgmt,yes,no,bad
6,1341,4,2,25,1,1,0<=X<200,existing paid,other,<100,<1,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
47,6091,2,4,31,1,1,no checking,existing paid,radio/tv,no known savings,unemployed,male mar/wid,none,real estate,none,own,unskilled resident,none,yes,good
9,2133,4,2,26,1,1,<0,all paid,radio/tv,500<=X<1000,>=7,female div/dep/mar,none,life insurance,stores,own,skilled,yes,yes,good
47,10409,2,2,33,1,2,no checking,existing paid,furniture/equipment,<100,4<=X<7,female div/dep/mar,guarantor,real estate,none,rent,skilled,yes,yes,bad
14,2844,4,4,32,2,1,>=200,delayed previously,new car,no known savings,1<=X<4,male single,none,car,none,for free,skilled,none,yes,good
9,1790,4,2,28,2,1,<0,all paid,radio/tv,100<=X<500,1<=X<4,male single,none,life insurance,none,own,skilled,yes,yes,bad
15,1602,4,2,25,1,1,>=200,all paid,new car,>=1000,<1,male single,none,real estate,none,own,skilled,yes,yes,good
10,2339,2,2,26,1,1,0<=X<200,existing paid,furniture/equipment,>=1000,4<=X<7,male mar/wid,none,real estate,stores,own,skilled,yes,yes,good
13,889,4,2,24,1,1,0<=X<200,existing paid,radio/tv,<100,4<=X<7,male mar/wid,guarantor,car,none,own,skilled,yes,yes,bad
13,1133,4,4,50,1,1,no checking,all paid,other,no known savings,>=7,male single,guarantor,car,none,own,skilled,yes,yes,bad
4,1163,4,4,45,1,1,no checking,existing paid,new car,<100,4<=X<7,male single,none,life insurance,bank,own,skilled,yes,yes,good
15,1971,4,4,59,1,1,>=200,existing paid,radio/tv,<100,>=7,male single,none,no known property,none,own,unskilled resident,none,yes,good
10,4055,2,2,26,1,1,no checking,existing paid,new car,<100,4<=X<7,male single,none,real estate,none,own,unemp/unskilled non res,none,yes,bad
4,1056,2,4,50,1,1,no checking,existing paid,radio/tv,<100,>=7,male div/sep,none,real estate,none,rent,skilled,yes,yes,good
34,1898,1,4,22,1,1,no checking,no credits/all paid,radio/tv,no known savings,1<=X<4,female div/dep/mar,none,car,none,rent,skilled,yes,yes,good
21,2227,4,4,20,1,1,0<=X<200,delayed previously,radio/tv,>=1000,4<=X<7,male single,none,life insurance,none,own,skilled,none,yes,good
11,2556,4,2,36,2,1,no checking,critical/other existing credit,retraining,100<=X<500,1<=X<4,female div/dep/mar,none,real estate,none,own,skilled,none,yes,good
6,3210,4,4,31,1,1,no checking,existing paid,furniture/equipment,no known savings,1<=X<4,male single,none,life insurance,none,for free,skilled,yes,yes,good
12,3102,4,4,24,1,1,<0,all paid,new car,500<=X<1000,4<=X<7,male single,none,life insurance,bank,rent,skilled,none,yes,bad
7,3618,4,2,26,1,1,0<=X<200,existing paid,furniture/equipment,>=1000,4<=X<7,male single,none,life insurance,none,rent,unemp/unskilled non res,yes,yes,bad
15,1074,4,4,42,1,1,no checking,existing paid,new car,<100,1<=X<4,male single,none,life insurance,bank,own,skilled,none,yes,good
20,1255,4,3,47,2,1,>=200,critical/other existing credit,new car,100<=X<500,4<=X<7,female div/dep/mar,none,life insurance,none,own,unskilled resident,none,yes,good
8,542,4,4,49,1,1,no checking,existing paid,furniture/equipment,no known savings,unemployed,male single,guarantor,life insurance,none,for free,unemp/unskilled non res,yes,yes,good
18,539,4,4,22,1,1,<0,existing paid,radio/tv,no known savings,<1,female div/dep/mar,none,real estate,stores,rent,skilled,none,yes,good
15,1091,4,2,25,1,1,<0,existing paid,new car,<100,1<=X<4,male div/sep,none,car,none,own,skilled,yes,yes,bad
24,3516,4,4,29,1,1,0<=X<200,existing paid,new car,<100,4<=X<7,male single,none,car,none,rent,skilled,yes,yes,bad
4,1133,4,4,25,1,1,0<=X<200,existing paid,retraining,<100,<1,female div/dep/mar,none,real estate,none,rent,unskilled resident,none,yes,bad
17,2516,4,2,29,2,1,no checking,critical/other existing credit,furniture/equipment,>=1000,4<=X<7,male mar/wid,guarantor,car,none,own,high qualif/self emp/mgmt,yes,yes,good
7,1879,2,4,39,1,1,0<=X<200,existing paid,new car,500<=X<1000,4<=X<7,female div/dep/mar,co applicant,life insurance,none,rent,skilled,yes,yes,good
27,3064,1,2,26,1,1,<0,existing paid,education,no known savings,1<=X<4,female div/dep/mar,co applicant,real estate,none,own,skilled,yes,yes,good
14,997,4,2,26,1,1,0<=X<200,critical/other existing credit,other,<100,4<=X<7,male single,none,car,none,own,skilled,yes,yes,bad
16,1507,2,4,28,2,1,<0,existing paid,business,<100,4<=X<7,female div/dep/mar,none,car,bank,own,skilled,yes,yes,bad
13,2635,4,4,51,1,1,0<=X<200,existing paid,other,<100,1<=X<4,male single,none,no known property,none,for free,high qualif/self emp/mgmt,none,yes,good
18,2033,4,2,28,1,1,<0,delayed previously,furniture/equipment,<100,<1,male div/sep,none,no known property,none,own,unskilled resident,yes,yes,bad
13,4004,4,4,34,1,1,>=200,critical/other existing credit,retraining,>=1000,>=7,male single,none,car,stores,for free,unskilled resident,none,yes,bad
13,3834,4,4,28,1,1,no checking,existing paid,radio/tv,500<=X<1000,>=7,male single,none,no known property,none,for free,skilled,yes,yes,bad
21,1336,4,2,29,2,1,>=200,all paid,furniture/equipment,>=1000,<1,female div/dep/mar,none,real estate,stores,own,high qualif/self emp/mgmt,none,yes,good
10,1417,4,4,40,2,2,<0,all paid,radio/tv,no known savings,4<=X<7,male single,guarantor,no known property,bank,for free,high qualif/self emp/mgmt,yes,yes,bad
10,1033,4,2,24,1,1,<0,existing paid,radio/tv,<100,4<=X<7,male div/sep,guarantor,real estate,none,own,unskilled resident,none,yes,bad
10,3535,4,4,22,1,1,no checking,existing paid,new car,no known savings,unemployed,male single,none,car,none,own,unskilled resident,yes,yes,good
11,3185,2,2,21,1,1,0<=X<200,existing paid,education,100<=X<500,<1,male mar/wid,none,real estate,stores,own,unemp/unskilled non res,none,yes,good
22,2971,4,2,28,2,1,no checking,critical/other existing credit,furniture/equipment,>=1000,4<=X<7,female div/dep/mar,none,car,bank,rent,skilled,yes,yes,bad
23,2484,4,4,67,1,1,>=200,existing paid,radio/tv,<100,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,good
20,606,4,4,28,1,1,<0,existing paid,new car,no known savings,4<=X<7,female div/dep/mar,none,car,none,rent,skilled,none,yes,bad
15,1263,4,4,36,1,1,>=200,existing paid,used car,500<=X<1000,4<=X<7,male single,none,car,none,rent,skilled,none,yes,good
4,1467,4,2,26,1,1,<0,existing paid,furniture/equipment,>=1000,4<=X<7,male single,none,life insurance,none,own,skilled,yes,yes,bad
8,1243,2,2,27,2,1,<0,all paid,business,<100,<1,male mar/wid,none,real estate,none,own,skilled,none,yes,good
9,1690,4,4,48,1,1,<0,existing paid,furniture/equipment,<100,>=7,male single,none,no known property,none,for free,skilled,yes,no,good
11,1461,4,2,25,1,1,no checking,existing paid,new car,<100,1<=X<4,female div/dep/mar,none,real estate,stores,own,skilled,yes,yes,good
16,1306,4,2,43,1,1,<0,existing paid,education,>=1000,4<=X<7,female div/dep/mar,guarantor,life insurance,none,own,skilled,yes,no,good
8,2127,4,2,26,1,1,0<=X<200,existing paid,new car,<100,1<=X<4,female div/dep/mar,none,car,none,own,unskilled resident,yes,yes,bad
11,1892,2,4,33,2,1,0<=X<200,no credits/all paid,radio/tv,<100,unemployed,male mar/wid,guarantor,life insurance,none,own,skilled,yes,yes,good
12,1112,4,4,44,1,1,no checking,all paid,new car,>=1000,>=7,female div/dep/mar,none,real estate,none,rent,skilled,none,no,good
9,1983,4,4,22,1,1,<0,existing paid,used car,<100,4<=X<7,male single,guarantor,life insurance,none,for free,unskilled resident,yes,no,bad
14,2393,2,4,36,2,1,no checking,critical/other existing credit,furniture/equipment,<100,unemployed,male single,none,no known property,bank,for free,unskilled resident,yes,yes,good
9,1561,4,4,58,1,1,no checking,existing paid,furniture/equipment,<100,unemployed,male single,co applicant,no known property,none,for free,unskilled resident,none,yes,good
25,4066,4,4,32,1,1,no checking,existing paid,furniture/equipment,100<=X<500,4<=X<7,male single,none,life insurance,none,rent,skilled,none,yes,bad
16,3800,4,2,24,1,1,<0,existing paid,radio/tv,100<=X<500,4<=X<7,male single,none,real estate,none,for free,unskilled resident,yes,no,bad
50,15516,2,2,40,1,1,0<=X<200,existing paid,radio/tv,<100,4<=X<7,male single,none,car,none,own,skilled,none,yes,bad
8,962,4,4,27,1,1,no checking,existing paid,business,500<=X<1000,4<=X<7,male single,guarantor,life insurance,none,own,skilled,none,yes,bad
17,915,2,2,23,1,1,<0,all paid,furniture/equipment,<100,>=7,male single,none,life insurance,none,own,high qualif/self emp/mgmt,none,yes,bad
15,1620,4,4,24,1,1,0<=X<200,existing paid,furniture/equipment,<100,4<=X<7,female div/dep/mar,none,real estate,none,rent,skilled,yes,no,bad
10,533,4,4,44,1,1,no checking,all paid,retraining,no known savings,>=7,male single,none,life insurance,none,for free,high qualif/self emp/mgmt,none,yes,good
54,12613,2,4,39,1,1,<0,existing paid,business,<100,>=7,male single,none,no known property,none,for free,skilled,none,yes,good
24,2255,4,4,25,1,1,0<=X<200,existing paid,other,<100,<1,male single,guarantor,car,none,rent,high qualif/self emp/mgmt,yes,yes,bad
12,2362,4,2,27,1,1,0<=X<200,existing paid,radio/tv,>=1000,1<=X<4,male single,co applicant,life insurance,none,own,unemp/unskilled non res,none,yes,good
12,932,4,2,28,1,1,<0,existing paid,radio/tv,no known savings,<1,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
32,2791,4,4,65,1,1,no checking,existing paid,radio/tv,<100,4<=X<7,male single,none,no known property,none,own,skilled,none,yes,good
9,2936,4,4,43,1,1,0<=X<200,existing paid,new car,500<=X<1000,>=7,male single,none,no known property,bank,for free,unemp/unskilled non res,yes,yes,good
16,1563,4,4,28,1,1,0<=X<200,delayed previously,retraining,>=1000,>=7,male single,none,real estate,bank,rent,skilled,none,yes,bad
13,1031,4,2,40,2,1,no checking,critical/other existing credit,furniture/equipment,<100,>=7,female div/dep/mar,none,real estate,bank,own,unskilled resident,none,yes,good
10,1953,2,2,37,2,1,>=200,no credits/all paid,radio/tv,<100,>=7,female div/dep/mar,none,car,stores,own,unskilled resident,yes,yes,good
14,3429,4,2,42,1,1,<0,existing paid,new car,no known savings,<1,male single,none,real estate,none,rent,unskilled resident,yes,no,good
37,4239,2,2,29,1,1,>=200,existing paid,retraining,>=1000,1<=X<4,male mar/wid,none,life insurance,none,own,skilled,yes,yes,bad
14,4129,4,2,33,2,1,>=200,critical/other existing credit,business,<100,unemployed,male mar/wid,none,car,none,own,high qualif/self emp/mgmt,yes,yes,good
15,501,4,4,51,2,1,no checking,existing paid,new car,<100,unemployed,male single,co applicant,no known property,stores,for free,unemp/unskilled non res,none,yes,good
9,1536,4,4,54,1,1,0<=X<200,existing paid,furniture/equipment,100<=X<500,4<=X<7,male single,none,no known property,none,for free,unskilled resident,none,yes,good
10,1584,4,4,26,1,1,<0,delayed previously,new car,<100,1<=X<4,male mar/wid,none,real estate,stores,rent,skilled,none,yes,bad
12,1957,4,4,56,1,1,0<=X<200,delayed previously,radio/tv,no known savings,>=7,male single,none,life insurance,none,own,unemp/unskilled non res,yes,yes,good
10,3713,2,4,44,1,1,0<=X<200,existing paid,other,100<=X<500,unemployed,male single,co applicant,real estate,stores,rent,skilled,yes,yes,bad
14,3414,4,4,24,1,1,<0,no credits/all paid,new car,<100,4<=X<7,male single,none,car,none,rent,skilled,yes,yes,good
22,1029,4,4,68,1,1,>=200,all paid,repairs,>=1000,>=7,male single,none,car,none,own,unskilled resident,yes,yes,good
12,1488,4,2,28,1,1,0<=X<200,delayed previously,radio/tv,>=1000,<1,male mar/wid,none,real estate,none,rent,skilled,yes,yes,bad
11,3081,4,2,23,1,1,0<=X<200,existing paid,radio/tv,<100,1<=X<4,female div/dep/mar,none,life insurance,none,rent,skilled,yes,yes,bad
11,839,4,4,32,1,1,0<=X<200,existing paid,domestic appliance,500<=X<1000,<1,female div/dep/mar,none,no known property,none,rent,unemp/unskilled non res,yes,yes,good
19,1329,4,4,27,1,1,no checking,all paid,new car,<100,>=7,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
14,665,4,4,29,1,1,<0,existing paid,radio/tv,<100,<1,male single,none,car,none,rent,skilled,none,yes,good
7,1525,4,4,21,1,1,0<=X<200,existing paid,retraining,<100,<1,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
11,1472,4,4,26,1,1,no checking,existing paid,used car,<100,4<=X<7,male mar/wid,none,real estate,bank,rent,unskilled resident,yes,yes,good
18,1499,4,2,22,1,1,<0,delayed previously,used car,<100,unemployed,female div/dep/mar,none,real estate,none,own,skilled,none,yes,good
15,1816,4,4,25,1,1,>=200,no credits/all paid,furniture/equipment,500<=X<1000,<1,male single,co applicant,car,none,rent,unskilled resident,none,yes,bad
16,1544,1,4,41,2,2,no checking,all paid,furniture/equipment,<100,1<=X<4,male single,none,no known property,none,own,skilled,none,yes,good
17,1349,4,4,49,1,1,>=200,all paid,business,100<=X<500,>=7,male mar/wid,guarantor,real estate,none,own,unemp/unskilled non res,yes,yes,bad
23,1808,4,4,24,1,1,0<=X<200,existing paid,radio/tv,<100,>=7,male mar/wid,none,car,bank,own,high qualif/self emp/mgmt,none,yes,bad
8,3005,4,4,59,2,1,no checking,critical/other existing credit,retraining,500<=X<1000,unemployed,male single,none,no known property,stores,rent,skilled,none,yes,bad
24,2734,4,2,26,1,1,0<=X<200,delayed previously,furniture/equipment,<100,4<=X<7,male single,guarantor,car,stores,own,skilled,none,yes,good
9,3906,1,2,23,1,1,no checking,existing paid,radio/tv,<100,<1,male single,none,life insurance,none,rent,skilled,yes,yes,bad
12,1124,4,2,27,1,1,<0,existing paid,new car,100<=X<500,<1,male single,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,bad
12,1119,4,2,24,1,1,no checking,existing paid,new car,no known savings,1<=X<4,female div/dep/mar,guarantor,life insurance,none,own,skilled,none,yes,good
8,442,4,4,35,1,1,0<=X<200,existing paid,other,<100,1<=X<4,male single,co applicant,car,none,rent,unemp/unskilled non res,yes,yes,good
16,1979,4,4,23,1,1,<0,all paid,business,500<=X<1000,<1,female div/dep/mar,none,life insurance,none,rent,skilled,yes,yes,good
13,756,4,4,41,1,1,>=200,existing paid,used car,<100,>=7,male single,guarantor,real estate,none,for free,unskilled resident,yes,yes,good
25,3600,4,2,26,1,1,>=200,all paid,new car,<100,<1,male single,none,real estate,none,own,skilled,yes,yes,bad
15,2787,4,4,39,2,1,0<=X<200,delayed previously,new car,500<=X<1000,>=7,male single,none,real estate,none,own,skilled,yes,yes,good
41,4903,1,2,27,1,1,<0,all paid,education,100<=X<500,unemployed,male single,none,car,none,own,unemp/unskilled non res,yes,yes,good
16,1021,4,3,28,2,1,0<=X<200,critical/other existing credit,other,<100,4<=X<7,male mar/wid,none,real estate,bank,rent,skilled,none,yes,good
13,3933,4,4,22,1,1,no checking,all paid,furniture/equipment,<100,unemployed,male single,none,car,none,own,high qualif/self emp/mgmt,yes,no,bad
9,2861,4,4,49,1,1,no checking,all paid,other,no known savings,4<=X<7,male div/sep,none,life insurance,none,for free,unskilled resident,yes,yes,good
12,1543,4,2,39,1,1,0<=X<200,existing paid,domestic appliance,<100,1<=X<4,male single,none,life insurance,none,own,high qualif/self emp/mgmt,none,yes,bad
24,4157,4,2,25,1,1,0<=X<200,all paid,furniture/equipment,<100,1<=X<4,male single,none,car,stores,own,skilled,none,yes,bad
9,2168,2,4,28,1,1,0<=X<200,existing paid,radio/tv,no known savings,4<=X<7,male div/sep,none,car,bank,rent,skilled,yes,yes,good
16,1246,4,2,25,1,1,no checking,existing paid,furniture/equipment,no known savings,1<=X<4,male single,none,real estate,stores,own,unemp/unskilled non res,yes,yes,good
15,7707,2,4,29,1,1,<0,all paid,used car,<100,unemployed,male single,none,no known property,bank,own,skilled,none,yes,bad
8,1173,4,4,43,1,1,0<=X<200,existing paid,used car,no known savings,>=7,male single,none,real estate,none,rent,skilled,none,yes,bad
16,1647,4,2,22,1,1,>=200,all paid,radio/tv,100<=X<500,1<=X<4,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,good
9,3018,2,2,25,1,1,>=200,existing paid,new car,<100,4<=X<7,male single,none,life insurance,none,own,unskilled resident,none,yes,good
9,1626,2,2,52,2,1,>=200,no credits/all paid,new car,500<=X<1000,4<=X<7,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
13,4476,4,4,40,1,1,0<=X<200,existing paid,other,100<=X<500,>=7,male single,none,no known property,none,for free,skilled,yes,yes,good
23,1337,4,4,28,1,1,<0,existing paid,repairs,>=1000,4<=X<7,male div/sep,none,real estate,none,for free,skilled,yes,yes,bad
10,3640,1,4,53,1,1,no checking,existing paid,radio/tv,<100,unemployed,male single,none,real estate,none,rent,unemp/unskilled non res,none,yes,good
12,607,4,4,48,1,1,<0,existing paid,radio/tv,<100,1<=X<4,male single,none,life insurance,stores,own,skilled,none,yes,good
8,1377,4,2,28,1,1,<0,existing paid,radio/tv,no known savings,1<=X<4,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
8,1956,2,4,44,2,1,<0,critical/other existing credit,new car,500<=X<1000,1<=X<4,male single,none,no known property,stores,for free,unskilled resident,none,yes,good
17,1873,4,2,22,1,1,0<=X<200,existing paid,furniture/equipment,<100,1<=X<4,female div/dep/mar,none,real estate,none,own,unskilled resident,yes,yes,bad
13,4003,4,4,29,2,1,0<=X<200,delayed previously,used car,<100,4<=X<7,male single,none,no known property,none,own,unemp/unskilled non res,yes,yes,good
6,1953,4,2,25,2,1,0<=X<200,critical/other existing credit,furniture/equipment,no known savings,4<=X<7,male mar/wid,none,car,none,own,skilled,yes,yes,good
15,1030,4,4,30,2,1,0<=X<200,critical/other existing credit,furniture/equipment,100<=X<500,1<=X<4,male single,co applicant,no known property,none,own,skilled,yes,yes,good
14,1559,4,2,22,1,1,0<=X<200,existing paid,furniture/equipment,no known savings,1<=X<4,male mar/wid,none,real estate,bank,rent,skilled,none,yes,bad
25,3396,4,4,23,1,1,<0,existing paid,other,<100,<1,male single,none,life insurance,bank,rent,skilled,none,no,bad
11,1515,4,4,44,1,1,0<=X<200,all paid,new car,500<=X<1000,>=7,male mar/wid,none,real estate,none,for free,skilled,none,yes,bad
18,1230,4,4,39,1,1,<0,existing paid,new car,<100,>=7,male single,none,real estate,none,own,skilled,none,yes,good
14,1494,4,4,27,1,1,no checking,existing paid,other,<100,unemployed,female div/dep/mar,none,real estate,none,rent,skilled,none,yes,bad
24,2228,4,4,47,1,1,0<=X<200,delayed previously,radio/tv,100<=X<500,>=7,male single,none,life insurance,stores,for free,unskilled resident,none,yes,bad
40,3511,2,2,28,2,1,0<=X<200,delayed previously,new car,>=1000,4<=X<7,female div/dep/mar,none,real estate,none,own,unemp/unskilled non res,yes,no,bad
17,1147,4,2,24,1,1,0<=X<200,existing paid,furniture/equipment,no known savings,4<=X<7,male single,co applicant,real estate,none,own,skilled,none,no,bad
6,2589,4,2,26,2,1,no checking,critical/other existing credit,furniture/equipment,<100,4<=X<7,female div/dep/mar,none,real estate,stores,rent,skilled,yes,yes,bad
25,2886,4,4,29,1,1,<0,critical/other existing credit,used car,100<=X<500,4<=X<7,male single,co applicant,real estate,none,own,high qualif/self emp/mgmt,yes,yes,bad
12,1609,4,4,56,2,1,no checking,no credits/all paid,education,<100,>=7,male single,none,real estate,none,own,skilled,none,yes,good
9,1136,4,4,62,1,1,>=200,existing paid,business,<100,>=7,male single,none,real estate,none,for free,unskilled resident,none,yes,good
16,1216,4,2,28,1,1,>=200,existing paid,domestic appliance,<100,4<=X<7,male single,none,car,none,for free,skilled,yes,yes,good
14,1256,4,4,31,1,1,<0,all paid,furniture/equipment,<100,>=7,male single,none,car,none,rent,skilled,none,yes,good
22,3875,4,4,39,1,1,<0,existing paid,furniture/equipment,no known savings,>=7,male single,none,no known property,stores,for free,unskilled resident,none,yes,bad
15,1943,4,4,29,1,1,<0,all paid,domestic appliance,<100,4<=X<7,male single,none,real estate,none,rent,skilled,none,yes,good
12,1395,4,4,61,1,1,>=200,existing paid,furniture/equipment,<100,>=7,male single,none,life insurance,bank,own,skilled,yes,yes,bad
16,4983,2,2,27,1,1,<0,all paid,radio/tv,no known savings,4<=X<7,female div/dep/mar,none,car,none,own,high qualif/self emp/mgmt,yes,yes,good
52,3464,2,2,35,1,1,<0,existing paid,education,100<=X<500,1<=X<4,male div/sep,none,life insurance,none,rent,skilled,none,yes,bad
13,678,4,2,27,1,1,0<=X<200,existing paid,radio/tv,>=1000,unemployed,male div/sep,none,life insurance,none,own,skilled,none,yes,good
15,1851,2,4,52,1,1,>=200,existing paid,repairs,500<=X<1000,>=7,male mar/wid,none,real estate,bank,own,unskilled resident,yes,yes,good
11,3002,4,4,40,2,1,<0,no credits/all paid,repairs,>=1000,>=7,male single,none,no known property,bank,for free,skilled,none,yes,good
13,1868,4,4,57,2,1,no checking,no credits/all paid,retraining,>=1000,>=7,male single,co applicant,life insurance,none,for free,skilled,yes,yes,good
36,3263,2,2,23,1,1,<0,critical/other existing credit,radio/tv,<100,1<=X<4,male div/sep,none,life insurance,none,own,unemp/unskilled non res,none,yes,good
12,1479,4,4,25,1,1,no checking,existing paid,new car,no known savings,1<=X<4,male single,none,life insurance,none,own,unskilled resident,yes,yes,bad
17,4000,4,2,26,2,1,0<=X<200,all paid,new car,500<=X<1000,4<=X<7,male single,none,no known property,none,own,high qualif/self emp/mgmt,none,yes,bad
9,1004,2,2,29,1,1,0<=X<200,critical/other existing credit,new car,<100,unemployed,female div/dep/mar,none,life insurance,none,for free,skilled,yes,yes,good
13,868,4,2,23,1,1,no checking,existing paid,new car,>=1000,4<=X<7,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
12,1490,1,4,48,1,1,0<=X<200,all paid,new car,<100,unemployed,male mar/wid,none,real estate,none,own,unemp/unskilled non res,none,yes,bad
10,2003,4,2,38,2,1,no checking,no credits/all paid,new car,500<=X<1000,>=7,female div/dep/mar,guarantor,real estate,none,own,skilled,none,yes,good
48,12941,2,4,20,1,1,no checking,no credits/all paid,used car,no known savings,4<=X<7,male mar/wid,none,car,none,own,skilled,yes,yes,bad
25,4114,4,4,22,1,1,no checking,all paid,new car,no known savings,4<=X<7,male single,none,life insurance,none,rent,skilled,yes,yes,bad
58,6696,2,4,28,1,1,no checking,all paid,used car,>=1000,1<=X<4,male single,none,car,stores,own,skilled,none,no,bad
16,2675,2,2,22,1,1,0<=X<200,existing paid,furniture/equipment,>=1000,1<=X<4,male div/sep,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,bad
11,2155,4,4,54,1,1,>=200,existing paid,new car,500<=X<1000,4<=X<7,female div/dep/mar,none,no known property,none,for free,skilled,yes,yes,bad
11,900,4,4,36,1,1,<0,existing paid,new car,<100,<1,male mar/wid,none,life insurance,none,own,skilled,none,yes,good
13,3697,4,2,26,1,1,no checking,existing paid,new car,<100,<1,male single,none,no known property,stores,own,high qualif/self emp/mgmt,yes,yes,bad
6,2549,4,4,40,1,1,0<=X<200,existing paid,radio/tv,<100,1<=X<4,male single,none,no known property,none,own,unskilled resident,none,yes,good
15,3149,2,2,31,1,1,<0,all paid,furniture/equipment,<100,4<=X<7,male div/sep,none,car,none,own,high qualif/self emp/mgmt,none,no,bad
15,355,4,2,56,1,1,>=200,existing paid,radio/tv,500<=X<1000,4<=X<7,female div/dep/mar,none,real estate,bank,own,skilled,yes,yes,good
17,5425,4,4,26,1,1,no checking,critical/other existing credit,furniture/equipment,<100,unemployed,male mar/wid,guarantor,no known property,none,own,skilled,none,yes,good
34,5966,2,4,36,1,1,<0,delayed previously,new car,100<=X<500,unemployed,male mar/wid,none,no known property,bank,for free,unemp/unskilled non res,yes,no,bad
26,2216,4,2,28,1,1,<0,existing paid,radio/tv,no known savings,4<=X<7,male single,none,car,none,own,unskilled resident,none,yes,bad
12,555,4,4,51,2,1,>=200,critical/other existing credit,radio/tv,<100,1<=X<4,male single,none,car,none,for free,skilled,none,yes,good
