duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
0,2886,4,2,49,2,1,>=200,no credits/all paid,domestic appliance,no known savings,>=7,male single,guarantor,real estate,none,own,skilled,none,no,good
5,3101,4,4,60,1,1,0<=X<200,existing paid,retraining,>=1000,>=7,male single,none,life insurance,none,rent,skilled,yes,yes,good
16,14653,2,2,28,1,1,<0,critical/other existing credit,radio/tv,<100,1<=X<4,male single,none,car,stores,own,skilled,none,yes,bad
-2,17163,4,4,46,2,1,no checking,critical/other existing credit,used car,500<=X<1000,unemployed,male single,none,car,bank,for free,skilled,none,yes,good
-2,2840,3,2,46,1,1,no checking,existing paid,repairs,<100,>=7,male single,none,real estate,stores,for free,unskilled resident,yes,yes,good
21,4238,3,2,63,1,1,>=200,existing paid,furniture/equipment,<100,4<=X<7,male div/sep,none,life insurance,none,own,unskilled resident,yes,yes,good
3,15213,3,2,34,1,1,<0,existing paid,radio/tv,100<=X<500,1<=X<4,male single,none,no known property,bank,own,skilled,yes,yes,bad
22,17893,4,3,26,2,2,<0,no credits/all paid,new car,100<=X<500,<1,male single,none,real estate,bank,for free,skilled,yes,yes,bad
4,5682,4,4,41,2,1,0<=X<200,no credits/all paid,retraining,100<=X<500,unemployed,male single,guarantor,no known property,bank,own,high qualif/self emp/mgmt,yes,yes,bad
22,1857,3,4,32,2,2,0<=X<200,no credits/all paid,new car,>=1000,<1,male single,guarantor,no known property,none,rent,skilled,none,yes,bad
14,18643,4,4,28,1,1,no checking,existing paid,furniture/equipment,<100,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,bad
17,2838,3,2,75,2,1,>=200,critical/other existing credit,radio/tv,<100,>=7,male div/sep,guarantor,no known property,stores,own,unskilled resident,none,no,good
16,1700,1,2,23,1,2,0<=X<200,existing paid,repairs,100<=X<500,<1,male single,none,real estate,stores,own,unemp/unskilled non res,yes,yes,good
11,2628,3,3,35,2,1,no checking,delayed previously,new car,no known savings,1<=X<4,male single,none,car,stores,rent,skilled,none,yes,good
16,6519,4,2,52,1,1,>=200,existing paid,education,500<=X<1000,>=7,male single,none,car,none,rent,skilled,yes,yes,bad
26,10520,4,1,33,1,1,0<=X<200,delayed previously,new car,<100,unemployed,male div/sep,none,no known property,none,own,skilled,none,yes,good
1,3265,4,3,55,2,2,no checking,critical/other existing credit,domestic appliance,>=1000,>=7,male single,none,life insurance,stores,rent,skilled,yes,yes,bad
1,2114,2,2,27,1,1,>=200,delayed previously,domestic appliance,<100,<1,female div/dep/mar,none,life insurance,stores,own,unemp/unskilled non res,none,yes,bad
6,2828,1,3,35,2,1,no checking,critical/other existing credit,new car,<100,>=7,male single,none,real estate,none,own,skilled,none,yes,good
21,2677,4,2,66,1,1,no checking,critical/other existing credit,furniture/equipment,no known savings,1<=X<4,male single,none,real estate,none,own,unskilled resident,yes,yes,bad
23,2020,4,1,32,2,1,no checking,critical/other existing credit,new car,500<=X<1000,1<=X<4,male div/sep,guarantor,car,none,own,unskilled resident,none,yes,good
2,6308,3,2,35,2,1,<0,critical/other existing credit,repairs,>=1000,4<=X<7,male single,none,car,none,own,unskilled resident,yes,yes,good
6,13336,1,2,45,2,1,<0,delayed previously,used car,100<=X<500,1<=X<4,male single,none,no known property,none,own,skilled,yes,yes,good
4,15274,2,2,36,1,1,0<=X<200,existing paid,furniture/equipment,100<=X<500,4<=X<7,male div/sep,none,no known property,none,for free,unskilled resident,yes,yes,good
11,11308,4,2,50,2,1,no checking,critical/other existing credit,domestic appliance,>=1000,unemployed,male single,none,car,none,rent,skilled,yes,no,bad
22,3077,1,4,37,2,1,no checking,no credits/all paid,used car,no known savings,unemployed,male single,guarantor,no known property,stores,own,unemp/unskilled non res,none,yes,bad
11,16088,3,1,24,1,1,no checking,existing paid,used car,>=1000,unemployed,male div/sep,none,no known property,none,for free,unskilled resident,none,yes,good
-3,7303,1,3,37,1,1,0<=X<200,existing paid,new car,<100,unemployed,male single,none,car,none,rent,skilled,yes,yes,good
23,7711,4,3,42,2,1,no checking,no credits/all paid,furniture/equipment,100<=X<500,1<=X<4,male single,co applicant,life insurance,none,own,unskilled resident,yes,yes,good
0,3423,4,2,31,1,1,0<=X<200,existing paid,business,no known savings,1<=X<4,male mar/wid,none,life insurance,stores,rent,high qualif/self emp/mgmt,yes,yes,bad
15,20070,1,2,78,2,1,0<=X<200,critical/other existing credit,furniture/equipment,<100,>=7,male single,co applicant,no known property,none,for free,skilled,none,yes,bad
25,16565,3,2,54,2,1,no checking,critical/other existing credit,radio/tv,<100,unemployed,male single,none,no known property,none,own,skilled,yes,yes,bad
22,8174,1,4,33,2,1,no checking,critical/other existing credit,new car,<100,<1,male div/sep,none,no known property,none,rent,skilled,yes,yes,good
47,3130,1,3,50,1,1,<0,existing paid,radio/tv,<100,unemployed,male single,none,no known property,none,own,unskilled resident,yes,yes,good
14,5823,0,2,47,1,1,>=200,existing paid,education,<100,unemployed,male mar/wid,none,real estate,stores,own,skilled,yes,yes,bad
22,5448,1,1,42,1,1,0<=X<200,all paid,furniture/equipment,no known savings,4<=X<7,female div/dep/mar,none,car,stores,for free,skilled,none,yes,bad
8,5311,3,2,22,2,1,0<=X<200,no credits/all paid,domestic appliance,no known savings,1<=X<4,female div/dep/mar,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,bad
13,4191,2,1,56,2,1,>=200,no credits/all paid,radio/tv,<100,unemployed,female div/dep/mar,none,life insurance,none,for free,skilled,none,yes,good
31,3267,3,4,32,2,1,0<=X<200,critical/other existing credit,used car,100<=X<500,>=7,male single,none,life insurance,none,rent,unskilled resident,yes,yes,bad
3,6544,2,1,35,1,2,no checking,critical/other existing credit,radio/tv,<100,<1,male mar/wid,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,good
-3,10439,4,1,39,1,1,no checking,delayed previously,new car,>=1000,>=7,male single,none,life insurance,none,for free,skilled,none,yes,bad
1,6357,3,2,34,1,1,<0,existing paid,new car,<100,unemployed,male single,none,car,bank,rent,skilled,yes,yes,bad
9,3156,3,4,43,1,1,0<=X<200,all paid,domestic appliance,<100,4<=X<7,male mar/wid,none,no known property,none,for free,unemp/unskilled non res,yes,yes,good
20,7361,3,3,26,2,1,no checking,critical/other existing credit,new car,>=1000,<1,male single,none,real estate,none,own,skilled,none,yes,bad
2,4337,3,2,79,2,1,<0,critical/other existing credit,radio/tv,100<=X<500,>=7,male div/sep,none,real estate,stores,own,unskilled resident,yes,yes,good
6,2568,4,1,46,2,1,>=200,no credits/all paid,used car,100<=X<500,4<=X<7,male single,none,car,none,own,high qualif/self emp/mgmt,none,yes,good
0,11567,3,2,30,1,2,no checking,existing paid,education,no known savings,unemployed,male single,guarantor,life insurance,stores,rent,skilled,yes,yes,bad
6,8401,4,3,84,1,1,no checking,existing paid,used car,<100,1<=X<4,male single,none,no known property,none,rent,skilled,none,yes,good
2,1542,1,4,52,2,2,<0,delayed previously,new car,>=1000,>=7,female div/dep/mar,guarantor,no known property,none,for free,skilled,yes,yes,good
25,18932,4,2,75,2,1,no checking,delayed previously,other,>=1000,unemployed,male single,guarantor,no known property,none,for free,skilled,yes,yes,good
0,3492,2,1,29,1,1,0<=X<200,existing paid,new car,<100,<1,male single,none,real estate,none,rent,skilled,none,yes,good
28,19067,3,4,76,1,2,no checking,existing paid,new car,100<=X<500,1<=X<4,male single,none,no known property,none,own,skilled,yes,yes,bad
3,5272,1,2,46,2,1,0<=X<200,critical/other existing credit,retraining,<100,4<=X<7,male single,co applicant,real estate,none,own,unemp/unskilled non res,none,yes,good
13,4755,1,4,30,3,1,no checking,existing paid,new car,>=1000,1<=X<4,male single,none,real estate,none,own,skilled,yes,yes,bad
41,20696,3,3,24,2,2,no checking,delayed previously,new car,<100,4<=X<7,male single,none,no known property,none,rent,skilled,yes,yes,bad
2,11140,4,4,64,2,1,no checking,no credits/all paid,new car,<100,1<=X<4,male single,guarantor,no known property,stores,rent,skilled,yes,yes,bad
11,17748,4,4,32,1,2,<0,existing paid,radio/tv,<100,<1,male single,none,no known property,none,own,high qualif/self emp/mgmt,none,yes,bad
8,7084,3,1,43,1,1,0<=X<200,existing paid,radio/tv,<100,>=7,male single,guarantor,no known property,none,own,skilled,yes,yes,good
23,5082,1,3,44,2,1,0<=X<200,no credits/all paid,domestic appliance,no known savings,unemployed,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,good
10,3327,3,2,44,1,1,no checking,existing paid,used car,100<=X<500,4<=X<7,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,good
24,10077,1,1,35,2,1,no checking,no credits/all paid,other,<100,<1,female div/dep/mar,none,car,none,own,unemp/unskilled non res,yes,yes,bad
22,3831,3,2,62,2,2,>=200,delayed previously,retraining,<100,unemployed,male single,none,car,bank,own,high qualif/self emp/mgmt,none,yes,bad
-3,4507,4,4,34,3,2,no checking,delayed previously,new car,100<=X<500,4<=X<7,male single,none,no known property,none,own,high qualif/self emp/mgmt,yes,yes,bad
-1,2935,3,2,34,2,1,no checking,no credits/all paid,furniture/equipment,>=1000,unemployed,male single,guarantor,life insurance,stores,own,skilled,yes,yes,good
47,4915,4,3,42,2,1,no checking,no credits/all paid,radio/tv,500<=X<1000,>=7,male single,none,no known property,none,own,unskilled resident,none,yes,bad
7,2963,3,2,40,1,1,no checking,existing paid,new car,>=1000,4<=X<7,male single,none,car,none,own,high qualif/self emp/mgmt,none,yes,good
8,16295,3,4,30,2,1,<0,critical/other existing credit,new car,no known savings,unemployed,male single,none,no known property,none,for free,high qualif/self emp/mgmt,yes,yes,bad
9,5544,4,2,39,2,1,0<=X<200,all paid,used car,100<=X<500,unemployed,male single,none,car,none,own,skilled,yes,yes,good
26,6434,3,2,30,1,1,0<=X<200,existing paid,furniture/equipment,100<=X<500,<1,male mar/wid,co applicant,life insurance,bank,rent,high qualif/self emp/mgmt,yes,yes,bad
36,10729,4,4,24,1,1,>=200,existing paid,radio/tv,<100,<1,male single,co applicant,car,none,rent,skilled,yes,no,bad
29,1459,4,4,50,2,1,<0,critical/other existing credit,radio/tv,no known savings,>=7,male single,none,life insurance,none,own,skilled,yes,yes,good
3,3162,3,2,27,2,1,no checking,critical/other existing credit,new car,500<=X<1000,1<=X<4,male div/sep,none,real estate,bank,own,skilled,yes,yes,good
0,19211,1,2,32,2,1,no checking,delayed previously,radio/tv,100<=X<500,1<=X<4,male single,none,no known property,none,own,skilled,yes,yes,bad
8,3034,3,2,41,1,1,0<=X<200,existing paid,furniture/equipment,500<=X<1000,4<=X<7,female div/dep/mar,co applicant,real estate,none,own,skilled,none,yes,good
35,5299,0,4,30,1,1,0<=X<200,existing paid,education,100<=X<500,<1,female div/dep/mar,none,life insurance,none,for free,skilled,yes,yes,bad
14,15038,0,3,35,1,1,<0,existing paid,repairs,100<=X<500,unemployed,male div/sep,none,no known property,none,for free,unemp/unskilled non res,yes,yes,bad
6,2903,0,4,27,2,1,0<=X<200,no credits/all paid,radio/tv,<100,4<=X<7,male mar/wid,none,no known property,none,for free,skilled,yes,yes,good
4,15063,3,1,40,1,1,0<=X<200,existing paid,furniture/equipment,<100,unemployed,male single,none,no known property,stores,for free,unskilled resident,none,yes,bad
9,2385,2,4,32,1,2,0<=X<200,existing paid,new car,<100,>=7,male single,none,no known property,none,rent,skilled,none,yes,bad
7,3267,3,3,63,2,2,no checking,delayed previously,furniture/equipment,500<=X<1000,4<=X<7,male single,none,car,none,for free,skilled,none,yes,good
13,2045,3,1,59,2,2,>=200,critical/other existing credit,other,<100,>=7,male single,co applicant,car,none,own,high qualif/self emp/mgmt,yes,yes,good
48,6678,4,4,43,1,1,no checking,existing paid,other,<100,unemployed,male single,none,no known property,stores,for free,skilled,none,yes,good
1,4180,4,4,33,2,2,no checking,no credits/all paid,domestic appliance,<100,4<=X<7,male single,none,no known property,bank,for free,skilled,yes,yes,bad
49,19546,1,1,43,2,2,no checking,critical/other existing credit,new car,<100,<1,male single,guarantor,no known property,stores,own,high qualif/self emp/mgmt,yes,yes,bad
21,5844,4,4,37,2,1,no checking,no credits/all paid,furniture/equipment,<100,>=7,male single,none,car,none,for free,skilled,none,yes,bad
12,2414,4,2,46,1,2,>=200,all paid,new car,>=1000,4<=X<7,male single,none,real estate,none,for free,skilled,none,no,good
14,3769,3,4,21,2,1,no checking,delayed previously,used car,>=1000,4<=X<7,male mar/wid,none,life insurance,stores,rent,skilled,none,yes,bad
10,974,3,2,52,1,1,no checking,existing paid,new car,<100,1<=X<4,female div/dep/mar,co applicant,real estate,stores,for free,skilled,yes,yes,good
10,1352,3,0,56,2,1,no checking,delayed previously,radio/tv,100<=X<500,unemployed,female div/dep/mar,none,real estate,none,own,unskilled resident,yes,yes,bad
22,18824,3,4,48,2,1,>=200,delayed previously,used car,>=1000,unemployed,male single,none,car,none,own,unskilled resident,yes,yes,good
43,9679,4,1,30,2,2,no checking,delayed previously,radio/tv,<100,>=7,male single,none,life insurance,none,own,skilled,yes,yes,good
5,2257,3,2,42,2,1,>=200,delayed previously,radio/tv,<100,4<=X<7,male single,none,life insurance,none,own,skilled,none,yes,good
52,4107,3,2,74,1,1,>=200,existing paid,radio/tv,500<=X<1000,>=7,male single,none,real estate,stores,own,high qualif/self emp/mgmt,yes,yes,bad
19,3542,3,4,54,1,2,<0,existing paid,radio/tv,<100,1<=X<4,male single,co applicant,car,none,for free,skilled,none,yes,good
13,5917,3,4,35,2,1,<0,no credits/all paid,furniture/equipment,<100,<1,male single,none,no known property,none,rent,skilled,yes,yes,bad
5,3584,1,0,42,2,1,>=200,delayed previously,radio/tv,100<=X<500,1<=X<4,male single,none,car,bank,own,skilled,none,yes,good
25,2330,3,2,32,2,2,<0,no credits/all paid,new car,no known savings,4<=X<7,male mar/wid,guarantor,real estate,none,own,skilled,yes,yes,good
16,10373,3,4,36,2,1,0<=X<200,critical/other existing credit,other,>=1000,unemployed,male div/sep,none,life insurance,none,own,skilled,yes,yes,bad
5,2729,3,1,79,1,2,>=200,existing paid,new car,100<=X<500,unemployed,female div/dep/mar,none,no known property,none,own,skilled,yes,no,good
20,9371,3,2,28,2,1,<0,no credits/all paid,furniture/equipment,<100,1<=X<4,male single,co applicant,no known property,none,own,unemp/unskilled non res,none,yes,bad
55,13277,1,2,50,2,1,0<=X<200,critical/other existing credit,other,<100,1<=X<4,male single,none,real estate,none,for free,skilled,yes,yes,good
10,20003,3,4,19,2,1,0<=X<200,delayed previously,furniture/equipment,<100,unemployed,male single,guarantor,car,none,own,high qualif/self emp/mgmt,yes,yes,bad
12,1432,4,2,36,1,1,<0,delayed previously,radio/tv,>=1000,4<=X<7,male single,none,real estate,stores,for free,unskilled resident,yes,yes,good
28,16141,4,1,74,2,2,0<=X<200,delayed previously,education,no known savings,unemployed,male single,none,no known property,bank,for free,skilled,none,yes,good
2,2546,1,4,31,2,1,0<=X<200,critical/other existing credit,radio/tv,<100,1<=X<4,female div/dep/mar,none,no known property,none,own,skilled,none,yes,bad
23,1907,1,2,51,1,1,>=200,existing paid,education,<100,4<=X<7,female div/dep/mar,none,life insurance,bank,own,unskilled resident,yes,yes,good
21,3225,0,2,22,2,1,no checking,no credits/all paid,furniture/equipment,<100,4<=X<7,male single,none,life insurance,bank,rent,skilled,yes,yes,good
11,3093,4,2,57,2,1,>=200,critical/other existing credit,education,100<=X<500,>=7,male div/sep,none,real estate,none,own,skilled,none,yes,good
6,1234,3,3,77,2,1,>=200,no credits/all paid,used car,<100,>=7,female div/dep/mar,none,real estate,bank,own,skilled,yes,no,good
10,9663,4,2,51,1,1,no checking,existing paid,new car,100<=X<500,unemployed,male single,none,car,none,for free,unemp/unskilled non res,none,yes,bad
5,20942,3,2,67,2,1,<0,existing paid,new car,<100,unemployed,male single,co applicant,car,none,for free,skilled,none,yes,good
11,3869,1,1,50,2,2,0<=X<200,no credits/all paid,furniture/equipment,>=1000,4<=X<7,male single,none,life insurance,none,own,skilled,none,yes,good
44,2686,1,4,50,2,1,<0,critical/other existing credit,other,<100,>=7,male single,none,real estate,none,for free,unskilled resident,none,yes,bad
1,10017,4,4,76,1,1,0<=X<200,existing paid,retraining,<100,<1,male mar/wid,none,no known property,stores,for free,skilled,yes,yes,good
10,1775,2,2,61,2,2,>=200,delayed previously,education,<100,>=7,male single,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,good
-3,11675,3,0,49,1,1,<0,existing paid,retraining,500<=X<1000,4<=X<7,male single,none,no known property,none,own,skilled,none,yes,bad
2,3521,2,2,56,2,1,>=200,delayed previously,radio/tv,<100,unemployed,male single,none,life insurance,none,own,skilled,none,yes,bad
11,4202,4,2,37,1,1,0<=X<200,no credits/all paid,radio/tv,>=1000,4<=X<7,male single,none,car,none,own,unskilled resident,yes,no,good
3,10703,1,3,48,2,1,>=200,no credits/all paid,radio/tv,no known savings,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,bad
6,10992,4,2,50,2,1,no checking,delayed previously,furniture/equipment,<100,unemployed,male single,guarantor,life insurance,bank,own,skilled,yes,yes,good
-1,1891,2,1,64,2,1,>=200,delayed previously,retraining,>=1000,4<=X<7,male div/sep,none,real estate,none,own,skilled,none,yes,bad
-4,11417,3,1,31,1,1,0<=X<200,all paid,new car,<100,unemployed,male single,guarantor,car,none,own,skilled,yes,yes,bad
17,10642,4,1,58,2,1,0<=X<200,critical/other existing credit,business,<100,unemployed,male single,none,no known property,stores,for free,skilled,yes,yes,good
9,9743,3,2,29,1,1,0<=X<200,existing paid,radio/tv,<100,unemployed,male single,none,no known property,none,own,unemp/unskilled non res,yes,yes,good
24,3237,2,2,76,2,1,>=200,no credits/all paid,retraining,100<=X<500,unemployed,male mar/wid,none,life insurance,bank,own,skilled,yes,yes,good
-2,5689,1,2,22,2,1,0<=X<200,delayed previously,domestic appliance,<100,<1,female div/dep/mar,none,real estate,none,own,unskilled resident,none,yes,good
26,2193,2,4,31,2,1,no checking,critical/other existing credit,furniture/equipment,100<=X<500,unemployed,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
12,2964,4,2,49,1,1,no checking,existing paid,furniture/equipment,100<=X<500,4<=X<7,male single,guarantor,car,none,own,skilled,yes,no,good
-1,15573,4,1,21,2,1,0<=X<200,existing paid,domestic appliance,<100,unemployed,male single,co applicant,car,none,own,skilled,yes,yes,good
-3,15234,4,2,80,2,1,no checking,existing paid,furniture/equipment,<100,unemployed,male single,none,no known property,none,for free,skilled,none,no,bad
0,2243,4,4,53,1,1,no checking,existing paid,radio/tv,100<=X<500,>=7,male single,none,life insurance,none,for free,skilled,none,yes,bad
18,21470,3,2,38,2,1,>=200,all paid,furniture/equipment,100<=X<500,unemployed,male single,co applicant,life insurance,none,for free,skilled,yes,yes,bad
16,5317,4,3,45,2,1,no checking,critical/other existing credit,furniture/equipment,<100,unemployed,male single,guarantor,no known property,bank,own,unemp/unskilled non res,yes,yes,bad
10,10934,1,1,43,1,1,no checking,delayed previously,furniture/equipment,no known savings,4<=X<7,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
33,2452,3,4,26,1,1,no checking,existing paid,new car,<100,<1,female div/dep/mar,none,life insurance,none,rent,unskilled resident,yes,yes,bad
-1,1157,4,2,61,1,1,>=200,delayed previously,new car,<100,unemployed,male single,none,real estate,none,own,high qualif/self emp/mgmt,yes,yes,good
6,13896,4,4,61,2,1,<0,delayed previously,radio/tv,<100,>=7,male single,none,no known property,none,for free,unemp/unskilled non res,yes,yes,bad
33,10213,4,2,58,2,1,0<=X<200,no credits/all paid,radio/tv,no known savings,unemployed,male single,none,car,none,own,skilled,yes,yes,good
24,73,2,4,45,2,1,no checking,critical/other existing credit,business,<100,1<=X<4,male mar/wid,none,no known property,none,for free,skilled,yes,yes,good
22,16567,3,2,25,1,2,0<=X<200,critical/other existing credit,education,>=1000,<1,male div/sep,none,car,none,rent,skilled,yes,yes,good
19,6661,1,1,55,2,1,0<=X<200,no credits/all paid,used car,500<=X<1000,<1,female div/dep/mar,none,real estate,none,own,skilled,none,yes,good
-1,6181,3,4,60,1,1,0<=X<200,existing paid,radio/tv,<100,>=7,male single,none,no known property,none,for free,skilled,yes,yes,good
9,17544,2,4,18,2,1,0<=X<200,no credits/all paid,used car,<100,<1,male single,none,no known property,none,rent,skilled,yes,yes,good
24,16398,4,2,32,2,1,<0,delayed previously,radio/tv,100<=X<500,1<=X<4,male single,none,no known property,bank,for free,skilled,none,yes,bad
1,12254,2,2,46,2,1,0<=X<200,critical/other existing credit,used car,<100,unemployed,male single,none,no known property,none,own,unemp/unskilled non res,yes,yes,bad
3,10958,3,3,31,1,1,no checking,existing paid,business,>=1000,unemployed,male single,none,no known property,none,for free,high qualif/self emp/mgmt,none,yes,good
2,5480,3,4,33,1,1,0<=X<200,existing paid,radio/tv,>=1000,4<=X<7,male single,none,real estate,none,own,unskilled resident,none,yes,good
21,2419,4,3,58,1,1,no checking,existing paid,new car,100<=X<500,>=7,female div/dep/mar,none,real estate,stores,own,skilled,none,yes,good
20,18178,3,4,50,1,1,no checking,existing paid,furniture/equipment,no known savings,unemployed,male single,none,no known property,none,for free,high qualif/self emp/mgmt,none,no,bad
7,1310,4,3,40,2,1,no checking,critical/other existing credit,new car,>=1000,1<=X<4,male single,none,car,none,own,skilled,yes,yes,good
14,6835,4,3,20,2,1,<0,critical/other existing credit,domestic appliance,<100,4<=X<7,male single,none,no known property,none,rent,skilled,none,yes,good
0,6318,4,2,46,2,1,no checking,delayed previously,new car,100<=X<500,4<=X<7,male single,co applicant,car,none,own,skilled,yes,yes,good
23,3189,3,4,44,1,1,0<=X<200,existing paid,radio/tv,<100,>=7,male mar/wid,none,no known property,none,for free,unskilled resident,none,yes,good
1,4200,3,2,25,2,1,no checking,existing paid,radio/tv,100<=X<500,4<=X<7,male div/sep,none,life insurance,none,own,skilled,none,yes,good
22,19286,1,1,30,1,1,<0,critical/other existing credit,education,>=1000,<1,male single,none,no known property,stores,own,unskilled resident,yes,yes,bad
8,1632,4,3,51,2,1,<0,existing paid,used car,no known savings,>=7,male mar/wid,none,life insurance,none,rent,skilled,yes,yes,good
4,9313,4,2,36,1,1,0<=X<200,existing paid,business,<100,4<=X<7,male single,co applicant,no known property,none,for free,skilled,none,yes,bad
20,8171,3,3,57,2,1,>=200,no credits/all paid,radio/tv,500<=X<1000,>=7,male single,none,real estate,none,for free,skilled,none,yes,bad
8,2791,4,2,60,1,1,no checking,existing paid,radio/tv,no known savings,>=7,male single,none,life insurance,none,own,skilled,yes,no,good
8,18790,4,3,32,2,1,no checking,all paid,furniture/equipment,no known savings,unemployed,male single,none,car,bank,for free,skilled,none,yes,bad
15,6098,4,2,71,2,1,no checking,critical/other existing credit,furniture/equipment,no known savings,>=7,male single,guarantor,life insurance,none,rent,high qualif/self emp/mgmt,none,yes,bad
10,5645,4,4,23,2,1,0<=X<200,no credits/all paid,used car,<100,<1,male single,none,life insurance,none,rent,high qualif/self emp/mgmt,none,yes,bad
5,2120,3,4,35,1,2,0<=X<200,all paid,radio/tv,<100,>=7,male div/sep,none,no known property,none,for free,skilled,yes,yes,bad
3,3110,0,2,57,2,1,no checking,no credits/all paid,furniture/equipment,<100,>=7,male single,none,real estate,none,own,skilled,none,yes,good
12,1758,1,4,84,2,1,>=200,delayed previously,repairs,>=1000,4<=X<7,male single,none,life insurance,none,rent,skilled,none,yes,good
8,2943,4,4,46,2,1,<0,no credits/all paid,new car,<100,1<=X<4,female div/dep/mar,co applicant,no known property,none,for free,unskilled resident,none,yes,good
6,16051,1,3,42,1,1,<0,existing paid,furniture/equipment,100<=X<500,unemployed,male single,none,no known property,none,for free,skilled,none,yes,bad
27,5873,1,2,38,1,1,no checking,all paid,new car,no known savings,1<=X<4,male mar/wid,none,no known property,none,rent,unskilled resident,none,yes,bad
10,1517,4,2,69,1,1,>=200,delayed previously,new car,no known savings,>=7,male single,none,real estate,bank,own,skilled,yes,yes,bad
9,6284,4,4,48,1,2,no checking,existing paid,furniture/equipment,<100,>=7,male single,co applicant,no known property,none,for free,unemp/unskilled non res,none,no,bad
2,6048,3,2,31,1,1,0<=X<200,existing paid,used car,<100,unemployed,female div/dep/mar,none,car,none,for free,unskilled resident,yes,yes,bad
25,3574,3,1,33,1,1,0<=X<200,existing paid,new car,<100,1<=X<4,male single,none,car,none,own,skilled,yes,yes,bad
9,3041,4,4,46,2,1,no checking,delayed previously,used car,no known savings,unemployed,male single,none,no known property,stores,own,high qualif/self emp/mgmt,yes,yes,good
8,3989,4,3,45,1,1,0<=X<200,existing paid,furniture/equipment,<100,4<=X<7,male single,co applicant,real estate,stores,for free,unskilled resident,none,yes,good
29,5927,4,1,70,1,1,no checking,no credits/all paid,used car,<100,1<=X<4,male single,none,life insurance,none,own,skilled,yes,yes,bad
-3,3466,3,2,31,1,1,0<=X<200,all paid,domestic appliance,100<=X<500,<1,male single,none,real estate,none,own,unskilled resident,none,yes,good
30,2493,1,2,37,1,1,no checking,existing paid,domestic appliance,<100,unemployed,male single,none,life insurance,bank,own,high qualif/self emp/mgmt,none,yes,bad
5,2966,4,2,74,2,1,<0,critical/other existing credit,new car,<100,>=7,male single,guarantor,car,none,for free,skilled,none,yes,good
-1,2655,2,4,42,1,1,0<=X<200,existing paid,repairs,100<=X<500,unemployed,male single,none,real estate,stores,own,unskilled resident,yes,yes,bad
22,4144,3,3,51,2,1,no checking,no credits/all paid,new car,100<=X<500,>=7,female div/dep/mar,none,real estate,stores,own,unemp/unskilled non res,yes,yes,bad
27,3265,3,4,57,1,1,no checking,critical/other existing credit,furniture/equipment,100<=X<500,>=7,male single,none,no known property,none,for free,skilled,none,yes,bad
19,3043,0,4,43,1,1,0<=X<200,existing paid,radio/tv,no known savings,unemployed,female div/dep/mar,none,car,stores,own,skilled,yes,yes,good
-1,6724,3,4,51,2,1,<0,critical/other existing credit,radio/tv,500<=X<1000,1<=X<4,male single,none,life insurance,none,for free,skilled,none,yes,bad
41,13872,3,3,62,1,1,>=200,existing paid,new car,no known savings,>=7,male single,none,no known property,none,for free,skilled,none,yes,good
20,2404,2,1,52,2,1,no checking,delayed previously,domestic appliance,500<=X<1000,1<=X<4,female div/dep/mar,none,real estate,none,for free,skilled,yes,yes,good
11,16106,4,4,31,2,1,>=200,critical/other existing credit,radio/tv,100<=X<500,>=7,male single,none,car,none,for free,skilled,yes,yes,bad
2,3534,1,2,35,1,1,<0,all paid,domestic appliance,<100,4<=X<7,female div/dep/mar,none,real estate,none,rent,unemp/unskilled non res,yes,yes,bad
12,10461,4,4,59,2,1,0<=X<200,delayed previously,used car,<100,>=7,male single,none,no known property,none,for free,skilled,none,yes,good
18,6174,3,1,78,1,1,<0,existing paid,used car,<100,<1,male single,none,no known property,none,rent,skilled,none,yes,good
7,6067,3,4,27,1,1,>=200,existing paid,retraining,>=1000,1<=X<4,female div/dep/mar,co applicant,life insurance,none,rent,skilled,yes,no,bad
-2,3334,1,1,35,2,1,0<=X<200,critical/other existing credit,furniture/equipment,<100,4<=X<7,male mar/wid,none,car,none,own,skilled,yes,yes,good
33,468,3,4,34,2,1,0<=X<200,critical/other existing credit,furniture/equipment,<100,<1,male mar/wid,none,life insurance,none,own,unskilled resident,yes,yes,good
23,2554,3,2,29,2,2,0<=X<200,critical/other existing credit,radio/tv,<100,<1,male single,guarantor,life insurance,none,own,skilled,none,yes,bad
-1,6582,2,2,63,1,1,<0,existing paid,radio/tv,100<=X<500,>=7,male single,none,real estate,stores,own,skilled,yes,no,good
5,8687,4,3,29,2,1,0<=X<200,critical/other existing credit,new car,<100,unemployed,female div/dep/mar,none,car,none,own,skilled,none,yes,bad
