duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,own_telephone,foreign_worker,class
24.0,3148.0,1.0,2.0,35.0,1.0,1.0,<0,all paid,furniture/equipment,>=1000,4<=X<7,male mar/wid,none,life insurance,none,own,skilled,yes,yes,bad
36.0,7277.0,3.0,2.0,38.0,1.0,1.0,<0,delayed previously,furniture/equipment,no known savings,1<=X<4,male single,co applicant,life insurance,none,own,skilled,none,yes,bad
9.0,2136.0,4.0,4.0,48.0,1.0,1.0,<0,existing paid,radio/tv,>=1000,>=7,male single,none,car,none,rent,skilled,yes,yes,good
24.0,1331.0,3.0,4.0,54.0,1.0,1.0,>=200,existing paid,furniture/equipment,100<=X<500,>=7,female div/dep/mar,none,car,bank,for free,skilled,none,yes,good
9.0,4113.0,4.0,4.0,49.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,bad
12.0,2842.0,1.0,4.0,27.0,1.0,1.0,0<=X<200,all paid,radio/tv,<100,1<=X<4,male div/sep,none,real estate,none,rent,unemp/unskilled non res,none,yes,good
12.0,1330.0,3.0,4.0,37.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,500<=X<1000,>=7,male mar/wid,none,real estate,none,own,unskilled resident,yes,yes,good
9.0,3229.0,4.0,4.0,57.0,1.0,1.0,0<=X<200,existing paid,new car,<100,unemployed,male single,none,no known property,none,for free,skilled,yes,yes,good
24.0,1237.0,3.0,4.0,38.0,2.0,1.0,0<=X<200,critical/other existing credit,radio/tv,no known savings,>=7,male mar/wid,co applicant,no known property,none,rent,skilled,yes,yes,good
9.0,754.0,4.0,2.0,35.0,1.0,1.0,no checking,existing paid,radio/tv,no known savings,4<=X<7,male mar/wid,none,life insurance,none,own,skilled,yes,yes,bad
36.0,1547.0,4.0,1.0,30.0,2.0,1.0,<0,no credits/all paid,new car,100<=X<500,4<=X<7,female div/dep/mar,none,car,none,own,skilled,none,yes,good
18.0,4073.0,3.0,2.0,51.0,1.0,1.0,<0,existing paid,new car,<100,1<=X<4,male single,none,car,none,own,skilled,none,yes,bad
36.0,1536.0,4.0,2.0,36.0,2.0,1.0,no checking,no credits/all paid,used car,<100,>=7,female div/dep/mar,guarantor,life insurance,none,own,skilled,none,yes,good
24.0,1236.0,4.0,2.0,28.0,1.0,2.0,<0,existing paid,furniture/equipment,>=1000,4<=X<7,male single,none,life insurance,none,own,skilled,none,yes,bad
12.0,1409.0,4.0,1.0,28.0,1.0,1.0,<0,critical/other existing credit,radio/tv,no known savings,4<=X<7,male div/sep,none,real estate,none,own,unskilled resident,none,yes,good
24.0,2742.0,4.0,2.0,28.0,2.0,1.0,no checking,no credits/all paid,used car,500<=X<1000,>=7,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
18.0,3181.0,1.0,4.0,25.0,1.0,1.0,no checking,existing paid,new car,<100,unemployed,female div/dep/mar,none,life insurance,stores,for free,skilled,yes,yes,good
12.0,2145.0,1.0,3.0,48.0,1.0,1.0,no checking,existing paid,used car,<100,4<=X<7,male single,none,car,bank,for free,unskilled resident,none,yes,good
12.0,3124.0,4.0,4.0,34.0,1.0,1.0,0<=X<200,existing paid,radio/tv,100<=X<500,1<=X<4,male single,none,life insurance,none,for free,skilled,none,yes,bad
24.0,4868.0,2.0,4.0,36.0,1.0,1.0,<0,critical/other existing credit,new car,<100,unemployed,female div/dep/mar,none,no known property,none,own,skilled,none,yes,good
18.0,3617.0,4.0,1.0,30.0,2.0,1.0,>=200,delayed previously,radio/tv,<100,<1,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
12.0,1521.0,1.0,2.0,45.0,1.0,1.0,>=200,existing paid,furniture/equipment,<100,>=7,male single,none,no known property,none,own,skilled,none,yes,good
24.0,2766.0,2.0,4.0,35.0,2.0,1.0,no checking,critical/other existing credit,new car,100<=X<500,1<=X<4,male single,none,real estate,none,for free,skilled,yes,yes,bad
18.0,6761.0,1.0,4.0,46.0,2.0,1.0,<0,critical/other existing credit,new car,<100,>=7,male single,none,no known property,none,for free,skilled,none,yes,bad
48.0,2364.0,4.0,4.0,32.0,3.0,1.0,>=200,delayed previously,furniture/equipment,<100,unemployed,male single,guarantor,life insurance,none,own,unemp/unskilled non res,yes,yes,bad
6.0,3599.0,1.0,2.0,24.0,2.0,1.0,0<=X<200,delayed previously,radio/tv,no known savings,<1,male mar/wid,guarantor,life insurance,stores,own,high qualif/self emp/mgmt,yes,yes,bad
24.0,1558.0,4.0,4.0,35.0,2.0,1.0,<0,delayed previously,repairs,<100,>=7,male single,none,car,none,rent,unskilled resident,none,yes,good
27.0,11960.0,1.0,2.0,30.0,1.0,1.0,0<=X<200,existing paid,used car,no known savings,4<=X<7,male mar/wid,none,no known property,none,for free,skilled,yes,yes,good
12.0,3931.0,4.0,2.0,38.0,1.0,1.0,<0,delayed previously,business,<100,unemployed,male single,none,real estate,none,own,unskilled resident,yes,yes,bad
2.0,1390.0,4.0,2.0,22.0,2.0,1.0,no checking,critical/other existing credit,domestic appliance,100<=X<500,<1,female div/dep/mar,none,car,none,own,skilled,none,yes,bad
6.0,1474.0,4.0,4.0,38.0,2.0,1.0,no checking,critical/other existing credit,other,<100,>=7,male single,none,real estate,stores,rent,unemp/unskilled non res,none,yes,good
36.0,936.0,3.0,4.0,25.0,1.0,1.0,<0,all paid,new car,<100,<1,female div/dep/mar,none,life insurance,none,rent,skilled,yes,yes,bad
15.0,1092.0,4.0,4.0,21.0,1.0,1.0,no checking,existing paid,repairs,500<=X<1000,4<=X<7,male single,none,car,none,rent,high qualif/self emp/mgmt,yes,yes,bad
15.0,1359.0,2.0,4.0,38.0,2.0,1.0,0<=X<200,delayed previously,used car,<100,>=7,male mar/wid,none,no known property,stores,for free,unskilled resident,none,yes,good
60.0,754.0,2.0,1.0,30.0,2.0,1.0,no checking,existing paid,new car,no known savings,<1,male div/sep,none,real estate,none,rent,unskilled resident,yes,yes,good
36.0,1558.0,4.0,2.0,33.0,1.0,1.0,<0,all paid,used car,<100,1<=X<4,male single,none,car,none,own,skilled,none,no,bad
12.0,2073.0,2.0,4.0,23.0,1.0,1.0,0<=X<200,all paid,new car,500<=X<1000,<1,male div/sep,none,life insurance,none,for free,skilled,none,yes,bad
12.0,4711.0,4.0,2.0,30.0,2.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,>=1000,unemployed,male single,none,car,bank,for free,skilled,yes,yes,bad
24.0,2722.0,2.0,4.0,27.0,1.0,1.0,0<=X<200,existing paid,new car,<100,4<=X<7,male div/sep,none,real estate,none,rent,skilled,none,yes,good
15.0,1720.0,4.0,4.0,28.0,1.0,1.0,no checking,existing paid,furniture/equipment,no known savings,<1,male div/sep,none,life insurance,none,rent,unemp/unskilled non res,yes,yes,good
18.0,3108.0,1.0,1.0,46.0,1.0,1.0,no checking,existing paid,new car,500<=X<1000,<1,male div/sep,none,no known property,none,own,skilled,yes,yes,bad
15.0,718.0,2.0,4.0,22.0,2.0,1.0,no checking,all paid,radio/tv,<100,1<=X<4,male div/sep,none,real estate,none,rent,unskilled resident,yes,yes,bad
24.0,1169.0,3.0,1.0,27.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,no known savings,>=7,female div/dep/mar,none,car,none,own,skilled,none,yes,good
12.0,1778.0,3.0,2.0,24.0,1.0,1.0,<0,all paid,used car,500<=X<1000,4<=X<7,male div/sep,none,car,none,rent,skilled,yes,yes,good
18.0,7887.0,2.0,4.0,37.0,1.0,1.0,no checking,existing paid,radio/tv,<100,>=7,male single,guarantor,no known property,none,rent,skilled,none,yes,bad
18.0,1498.0,4.0,2.0,34.0,1.0,2.0,no checking,existing paid,radio/tv,<100,1<=X<4,male single,none,life insurance,none,own,skilled,yes,yes,bad
24.0,1249.0,4.0,2.0,48.0,1.0,1.0,>=200,existing paid,furniture/equipment,500<=X<1000,1<=X<4,male div/sep,none,real estate,stores,for free,unemp/unskilled non res,none,yes,good
31.0,1328.0,2.0,4.0,27.0,1.0,1.0,no checking,existing paid,domestic appliance,<100,>=7,female div/dep/mar,none,car,none,own,high qualif/self emp/mgmt,yes,yes,bad
60.0,1276.0,4.0,4.0,47.0,2.0,1.0,no checking,critical/other existing credit,furniture/equipment,100<=X<500,unemployed,male single,none,car,none,own,skilled,yes,yes,good
30.0,1403.0,4.0,4.0,53.0,1.0,1.0,no checking,existing paid,furniture/equipment,>=1000,>=7,male single,none,life insurance,none,rent,skilled,yes,yes,good
12.0,1238.0,3.0,2.0,23.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,<1,male mar/wid,co applicant,life insurance,none,own,high qualif/self emp/mgmt,none,yes,bad
12.0,2475.0,3.0,1.0,32.0,1.0,1.0,0<=X<200,critical/other existing credit,new car,<100,<1,male single,none,real estate,none,own,high qualif/self emp/mgmt,none,yes,bad
6.0,2072.0,4.0,4.0,46.0,1.0,1.0,0<=X<200,all paid,new car,<100,>=7,male single,none,no known property,none,own,skilled,none,yes,good
24.0,930.0,4.0,4.0,27.0,2.0,1.0,no checking,delayed previously,new car,<100,4<=X<7,male single,co applicant,car,none,own,high qualif/self emp/mgmt,none,yes,bad
36.0,2527.0,4.0,1.0,27.0,1.0,1.0,>=200,delayed previously,furniture/equipment,<100,1<=X<4,male single,none,no known property,stores,own,unskilled resident,none,yes,good
39.0,2238.0,4.0,4.0,25.0,3.0,1.0,no checking,no credits/all paid,new car,<100,>=7,male mar/wid,none,real estate,stores,own,skilled,none,yes,good
12.0,1369.0,4.0,2.0,27.0,1.0,1.0,<0,existing paid,other,>=1000,4<=X<7,female div/dep/mar,guarantor,real estate,bank,own,high qualif/self emp/mgmt,none,yes,bad
12.0,1258.0,4.0,1.0,28.0,1.0,1.0,<0,delayed previously,radio/tv,>=1000,4<=X<7,male single,co applicant,real estate,none,own,high qualif/self emp/mgmt,yes,yes,bad
12.0,1278.0,4.0,2.0,38.0,1.0,1.0,no checking,no credits/all paid,new car,100<=X<500,4<=X<7,male single,guarantor,real estate,none,own,unemp/unskilled non res,none,no,good
12.0,1042.0,1.0,1.0,32.0,1.0,1.0,>=200,critical/other existing credit,furniture/equipment,<100,<1,male div/sep,none,car,none,own,skilled,none,yes,good
18.0,1478.0,2.0,2.0,46.0,2.0,1.0,>=200,no credits/all paid,repairs,>=1000,1<=X<4,male single,none,real estate,none,own,unemp/unskilled non res,yes,yes,bad
24.0,5487.0,1.0,1.0,43.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,unemployed,female div/dep/mar,none,real estate,none,own,skilled,none,yes,bad
12.0,2108.0,2.0,2.0,31.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,100<=X<500,<1,male mar/wid,none,real estate,none,own,unskilled resident,yes,yes,good
36.0,1537.0,4.0,4.0,34.0,1.0,1.0,no checking,existing paid,furniture/equipment,no known savings,1<=X<4,male single,none,car,none,for free,unskilled resident,none,yes,bad
18.0,2333.0,2.0,4.0,44.0,1.0,1.0,>=200,delayed previously,new car,<100,>=7,female div/dep/mar,co applicant,real estate,bank,own,skilled,none,yes,good
36.0,7579.0,4.0,2.0,36.0,1.0,1.0,0<=X<200,existing paid,retraining,100<=X<500,>=7,female div/dep/mar,none,car,none,own,unskilled resident,yes,yes,bad
36.0,1268.0,4.0,4.0,37.0,3.0,1.0,>=200,delayed previously,new car,<100,>=7,male single,guarantor,no known property,stores,own,skilled,none,yes,good
18.0,9685.0,4.0,2.0,51.0,2.0,1.0,0<=X<200,critical/other existing credit,furniture/equipment,500<=X<1000,>=7,male single,none,car,stores,own,skilled,none,yes,good
36.0,4657.0,2.0,2.0,45.0,2.0,1.0,no checking,critical/other existing credit,new car,<100,unemployed,male single,none,car,none,own,skilled,none,yes,good
24.0,1217.0,2.0,4.0,45.0,1.0,1.0,>=200,all paid,radio/tv,<100,unemployed,male div/sep,none,life insurance,none,own,unemp/unskilled non res,yes,yes,good
12.0,3565.0,4.0,2.0,36.0,1.0,1.0,<0,existing paid,new car,>=1000,1<=X<4,male single,none,life insurance,none,for free,skilled,none,yes,bad
6.0,1378.0,4.0,1.0,36.0,1.0,1.0,0<=X<200,all paid,used car,<100,1<=X<4,male single,co applicant,life insurance,bank,own,unemp/unskilled non res,none,yes,good
36.0,4605.0,4.0,2.0,37.0,1.0,1.0,<0,existing paid,education,<100,unemployed,male single,none,life insurance,bank,own,unskilled resident,none,yes,bad
36.0,1592.0,4.0,2.0,25.0,1.0,2.0,no checking,existing paid,used car,>=1000,1<=X<4,male single,none,life insurance,stores,own,skilled,yes,no,good
15.0,1582.0,1.0,4.0,33.0,1.0,1.0,0<=X<200,existing paid,radio/tv,no known savings,unemployed,male mar/wid,none,real estate,bank,own,skilled,none,yes,bad
12.0,2799.0,3.0,4.0,24.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,500<=X<1000,<1,male single,co applicant,life insurance,stores,rent,skilled,yes,yes,bad
24.0,7374.0,4.0,4.0,35.0,1.0,1.0,no checking,existing paid,radio/tv,no known savings,unemployed,male div/sep,guarantor,real estate,none,for free,high qualif/self emp/mgmt,yes,yes,good
24.0,9308.0,4.0,4.0,29.0,2.0,1.0,<0,critical/other existing credit,radio/tv,<100,>=7,male single,none,no known property,none,rent,skilled,yes,yes,bad
36.0,685.0,2.0,4.0,27.0,1.0,1.0,no checking,no credits/all paid,new car,100<=X<500,>=7,female div/dep/mar,none,real estate,none,rent,skilled,yes,yes,bad
12.0,2108.0,2.0,1.0,47.0,1.0,1.0,<0,all paid,new car,no known savings,4<=X<7,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,good
18.0,776.0,4.0,2.0,26.0,2.0,1.0,<0,critical/other existing credit,radio/tv,500<=X<1000,unemployed,male single,none,life insurance,stores,own,skilled,yes,yes,good
10.0,3622.0,3.0,4.0,42.0,2.0,1.0,0<=X<200,no credits/all paid,repairs,<100,unemployed,male single,none,car,none,for free,skilled,yes,no,good
9.0,3151.0,3.0,4.0,37.0,2.0,1.0,<0,critical/other existing credit,furniture/equipment,no known savings,1<=X<4,male single,guarantor,car,bank,for free,skilled,yes,yes,bad
45.0,1366.0,2.0,3.0,34.0,1.0,1.0,<0,existing paid,new car,<100,4<=X<7,male div/sep,none,car,none,own,high qualif/self emp/mgmt,yes,yes,good
24.0,10961.0,4.0,2.0,30.0,2.0,1.0,<0,delayed previously,used car,100<=X<500,unemployed,male single,none,car,none,own,skilled,none,yes,bad
12.0,854.0,4.0,2.0,34.0,1.0,1.0,no checking,delayed previously,radio/tv,>=1000,1<=X<4,male div/sep,none,real estate,none,own,high qualif/self emp/mgmt,none,no,good
24.0,854.0,4.0,4.0,27.0,2.0,1.0,<0,all paid,radio/tv,<100,1<=X<4,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
18.0,1126.0,4.0,4.0,38.0,1.0,1.0,>=200,existing paid,other,>=1000,>=7,male single,guarantor,car,stores,for free,unemp/unskilled non res,none,yes,bad
12.0,1436.0,2.0,4.0,35.0,1.0,2.0,>=200,existing paid,radio/tv,<100,<1,male mar/wid,none,real estate,none,own,unskilled resident,none,yes,good
30.0,1310.0,3.0,2.0,34.0,1.0,1.0,>=200,existing paid,used car,<100,<1,male mar/wid,none,life insurance,stores,own,unskilled resident,none,yes,bad
24.0,716.0,4.0,1.0,26.0,1.0,1.0,<0,existing paid,business,>=1000,1<=X<4,male single,none,life insurance,bank,own,skilled,none,yes,good
12.0,1069.0,4.0,2.0,30.0,2.0,1.0,no checking,existing paid,furniture/equipment,<100,1<=X<4,male mar/wid,none,real estate,none,own,skilled,yes,yes,good
12.0,3229.0,2.0,2.0,31.0,1.0,1.0,>=200,existing paid,radio/tv,no known savings,>=7,female div/dep/mar,none,car,none,rent,skilled,yes,yes,bad
18.0,1382.0,4.0,2.0,27.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,<1,male mar/wid,none,real estate,stores,own,skilled,yes,yes,good
18.0,3446.0,2.0,2.0,27.0,1.0,1.0,0<=X<200,existing paid,new car,<100,4<=X<7,male div/sep,none,car,none,own,skilled,none,yes,bad
18.0,5234.0,2.0,4.0,37.0,1.0,1.0,no checking,existing paid,business,<100,unemployed,male single,none,real estate,none,own,unskilled resident,yes,yes,good
42.0,1366.0,4.0,4.0,24.0,1.0,1.0,<0,existing paid,other,<100,4<=X<7,male single,none,car,stores,own,skilled,none,yes,bad
12.0,4711.0,2.0,3.0,50.0,2.0,1.0,no checking,existing paid,new car,<100,unemployed,male single,none,no known property,none,own,skilled,yes,yes,bad
24.0,2142.0,4.0,4.0,46.0,1.0,1.0,<0,existing paid,radio/tv,500<=X<1000,4<=X<7,female div/dep/mar,none,car,stores,for free,skilled,yes,yes,bad
12.0,1578.0,3.0,2.0,40.0,1.0,1.0,>=200,existing paid,domestic appliance,<100,1<=X<4,male div/sep,none,life insurance,none,own,skilled,none,yes,good
36.0,1322.0,3.0,4.0,34.0,1.0,1.0,>=200,existing paid,repairs,no known savings,1<=X<4,female div/dep/mar,none,no known property,none,for free,unskilled resident,none,no,good
15.0,1283.0,4.0,4.0,24.0,1.0,1.0,no checking,all paid,other,<100,<1,male single,none,car,none,rent,skilled,none,yes,bad
24.0,2915.0,4.0,3.0,34.0,1.0,1.0,>=200,all paid,radio/tv,>=1000,unemployed,male mar/wid,co applicant,car,none,own,skilled,yes,yes,bad
18.0,3275.0,4.0,2.0,28.0,1.0,1.0,no checking,existing paid,new car,100<=X<500,4<=X<7,male div/sep,none,car,none,rent,skilled,none,yes,good
9.0,1582.0,1.0,1.0,30.0,1.0,1.0,>=200,existing paid,new car,<100,unemployed,male div/sep,none,real estate,none,own,unemp/unskilled non res,none,yes,good
18.0,2987.0,2.0,1.0,29.0,1.0,1.0,<0,all paid,domestic appliance,500<=X<1000,unemployed,male single,none,real estate,none,for free,high qualif/self emp/mgmt,none,yes,good
24.0,4281.0,4.0,4.0,32.0,1.0,1.0,0<=X<200,existing paid,radio/tv,>=1000,unemployed,female div/dep/mar,co applicant,car,none,for free,skilled,yes,yes,bad
12.0,7222.0,4.0,4.0,28.0,2.0,1.0,>=200,critical/other existing credit,radio/tv,<100,4<=X<7,male single,none,car,none,rent,high qualif/self emp/mgmt,yes,yes,bad
24.0,1582.0,3.0,4.0,63.0,2.0,1.0,>=200,no credits/all paid,new car,<100,>=7,male single,none,life insurance,none,own,unskilled resident,none,yes,good
12.0,1409.0,4.0,2.0,22.0,1.0,1.0,no checking,all paid,radio/tv,<100,>=7,female div/dep/mar,none,real estate,bank,own,high qualif/self emp/mgmt,yes,yes,bad
10.0,1245.0,3.0,3.0,31.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,<100,<1,male single,none,life insurance,bank,own,high qualif/self emp/mgmt,none,no,good
30.0,4583.0,2.0,2.0,46.0,2.0,1.0,0<=X<200,critical/other existing credit,new car,500<=X<1000,1<=X<4,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
24.0,1411.0,1.0,1.0,28.0,2.0,1.0,0<=X<200,delayed previously,new car,<100,1<=X<4,female div/dep/mar,none,real estate,stores,own,skilled,none,yes,bad
42.0,2278.0,2.0,4.0,37.0,2.0,1.0,0<=X<200,critical/other existing credit,radio/tv,<100,>=7,female div/dep/mar,none,no known property,bank,for free,skilled,none,yes,bad
12.0,1216.0,1.0,4.0,51.0,1.0,1.0,>=200,existing paid,new car,<100,>=7,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
18.0,1792.0,1.0,2.0,31.0,1.0,1.0,>=200,existing paid,new car,100<=X<500,1<=X<4,male mar/wid,co applicant,life insurance,none,own,skilled,none,yes,bad
36.0,1376.0,2.0,4.0,30.0,2.0,1.0,0<=X<200,delayed previously,domestic appliance,<100,>=7,male div/sep,none,real estate,none,own,unemp/unskilled non res,none,yes,bad
12.0,2664.0,3.0,3.0,64.0,1.0,1.0,no checking,existing paid,new car,<100,4<=X<7,male div/sep,none,no known property,bank,for free,skilled,yes,no,good
48.0,1237.0,2.0,2.0,23.0,1.0,1.0,<0,all paid,new car,<100,1<=X<4,male single,none,real estate,none,own,skilled,yes,yes,bad
36.0,8582.0,3.0,2.0,21.0,1.0,1.0,0<=X<200,all paid,radio/tv,no known savings,4<=X<7,male single,none,life insurance,none,own,high qualif/self emp/mgmt,yes,yes,bad
36.0,3249.0,2.0,2.0,32.0,2.0,1.0,<0,no credits/all paid,other,500<=X<1000,>=7,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,good
18.0,3595.0,1.0,2.0,49.0,2.0,1.0,0<=X<200,delayed previously,new car,no known savings,>=7,male single,guarantor,real estate,none,rent,skilled,yes,yes,good
6.0,1770.0,3.0,4.0,25.0,2.0,1.0,<0,critical/other existing credit,new car,<100,<1,female div/dep/mar,none,life insurance,none,own,skilled,none,yes,bad
12.0,847.0,4.0,2.0,23.0,2.0,1.0,no checking,no credits/all paid,new car,no known savings,>=7,female div/dep/mar,none,real estate,none,rent,high qualif/self emp/mgmt,yes,yes,bad
24.0,858.0,4.0,3.0,41.0,1.0,1.0,no checking,existing paid,new car,<100,1<=X<4,female div/dep/mar,none,life insurance,bank,own,skilled,none,yes,good
12.0,3721.0,4.0,2.0,40.0,1.0,1.0,no checking,critical/other existing credit,business,>=1000,unemployed,male single,none,real estate,none,own,skilled,yes,yes,good
12.0,2124.0,2.0,4.0,40.0,1.0,1.0,>=200,critical/other existing credit,new car,no known savings,unemployed,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,good
18.0,5998.0,3.0,1.0,18.0,1.0,2.0,0<=X<200,existing paid,domestic appliance,<100,<1,male single,none,life insurance,none,for free,skilled,yes,yes,bad
15.0,6758.0,2.0,2.0,30.0,1.0,1.0,0<=X<200,all paid,furniture/equipment,<100,<1,male single,guarantor,no known property,none,own,high qualif/self emp/mgmt,yes,yes,bad
12.0,1746.0,2.0,2.0,35.0,1.0,1.0,>=200,existing paid,radio/tv,100<=X<500,<1,female div/dep/mar,none,real estate,none,own,skilled,none,yes,good
18.0,1337.0,4.0,4.0,34.0,2.0,1.0,0<=X<200,delayed previously,used car,no known savings,>=7,male single,none,life insurance,bank,own,skilled,yes,yes,bad
36.0,1395.0,4.0,4.0,38.0,2.0,1.0,<0,critical/other existing credit,used car,<100,unemployed,male single,none,no known property,stores,own,skilled,yes,yes,bad
24.0,4771.0,4.0,4.0,30.0,1.0,1.0,0<=X<200,existing paid,radio/tv,no known savings,4<=X<7,male single,none,life insurance,none,rent,skilled,none,yes,bad
24.0,3850.0,4.0,3.0,39.0,1.0,1.0,no checking,existing paid,furniture/equipment,no known savings,<1,male mar/wid,none,car,none,own,unskilled resident,yes,yes,good
14.0,1157.0,4.0,2.0,22.0,1.0,2.0,0<=X<200,existing paid,retraining,<100,<1,male single,none,car,none,own,skilled,none,yes,bad
12.0,637.0,2.0,2.0,29.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,<100,<1,male div/sep,none,car,none,for free,skilled,none,yes,good
18.0,3149.0,4.0,4.0,27.0,1.0,1.0,<0,existing paid,radio/tv,<100,4<=X<7,male single,none,real estate,none,rent,unskilled resident,yes,yes,bad
12.0,2495.0,4.0,3.0,49.0,2.0,1.0,<0,delayed previously,used car,<100,4<=X<7,male single,none,real estate,none,own,unemp/unskilled non res,none,yes,good
12.0,1051.0,2.0,2.0,48.0,2.0,1.0,>=200,all paid,new car,no known savings,unemployed,male single,none,life insurance,none,own,skilled,yes,yes,bad
6.0,3612.0,2.0,2.0,26.0,2.0,2.0,no checking,all paid,new car,no known savings,<1,female div/dep/mar,none,real estate,none,own,skilled,none,yes,good
24.0,3556.0,4.0,4.0,35.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,<1,male single,none,no known property,none,own,unskilled resident,yes,yes,good
9.0,854.0,4.0,2.0,26.0,2.0,1.0,0<=X<200,no credits/all paid,other,<100,<1,male mar/wid,guarantor,car,none,own,skilled,yes,yes,bad
12.0,1825.0,2.0,4.0,23.0,2.0,1.0,no checking,no credits/all paid,furniture/equipment,<100,4<=X<7,male div/sep,none,car,bank,own,skilled,yes,yes,good
12.0,1599.0,4.0,2.0,23.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,>=1000,>=7,female div/dep/mar,co applicant,real estate,none,own,skilled,none,yes,bad
48.0,3244.0,4.0,4.0,26.0,2.0,1.0,<0,delayed previously,new car,>=1000,>=7,male single,none,no known property,none,rent,unskilled resident,none,yes,bad
24.0,3568.0,4.0,4.0,33.0,2.0,1.0,>=200,delayed previously,new car,500<=X<1000,<1,male div/sep,none,car,none,own,unskilled resident,yes,yes,bad
24.0,1560.0,1.0,4.0,23.0,1.0,1.0,<0,delayed previously,domestic appliance,<100,4<=X<7,male div/sep,none,no known property,none,rent,skilled,none,yes,bad
15.0,1364.0,2.0,1.0,24.0,1.0,2.0,no checking,existing paid,new car,<100,<1,male single,none,life insurance,stores,rent,skilled,yes,yes,bad
48.0,3973.0,2.0,4.0,34.0,2.0,2.0,no checking,critical/other existing credit,radio/tv,100<=X<500,1<=X<4,male single,none,no known property,none,for free,unemp/unskilled non res,yes,yes,bad
12.0,1276.0,3.0,4.0,22.0,1.0,1.0,no checking,all paid,new car,<100,1<=X<4,male mar/wid,none,real estate,none,rent,skilled,none,yes,good
24.0,1376.0,3.0,4.0,27.0,2.0,1.0,no checking,critical/other existing credit,new car,<100,1<=X<4,female div/dep/mar,none,car,stores,rent,skilled,yes,yes,good
12.0,1409.0,4.0,3.0,24.0,1.0,1.0,no checking,existing paid,radio/tv,>=1000,<1,male mar/wid,none,real estate,stores,rent,skilled,none,no,good
18.0,1803.0,4.0,4.0,44.0,1.0,1.0,<0,existing paid,new car,no known savings,>=7,male single,none,real estate,none,for free,unskilled resident,none,yes,bad
36.0,2611.0,4.0,3.0,35.0,1.0,1.0,0<=X<200,all paid,radio/tv,>=1000,1<=X<4,male single,none,life insurance,none,own,skilled,none,yes,good
27.0,4771.0,3.0,2.0,33.0,1.0,1.0,<0,delayed previously,radio/tv,500<=X<1000,unemployed,male single,none,no known property,none,own,unemp/unskilled non res,none,yes,good
48.0,1395.0,3.0,2.0,35.0,1.0,1.0,<0,all paid,new car,>=1000,unemployed,female div/dep/mar,none,real estate,none,own,skilled,yes,yes,bad
24.0,1082.0,1.0,4.0,39.0,1.0,1.0,0<=X<200,existing paid,repairs,<100,>=7,male div/sep,co applicant,real estate,stores,own,skilled,yes,no,good
18.0,1536.0,4.0,2.0,30.0,2.0,1.0,>=200,no credits/all paid,furniture/equipment,no known savings,4<=X<7,female div/dep/mar,guarantor,car,bank,own,skilled,yes,yes,good
15.0,5842.0,3.0,3.0,49.0,2.0,1.0,0<=X<200,critical/other existing credit,retraining,<100,unemployed,male single,none,no known property,none,own,skilled,yes,yes,good
48.0,2799.0,2.0,4.0,27.0,2.0,1.0,>=200,no credits/all paid,new car,100<=X<500,4<=X<7,male mar/wid,none,car,none,own,unskilled resident,none,yes,bad
12.0,1282.0,2.0,4.0,27.0,1.0,1.0,0<=X<200,all paid,education,<100,<1,male mar/wid,none,life insurance,none,rent,skilled,none,yes,good
10.0,12179.0,4.0,4.0,35.0,2.0,1.0,no checking,critical/other existing credit,radio/tv,500<=X<1000,unemployed,female div/dep/mar,none,car,none,own,skilled,yes,yes,good
12.0,8572.0,4.0,4.0,30.0,1.0,1.0,0<=X<200,existing paid,furniture/equipment,<100,>=7,female div/dep/mar,none,no known property,none,own,unskilled resident,yes,yes,good
36.0,7057.0,4.0,4.0,28.0,2.0,1.0,<0,no credits/all paid,radio/tv,500<=X<1000,1<=X<4,male single,none,car,stores,for free,unskilled resident,yes,yes,bad
