gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,Yes,45,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',88.81,3774.333608742365,No
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',55.67,30.739318347320705,No
Female,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',81.09,5468.151695066675,No
Female,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',77.92,166.07463607878267,Yes
Male,1,No,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,'One year',Yes,'Bank transfer (automatic)',55.44,4409.3902318918845,No
Female,0,No,No,0,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',19.46,18.8,Yes
Male,1,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',38.9,18.8,Yes
Female,0,No,No,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',19.4,183.77430359481315,No
Female,0,Yes,Yes,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',31.04,246.9995337023762,No
Male,1,Yes,No,40,Yes,Yes,'Fiber optic',Yes,Yes,No,Yes,No,No,'Two year',Yes,'Credit card (automatic)',96.71,2019.937133875442,No
Female,1,Yes,No,25,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.02,2515.945887327341,Yes
Male,0,Yes,Yes,72,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,No,'Two year',Yes,'Credit card (automatic)',86.2,7439.30752502734,No
Male,0,Yes,No,35,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',81.16,2134.465675142816,No
Male,1,Yes,No,24,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',80.04,2044.5033307432777,Yes
Female,0,No,No,24,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',99.96,1965.990923401902,No
Male,0,No,No,41,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',22.74,1111.750599304884,No
Female,0,No,No,1,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',50.04,39.70114588604736,Yes
Female,0,Yes,Yes,14,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',37.0,139.157646636813,No
Male,0,Yes,Yes,5,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Mailed check',83.87,257.58611171497165,No
Female,0,No,No,70,No,'No phone service',DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',74.92,4622.255165909197,No
Male,1,No,No,25,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.98,1759.710632705986,Yes
Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,'Two year',No,'Credit card (automatic)',84.18,4543.126995088287,No
Male,0,No,No,7,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',76.94,713.7221532935416,Yes
Male,0,Yes,Yes,2,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',90.82,158.65603446647242,Yes
Male,0,Yes,Yes,42,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',39.27,256.8242439344492,No
Male,0,No,No,65,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',105.02,6580.6194017675025,No
Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',75.77,194.84732410714588,No
Female,0,Yes,No,31,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',104.37,6957.468615220113,No
Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',47.18,769.6681288461468,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Mailed check',79.17,397.09228862919986,No
Female,0,Yes,No,42,Yes,No,No,No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',87.16,1552.7213631309112,No
Male,0,No,No,17,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',80.27,789.9505267952975,No
Male,0,Yes,No,19,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',91.17,1820.909581159492,No
Female,0,Yes,Yes,31,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',19.81,572.3958908880268,No
Male,0,Yes,Yes,11,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',82.09,1331.749287936359,No
Female,0,No,No,2,Yes,No,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',78.47,78.22600816979383,Yes
Male,0,No,No,28,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',96.5,2632.0315703695196,Yes
Female,0,Yes,Yes,3,No,'No phone service',DSL,No,No,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',52.8,559.1834824691376,No
Female,0,Yes,No,10,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Credit card (automatic)',18.25,213.6416044573363,No
Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',69.64,4071.785960461143,No
Male,0,Yes,Yes,5,Yes,Yes,'Fiber optic',No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',86.17,657.6501499659287,No
Male,1,No,No,30,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.06,2163.4191043055093,Yes
Male,0,No,No,5,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',88.78,282.5900809338066,Yes
Male,0,Yes,Yes,35,Yes,No,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',82.71,3250.3784383516236,No
Male,0,Yes,No,52,No,'No phone service',DSL,Yes,Yes,No,No,No,No,'One year',Yes,'Credit card (automatic)',44.37,3203.949297932262,No
Female,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',48.9,68.17046273440945,No
Male,0,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Credit card (automatic)',87.94,2908.647537482672,No
Male,0,Yes,Yes,47,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',108.7,5609.425665775467,No
Male,0,No,No,9,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',99.76,1138.3236524687684,Yes
Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',68.94,650.7870912046277,No
Female,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Electronic check',69.1,718.8867203951634,No
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',53.18,327.9945805926817,No
Male,0,No,No,34,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',99.87,3523.3634474316236,No
Male,1,No,No,27,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',81.8,2044.0658126392843,Yes
Male,0,Yes,No,6,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',81.5,648.0146731407398,Yes
Male,0,Yes,No,6,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',101.1,657.183483265979,Yes
Female,0,Yes,Yes,53,No,'No phone service',DSL,No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Electronic check',71.7,3170.136444326249,No
Female,0,No,No,52,No,'No phone service',DSL,No,No,No,No,No,No,'One year',Yes,'Bank transfer (automatic)',45.04,1596.0417411224357,No
Male,0,No,No,2,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.79,43.923476960385415,No
Male,0,No,No,46,No,'No phone service',DSL,Yes,No,No,No,No,No,'One year',No,'Credit card (automatic)',32.2,2260.567007465491,No
Female,0,Yes,No,17,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',79.36,1145.4532670111537,No
Male,0,No,No,64,Yes,Yes,'Fiber optic','No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',Yes,'Bank transfer (automatic)',106.82,6924.513160281298,No
Male,0,Yes,Yes,2,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',89.59,291.84041457255034,Yes
Male,0,No,No,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.54,385.0068726119645,Yes
Male,0,No,Yes,7,No,'No phone service',DSL,Yes,No,Yes,Yes,No,No,'Two year',No,'Mailed check',49.76,359.1556982284553,No
Male,0,Yes,No,33,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',93.07,2079.4959025184075,Yes
Female,1,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',38.7,128.09784381398447,Yes
Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',85.25,1866.772373382073,No
Male,0,No,No,3,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',102.6,381.24704193321617,Yes
Male,0,No,Yes,4,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',69.17,798.5430364671989,No
Male,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,'Mailed check',37.37,1012.116025532966,No
Male,0,No,No,53,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',39.41,708.9022036921132,No
Male,0,Yes,No,44,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',81.12,3545.9864781836695,No
Female,0,Yes,Yes,15,Yes,No,No,'No internet service',No,Yes,'No internet service','No internet service',Yes,'One year',Yes,'Bank transfer (automatic)',24.58,425.3640989696446,No
Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',52.28,2004.173694784532,No
Male,0,No,No,21,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',40.97,301.6602788818663,No
Male,0,Yes,No,36,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',88.79,3340.128750975798,No
Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',75.96,1385.3207531347891,No
Female,0,No,No,4,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',72.66,196.57087109171778,Yes
Male,0,Yes,No,45,Yes,Yes,'Fiber optic',No,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',95.89,6853.689562628629,No
Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',72.33,535.1282402412139,No
Female,0,No,No,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',32.98,124.96786632490196,No
Female,0,No,No,13,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',49.17,761.9344136288341,No
Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,'One year',Yes,'Credit card (automatic)',83.68,3753.6086861451276,No
Female,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',No,'Mailed check',75.61,318.4749422076842,No
Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Bank transfer (automatic)',86.15,5075.091189512062,No
Male,0,Yes,No,66,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',101.81,5335.166139369202,No
Female,0,No,No,4,Yes,No,'Fiber optic',No,No,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',87.58,301.84261344037577,No
Male,0,No,No,61,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',22.48,1072.170245329878,No
Male,0,No,Yes,5,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',70.05,250.81598969772602,No
Male,0,No,No,17,Yes,No,'Fiber optic',No,No,Yes,'No internet service',Yes,Yes,'One year',Yes,'Bank transfer (automatic)',102.59,1186.0728039812072,No
Male,1,Yes,No,15,Yes,Yes,'Fiber optic',No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',93.89,1060.353748762585,Yes
Male,0,Yes,Yes,7,Yes,Yes,'Fiber optic','No internet service','No internet service',Yes,'No internet service',Yes,Yes,Month-to-month,Yes,'Electronic check',22.77,135.64273624002288,Yes
Female,0,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',60.1,2745.11840872122,No
Female,1,No,No,45,Yes,Yes,'Fiber optic',No,No,Yes,No,Yes,Yes,'One year',Yes,'Electronic check',103.23,4693.65353782552,Yes
Female,0,No,No,3,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.09,104.76775821504306,Yes
Female,0,No,No,7,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',No,'Mailed check',18.91,266.6333233011119,No
Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',78.0,4416.3527244761135,No
Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',61.0,2134.423601642015,No
Male,0,Yes,No,27,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',94.38,2756.8306474691353,Yes
Male,0,Yes,No,56,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,'Two year',No,'Bank transfer (automatic)',83.26,2354.535357895772,No
Male,0,Yes,Yes,28,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',22.32,725.2694334049913,No
Male,0,Yes,No,46,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,'Two year',Yes,'Credit card (automatic)',100.96,4723.870246619177,No
Male,0,Yes,No,60,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',110.12,7008.126815113551,No
Male,0,Yes,Yes,9,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',41.08,728.8202222405963,No
Female,0,Yes,Yes,70,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',108.43,5888.164791533492,No
Female,0,No,Yes,6,No,'No phone service',DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Mailed check',48.79,360.61693517777843,No
Male,0,No,No,11,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',44.57,120.54779881840524,No
Male,0,Yes,Yes,36,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',42.65,782.0087574780352,No
Male,0,Yes,Yes,65,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Bank transfer (automatic)',24.18,1513.7893446269075,No
Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',88.29,2551.4962557382505,No
Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',62.5,6550.417311312129,No
Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',85.08,7110.345558652822,No
Male,1,No,No,24,No,'No phone service',DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',34.19,568.9570489745661,Yes
Male,0,No,No,30,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',59.37,1877.9624077117824,No
Female,0,No,No,3,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',20.11,225.1668116725835,Yes
Male,0,Yes,No,41,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,'Electronic check',108.28,5358.8583140212,Yes
Male,0,Yes,Yes,55,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,No,No,'Two year',No,'Credit card (automatic)',86.13,6035.060457845939,No
Male,0,Yes,No,55,Yes,Yes,'Fiber optic',Yes,Yes,No,No,No,No,'One year',Yes,'Credit card (automatic)',97.66,5860.207176138199,No
Male,0,No,No,20,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',77.38,860.3925792297927,Yes
Male,0,No,No,1,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,No,'Mailed check',71.42,18.8,Yes
Female,0,Yes,Yes,3,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',22.96,88.81465965759317,No
Male,0,No,No,9,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',21.04,76.59244378873485,No
Female,0,Yes,Yes,71,Yes,No,DSL,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',45.82,5350.109297019111,No
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',32.67,76.11986643333958,Yes
Male,0,No,No,0,No,'No phone service',DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',43.22,141.81084286377515,No
Male,0,Yes,Yes,1,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',92.33,207.9602732108228,Yes
Male,0,Yes,Yes,31,Yes,No,'Fiber optic',No,No,No,Yes,No,No,'One year',Yes,'Credit card (automatic)',77.37,2634.6942837383012,No
Female,1,Yes,No,13,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.25,1412.918469468211,Yes
Male,0,No,No,16,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',75.03,2028.1118626149807,No
Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No,Yes,No,No,'One year',No,'Credit card (automatic)',53.12,764.7573514747771,No
Male,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,No,No,'One year',No,'Bank transfer (automatic)',51.13,4461.632419558773,No
Female,0,Yes,Yes,23,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',25.23,307.9153981705599,No
Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,'Mailed check',50.41,1769.127444828046,No
Male,0,No,No,6,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Mailed check',77.66,1510.520555717281,No
Female,0,Yes,Yes,6,No,'No phone service',DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,'Mailed check',55.73,374.9815468302977,No
Female,0,No,No,6,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',72.3,371.29369472160556,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',81.84,110.98773773394325,Yes
Male,1,Yes,No,43,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,'Electronic check',101.66,3508.0206708048577,Yes
Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',69.76,5094.222948406111,No
Male,0,Yes,No,3,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',89.81,78.9863267515832,Yes
Male,0,Yes,Yes,59,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',23.47,1209.3867133106305,No
Female,0,No,No,35,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','One year',Yes,'Bank transfer (automatic)',20.79,1403.7839659667532,No
Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',64.62,323.5297957385924,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',95.3,199.61596031672468,Yes
Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,'One year',No,'Credit card (automatic)',52.01,2918.5307655875395,No
Male,0,No,No,4,Yes,Yes,'Fiber optic',No,No,No,No,Yes,No,Month-to-month,Yes,'Electronic check',98.8,618.5999832795272,No
Male,0,Yes,Yes,7,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,Yes,'Electronic check',22.92,118.91631698995786,Yes
Male,0,Yes,Yes,21,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,'Electronic check',26.07,1929.6548100745038,No
Female,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',97.51,6715.442792090023,No
Female,0,Yes,Yes,52,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',73.9,4021.7992237310555,No
Female,0,Yes,Yes,61,Yes,Yes,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Credit card (automatic)',24.61,2501.2250373126653,No
Male,0,Yes,Yes,49,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',98.7,5881.1990241187195,No
Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',76.13,4812.230192314077,No
Female,0,No,No,46,Yes,No,'Fiber optic',Yes,No,Yes,Yes,Yes,Yes,'Two year',No,'Credit card (automatic)',91.66,3795.832930017919,No
Male,0,Yes,No,68,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',26.73,867.3045836995725,No
Male,0,No,No,4,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service',Month-to-month,No,'Mailed check',19.66,283.44766442597154,Yes
Female,0,Yes,No,16,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'One year',Yes,'Bank transfer (automatic)',96.07,411.16529567594756,No
Female,1,No,No,35,Yes,Yes,'Fiber optic',Yes,Yes,Yes,No,No,No,Month-to-month,Yes,'Bank transfer (automatic)',84.16,3535.6541581654133,No
Male,1,Yes,No,50,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',91.4,2941.9953076650045,No
Female,0,No,No,3,Yes,No,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',74.01,290.11091521526737,Yes
Female,0,No,No,38,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,'One year',Yes,'Bank transfer (automatic)',79.67,6209.666191303945,No
Female,0,No,No,11,No,'No phone service',DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',57.03,397.08127416701683,No
Male,0,No,No,54,No,'No phone service',DSL,Yes,Yes,No,Yes,No,No,'One year',No,'Credit card (automatic)',40.95,2653.1939913213637,No
Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',52.63,249.8165283802041,No
Male,0,Yes,Yes,31,Yes,Yes,'Fiber optic',Yes,Yes,Yes,Yes,Yes,Yes,'Two year',Yes,'Credit card (automatic)',101.3,6870.404077492686,No
Female,1,No,No,3,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',72.6,378.76229349275184,Yes
Male,0,Yes,Yes,4,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',86.54,203.9447971106411,No
Female,0,No,No,54,Yes,No,'Fiber optic',No,No,Yes,Yes,Yes,Yes,'Two year',Yes,'Bank transfer (automatic)',108.14,6864.456906404374,No
Male,1,No,No,23,Yes,Yes,'Fiber optic',No,No,No,No,No,Yes,Month-to-month,Yes,'Electronic check',85.54,1216.2740659913375,Yes
Female,1,No,No,19,Yes,Yes,'Fiber optic',No,No,No,No,Yes,Yes,Month-to-month,Yes,'Electronic check',93.58,1866.8682063858694,Yes
Male,1,No,No,0,Yes,Yes,'Fiber optic',No,No,No,No,No,No,Month-to-month,Yes,'Electronic check',73.99,262.85435659506277,Yes
Male,1,No,No,42,Yes,Yes,'Fiber optic',No,Yes,No,No,No,No,Month-to-month,Yes,'Electronic check',88.75,3019.720272468102,Yes
Male,0,No,No,40,Yes,No,No,'No internet service','No internet service','No internet service','No internet service','No internet service','No internet service','Two year',No,'Mailed check',38.39,342.293509146333,No
Male,0,Yes,No,69,Yes,No,DSL,No,Yes,Yes,No,No,Yes,'One year',Yes,'Bank transfer (automatic)',59.76,4180.828837385471,No
Male,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,Yes,No,No,'One year',No,'Mailed check',48.86,1132.968007802837,No
Male,0,Yes,No,21,Yes,Yes,'Fiber optic',No,Yes,No,No,Yes,No,Month-to-month,Yes,'Electronic check',88.62,1823.1217167640357,No
Male,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,'Credit card (automatic)',60.9,3517.9307173342877,No
